sample_index,landmark_index,type,pred,type0_0,type0_1,type1_0,type1_1,type0_precision,type0_recall,type0_f1,type0_num,type1_precision,type1_recall,type1_f1,type1_num,overall_precision,overall_recall,overall_f1
132,79,wt-at,0,36,6,15,20,0.705882353,0.857142857,0.774193548,42,0.769230769,0.571428571,0.655737705,35,0.734677088,0.727272727,0.720349983
132,80,wt-at,0,37,5,12,23,0.755102041,0.880952381,0.813186813,42,0.821428571,0.657142857,0.73015873,35,0.785250464,0.779220779,0.775446775
132,81,wt-at,0,38,4,15,20,0.716981132,0.904761905,0.8,42,0.833333333,0.571428571,0.677966102,35,0.769868496,0.753246753,0.744530046
132,82,wt-at,0,37,5,17,18,0.685185185,0.880952381,0.770833333,42,0.782608696,0.514285714,0.620689655,35,0.729468599,0.714285714,0.702586207
132,83,wt-at,1,39,3,18,17,0.684210526,0.928571429,0.787878788,42,0.85,0.485714286,0.618181818,35,0.759569378,0.727272727,0.710743802
132,84,wt-at,0,36,6,19,16,0.654545455,0.857142857,0.742268041,42,0.727272727,0.457142857,0.561403509,35,0.687603306,0.675324675,0.66005689
132,85,wt-at,0,25,17,6,29,0.806451613,0.595238095,0.684931507,42,0.630434783,0.828571429,0.716049383,35,0.726443963,0.701298701,0.699075996
132,86,wt-at,0,36,6,15,20,0.705882353,0.857142857,0.774193548,42,0.769230769,0.571428571,0.655737705,35,0.734677088,0.727272727,0.720349983
132,87,wt-at,1,35,7,10,25,0.777777778,0.833333333,0.804597701,42,0.78125,0.714285714,0.746268657,35,0.779356061,0.779220779,0.778084499
132,88,wt-at,0,33,9,7,28,0.825,0.785714286,0.804878049,42,0.756756757,0.8,0.777777778,35,0.793980344,0.792207792,0.792559744
132,89,wt-at,0,39,3,15,20,0.722222222,0.928571429,0.8125,42,0.869565217,0.571428571,0.689655172,35,0.789196311,0.766233766,0.756661442
132,90,wt-at,0,39,3,18,17,0.684210526,0.928571429,0.787878788,42,0.85,0.485714286,0.618181818,35,0.759569378,0.727272727,0.710743802
132,91,wt-at,0,34,8,11,24,0.755555556,0.80952381,0.781609195,42,0.75,0.685714286,0.71641791,35,0.753030303,0.753246753,0.751976793
132,92,wt-at,0,34,8,14,21,0.708333333,0.80952381,0.755555556,42,0.724137931,0.6,0.65625,35,0.715517241,0.714285714,0.710416667
132,93,wt-at,0,35,7,14,21,0.714285714,0.833333333,0.769230769,42,0.75,0.6,0.666666667,35,0.730519481,0.727272727,0.722610723
132,94,wt-at,0,38,4,11,24,0.775510204,0.904761905,0.835164835,42,0.857142857,0.685714286,0.761904762,35,0.812615955,0.805194805,0.801864802
132,95,wt-at,0,39,3,11,24,0.78,0.928571429,0.847826087,42,0.888888889,0.685714286,0.774193548,35,0.829494949,0.818181818,0.814356751
132,96,wt-at,0,34,8,8,27,0.80952381,0.80952381,0.80952381,42,0.771428571,0.771428571,0.771428571,35,0.792207792,0.792207792,0.792207792
132,97,wt-at,0,38,4,11,24,0.775510204,0.904761905,0.835164835,42,0.857142857,0.685714286,0.761904762,35,0.812615955,0.805194805,0.801864802
132,98,wt-at,0,35,7,16,19,0.68627451,0.833333333,0.752688172,42,0.730769231,0.542857143,0.62295082,35,0.706499383,0.701298701,0.693716648
132,99,wt-at,0,32,10,8,27,0.8,0.761904762,0.780487805,42,0.72972973,0.771428571,0.75,35,0.768058968,0.766233766,0.766629712
132,100,wt-at,0,39,3,13,22,0.75,0.928571429,0.829787234,42,0.88,0.628571429,0.733333333,35,0.809090909,0.792207792,0.785944552
132,101,wt-at,0,37,5,13,22,0.74,0.880952381,0.804347826,42,0.814814815,0.628571429,0.709677419,35,0.774006734,0.766233766,0.761315823
132,102,wt-at,1,31,11,5,30,0.861111111,0.738095238,0.794871795,42,0.731707317,0.857142857,0.789473684,35,0.802291205,0.792207792,0.792418108
132,103,wt-at,0,39,3,14,21,0.735849057,0.928571429,0.821052632,42,0.875,0.6,0.711864407,35,0.799099485,0.779220779,0.77142162
132,104,wt-at,0,33,9,4,31,0.891891892,0.785714286,0.835443038,42,0.775,0.885714286,0.826666667,35,0.838759214,0.831168831,0.831453778
132,105,wt-at,0,37,5,2,33,0.948717949,0.880952381,0.913580247,42,0.868421053,0.942857143,0.904109589,35,0.91221936,0.909090909,0.909275402
132,106,wt-at,0,34,8,7,28,0.829268293,0.80952381,0.819277108,42,0.777777778,0.8,0.788732394,35,0.805863513,0.805194805,0.805393147
132,107,wt-at,0,34,8,13,22,0.723404255,0.80952381,0.764044944,42,0.733333333,0.628571429,0.676923077,35,0.727917473,0.727272727,0.724444095
132,108,wt-at,0,40,2,19,16,0.677966102,0.952380952,0.792079208,42,0.888888889,0.457142857,0.603773585,35,0.773840096,0.727272727,0.706485743
132,109,wt-at,0,35,7,8,27,0.813953488,0.833333333,0.823529412,42,0.794117647,0.771428571,0.782608696,35,0.804937197,0.805194805,0.804929086
132,110,wt-at,1,36,6,13,22,0.734693878,0.857142857,0.791208791,42,0.785714286,0.628571429,0.698412698,35,0.757884972,0.753246753,0.749028749
132,111,wt-at,0,36,6,10,25,0.782608696,0.857142857,0.818181818,42,0.806451613,0.714285714,0.757575758,35,0.793446385,0.792207792,0.790633609
132,112,wt-at,0,34,8,6,29,0.85,0.80952381,0.829268293,42,0.783783784,0.828571429,0.805555556,35,0.81990172,0.818181818,0.818489776
132,113,wt-at,0,36,6,4,31,0.9,0.857142857,0.87804878,42,0.837837838,0.885714286,0.861111111,35,0.871744472,0.87012987,0.87034984
132,114,wt-at,0,33,9,2,33,0.942857143,0.785714286,0.857142857,42,0.785714286,0.942857143,0.857142857,35,0.871428571,0.857142857,0.857142857
132,115,wt-at,0,37,5,6,29,0.860465116,0.880952381,0.870588235,42,0.852941176,0.828571429,0.84057971,35,0.857045144,0.857142857,0.856947997
132,116,wt-at,0,39,3,8,27,0.829787234,0.928571429,0.876404494,42,0.9,0.771428571,0.830769231,35,0.861702128,0.857142857,0.855661193
132,117,wt-at,0,38,4,10,25,0.791666667,0.904761905,0.844444444,42,0.862068966,0.714285714,0.78125,35,0.823667712,0.818181818,0.815719697
132,118,wt-at,1,39,3,13,22,0.75,0.928571429,0.829787234,42,0.88,0.628571429,0.733333333,35,0.809090909,0.792207792,0.785944552
132,119,wt-at,0,36,6,17,18,0.679245283,0.857142857,0.757894737,42,0.75,0.514285714,0.610169492,35,0.711406518,0.701298701,0.690746898
132,120,wt-at,0,33,9,7,28,0.825,0.785714286,0.804878049,42,0.756756757,0.8,0.777777778,35,0.793980344,0.792207792,0.792559744
132,121,wt-at,0,36,6,3,32,0.923076923,0.857142857,0.888888889,42,0.842105263,0.914285714,0.876712329,35,0.886271623,0.883116883,0.883354089
132,122,wt-at,0,32,10,2,33,0.941176471,0.761904762,0.842105263,42,0.76744186,0.942857143,0.846153846,35,0.862206193,0.844155844,0.843945528
132,123,wt-at,0,35,7,5,30,0.875,0.833333333,0.853658537,42,0.810810811,0.857142857,0.833333333,35,0.845823096,0.844155844,0.844419808
132,124,wt-at,0,38,4,5,30,0.88372093,0.904761905,0.894117647,42,0.882352941,0.857142857,0.869565217,35,0.883099117,0.883116883,0.882957452
132,125,wt-at,0,34,8,7,28,0.829268293,0.80952381,0.819277108,42,0.777777778,0.8,0.788732394,35,0.805863513,0.805194805,0.805393147
132,126,wt-at,0,34,8,9,26,0.790697674,0.80952381,0.8,42,0.764705882,0.742857143,0.753623188,35,0.778883223,0.779220779,0.778919631
132,127,wt-at,0,39,3,10,25,0.795918367,0.928571429,0.857142857,42,0.892857143,0.714285714,0.793650794,35,0.839981447,0.831168831,0.828282828
132,128,wt-at,0,22,20,1,34,0.956521739,0.523809524,0.676923077,42,0.62962963,0.971428571,0.764044944,35,0.807934417,0.727272727,0.716523926
132,129,wt-at,0,42,0,1,34,0.976744186,1,0.988235294,42,1,0.971428571,0.985507246,35,0.987315011,0.987012987,0.986995272
132,130,wt-at,0,39,3,1,34,0.975,0.928571429,0.951219512,42,0.918918919,0.971428571,0.944444444,35,0.9495086,0.948051948,0.948139936
132,131,wt-at,0,26,16,2,33,0.928571429,0.619047619,0.742857143,42,0.673469388,0.942857143,0.785714286,35,0.812615955,0.766233766,0.762337662
132,132,wt-at,0,32,10,2,33,0.941176471,0.761904762,0.842105263,42,0.76744186,0.942857143,0.846153846,35,0.862206193,0.844155844,0.843945528
132,133,wt-at,0,40,2,3,32,0.930232558,0.952380952,0.941176471,42,0.941176471,0.914285714,0.927536232,35,0.935207064,0.935064935,0.934976362
132,134,wt-at,0,21,21,2,33,0.913043478,0.5,0.646153846,42,0.611111111,0.942857143,0.741573034,35,0.775801493,0.701298701,0.689526204
132,135,wt-at,0,36,6,1,34,0.972972973,0.857142857,0.911392405,42,0.85,0.971428571,0.906666667,35,0.917076167,0.909090909,0.909244342
132,136,wt-at,0,42,0,1,34,0.976744186,1,0.988235294,42,1,0.971428571,0.985507246,35,0.987315011,0.987012987,0.986995272
132,137,wt-at,1,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
132,138,wt-at,1,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
132,139,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
132,140,wt-at,0,41,1,0,35,1,0.976190476,0.987951807,42,0.972222222,1,0.985915493,35,0.987373737,0.987012987,0.98702621
132,141,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
132,142,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
132,143,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
132,144,wt-at,0,41,1,0,35,1,0.976190476,0.987951807,42,0.972222222,1,0.985915493,35,0.987373737,0.987012987,0.98702621
132,145,wt-at,0,42,0,35,0,0.545454545,1,0.705882353,42,0,0,0,35,0.297520661,0.545454545,0.385026738
132,146,wt-at,0,42,0,35,0,0.545454545,1,0.705882353,42,0,0,0,35,0.297520661,0.545454545,0.385026738
132,147,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
132,148,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
132,149,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
132,150,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
132,151,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
132,152,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
126,1,wt-at,0,42,0,35,0,0.545454545,1,0.705882353,42,0,0,0,35,0.297520661,0.545454545,0.385026738
126,2,wt-at,0,42,0,35,0,0.545454545,1,0.705882353,42,0,0,0,35,0.297520661,0.545454545,0.385026738
126,3,wt-at,0,42,0,35,0,0.545454545,1,0.705882353,42,0,0,0,35,0.297520661,0.545454545,0.385026738
126,4,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
126,5,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
126,6,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
126,7,wt-at,0,42,0,35,0,0.545454545,1,0.705882353,42,0,0,0,35,0.297520661,0.545454545,0.385026738
126,8,wt-at,0,42,0,35,0,0.545454545,1,0.705882353,42,0,0,0,35,0.297520661,0.545454545,0.385026738
126,9,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
126,10,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
126,11,wt-at,0,40,2,1,34,0.975609756,0.952380952,0.963855422,42,0.944444444,0.971428571,0.957746479,35,0.961443705,0.961038961,0.961078629
126,12,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
126,13,wt-at,0,42,0,1,34,0.976744186,1,0.988235294,42,1,0.971428571,0.985507246,35,0.987315011,0.987012987,0.986995272
126,14,wt-at,0,37,5,1,34,0.973684211,0.880952381,0.925,42,0.871794872,0.971428571,0.918918919,35,0.927370875,0.922077922,0.922235872
126,15,wt-at,0,42,0,1,34,0.976744186,1,0.988235294,42,1,0.971428571,0.985507246,35,0.987315011,0.987012987,0.986995272
126,16,wt-at,0,42,0,35,0,0.545454545,1,0.705882353,42,0,0,0,35,0.297520661,0.545454545,0.385026738
126,17,wt-at,0,37,5,1,34,0.973684211,0.880952381,0.925,42,0.871794872,0.971428571,0.918918919,35,0.927370875,0.922077922,0.922235872
126,18,wt-at,0,39,3,1,34,0.975,0.928571429,0.951219512,42,0.918918919,0.971428571,0.944444444,35,0.9495086,0.948051948,0.948139936
126,19,wt-at,1,28,14,4,31,0.875,0.666666667,0.756756757,42,0.688888889,0.885714286,0.775,35,0.79040404,0.766233766,0.76504914
126,20,wt-at,1,25,17,3,32,0.892857143,0.595238095,0.714285714,42,0.653061224,0.914285714,0.761904762,35,0.783858998,0.74025974,0.735930736
126,21,wt-at,0,38,4,3,32,0.926829268,0.904761905,0.915662651,42,0.888888889,0.914285714,0.901408451,35,0.909583641,0.909090909,0.909183469
126,22,wt-at,0,42,0,4,31,0.913043478,1,0.954545455,42,1,0.885714286,0.939393939,35,0.95256917,0.948051948,0.947658402
126,23,wt-at,0,42,0,2,33,0.954545455,1,0.976744186,42,1,0.942857143,0.970588235,35,0.975206612,0.974025974,0.973946027
126,24,wt-at,0,41,1,1,34,0.976190476,0.976190476,0.976190476,42,0.971428571,0.971428571,0.971428571,35,0.974025974,0.974025974,0.974025974
126,25,wt-at,0,31,11,6,29,0.837837838,0.738095238,0.784810127,42,0.725,0.828571429,0.773333333,35,0.786547912,0.779220779,0.779593402
126,26,wt-at,0,34,8,6,29,0.85,0.80952381,0.829268293,42,0.783783784,0.828571429,0.805555556,35,0.81990172,0.818181818,0.818489776
126,27,wt-at,1,36,6,9,26,0.8,0.857142857,0.827586207,42,0.8125,0.742857143,0.776119403,35,0.805681818,0.805194805,0.804192205
126,28,wt-at,0,37,5,9,26,0.804347826,0.880952381,0.840909091,42,0.838709677,0.742857143,0.787878788,35,0.819966849,0.818181818,0.816804408
126,29,wt-at,0,36,6,7,28,0.837209302,0.857142857,0.847058824,42,0.823529412,0.8,0.811594203,35,0.83099117,0.831168831,0.830938541
126,30,wt-at,0,33,9,9,26,0.785714286,0.785714286,0.785714286,42,0.742857143,0.742857143,0.742857143,35,0.766233766,0.766233766,0.766233766
126,31,wt-at,0,41,1,10,25,0.803921569,0.976190476,0.88172043,42,0.961538462,0.714285714,0.819672131,35,0.875565611,0.857142857,0.853516658
126,32,wt-at,0,29,13,4,31,0.878787879,0.69047619,0.773333333,42,0.704545455,0.885714286,0.784810127,35,0.799586777,0.779220779,0.778550058
126,33,wt-at,0,35,7,9,26,0.795454545,0.833333333,0.813953488,42,0.787878788,0.742857143,0.764705882,35,0.792011019,0.792207792,0.791568213
126,34,wt-at,0,36,6,8,27,0.818181818,0.857142857,0.837209302,42,0.818181818,0.771428571,0.794117647,35,0.818181818,0.818181818,0.817622186
126,35,wt-at,0,39,3,9,26,0.8125,0.928571429,0.866666667,42,0.896551724,0.742857143,0.8125,35,0.850705329,0.844155844,0.842045455
126,36,wt-at,0,38,4,19,16,0.666666667,0.904761905,0.767676768,42,0.8,0.457142857,0.581818182,35,0.727272727,0.701298701,0.683195592
126,37,wt-at,0,35,7,8,27,0.813953488,0.833333333,0.823529412,42,0.794117647,0.771428571,0.782608696,35,0.804937197,0.805194805,0.804929086
126,38,wt-at,0,37,5,16,19,0.698113208,0.880952381,0.778947368,42,0.791666667,0.542857143,0.644067797,35,0.740637507,0.727272727,0.717638472
126,39,wt-at,0,37,5,15,20,0.711538462,0.880952381,0.787234043,42,0.8,0.571428571,0.666666667,35,0.751748252,0.74025974,0.73243069
126,40,wt-at,0,39,3,11,24,0.78,0.928571429,0.847826087,42,0.888888889,0.685714286,0.774193548,35,0.829494949,0.818181818,0.814356751
126,41,wt-at,0,34,8,7,28,0.829268293,0.80952381,0.819277108,42,0.777777778,0.8,0.788732394,35,0.805863513,0.805194805,0.805393147
126,42,wt-at,0,36,6,11,24,0.765957447,0.857142857,0.808988764,42,0.8,0.685714286,0.738461538,35,0.781431335,0.779220779,0.776930934
126,43,wt-at,0,27,15,11,24,0.710526316,0.642857143,0.675,42,0.615384615,0.685714286,0.648648649,35,0.667280088,0.662337662,0.663022113
126,44,wt-at,0,32,10,23,12,0.581818182,0.761904762,0.659793814,42,0.545454545,0.342857143,0.421052632,35,0.565289256,0.571428571,0.551275095
126,45,wt-at,0,32,10,10,25,0.761904762,0.761904762,0.761904762,42,0.714285714,0.714285714,0.714285714,35,0.74025974,0.74025974,0.74025974
126,46,wt-at,0,34,8,9,26,0.790697674,0.80952381,0.8,42,0.764705882,0.742857143,0.753623188,35,0.778883223,0.779220779,0.778919631
126,47,wt-at,0,36,6,11,24,0.765957447,0.857142857,0.808988764,42,0.8,0.685714286,0.738461538,35,0.781431335,0.779220779,0.776930934
126,48,wt-at,0,34,8,7,28,0.829268293,0.80952381,0.819277108,42,0.777777778,0.8,0.788732394,35,0.805863513,0.805194805,0.805393147
126,49,wt-at,0,36,6,11,24,0.765957447,0.857142857,0.808988764,42,0.8,0.685714286,0.738461538,35,0.781431335,0.779220779,0.776930934
126,50,wt-at,0,36,6,13,22,0.734693878,0.857142857,0.791208791,42,0.785714286,0.628571429,0.698412698,35,0.757884972,0.753246753,0.749028749
126,51,wt-at,0,34,8,12,23,0.739130435,0.80952381,0.772727273,42,0.741935484,0.657142857,0.696969697,35,0.740405457,0.74025974,0.738292011
126,52,wt-at,0,35,7,14,21,0.714285714,0.833333333,0.769230769,42,0.75,0.6,0.666666667,35,0.730519481,0.727272727,0.722610723
126,53,wt-at,0,36,6,9,26,0.8,0.857142857,0.827586207,42,0.8125,0.742857143,0.776119403,35,0.805681818,0.805194805,0.804192205
126,54,wt-at,1,31,11,12,23,0.720930233,0.738095238,0.729411765,42,0.676470588,0.657142857,0.666666667,35,0.700721303,0.701298701,0.700891266
126,55,wt-at,1,34,8,12,23,0.739130435,0.80952381,0.772727273,42,0.741935484,0.657142857,0.696969697,35,0.740405457,0.74025974,0.738292011
126,56,wt-at,0,35,7,7,28,0.833333333,0.833333333,0.833333333,42,0.8,0.8,0.8,35,0.818181818,0.818181818,0.818181818
126,57,wt-at,0,40,2,15,20,0.727272727,0.952380952,0.824742268,42,0.909090909,0.571428571,0.701754386,35,0.809917355,0.779220779,0.768838685
126,58,wt-at,0,33,9,7,28,0.825,0.785714286,0.804878049,42,0.756756757,0.8,0.777777778,35,0.793980344,0.792207792,0.792559744
126,59,wt-at,0,39,3,16,19,0.709090909,0.928571429,0.804123711,42,0.863636364,0.542857143,0.666666667,35,0.779338843,0.753246753,0.741643236
126,60,wt-at,0,40,2,16,19,0.714285714,0.952380952,0.816326531,42,0.904761905,0.542857143,0.678571429,35,0.800865801,0.766233766,0.753710575
126,61,wt-at,1,35,7,8,27,0.813953488,0.833333333,0.823529412,42,0.794117647,0.771428571,0.782608696,35,0.804937197,0.805194805,0.804929086
126,62,wt-at,1,34,8,8,27,0.80952381,0.80952381,0.80952381,42,0.771428571,0.771428571,0.771428571,35,0.792207792,0.792207792,0.792207792
126,63,wt-at,1,29,13,8,27,0.783783784,0.69047619,0.734177215,42,0.675,0.771428571,0.72,35,0.734336609,0.727272727,0.727733026
126,64,wt-at,1,33,9,10,25,0.76744186,0.785714286,0.776470588,42,0.735294118,0.714285714,0.724637681,35,0.75282925,0.753246753,0.752910176
126,65,wt-at,0,37,5,8,27,0.822222222,0.880952381,0.850574713,42,0.84375,0.771428571,0.805970149,35,0.832007576,0.831168831,0.830299911
126,66,wt-at,0,36,6,11,24,0.765957447,0.857142857,0.808988764,42,0.8,0.685714286,0.738461538,35,0.781431335,0.779220779,0.776930934
126,67,wt-at,0,38,4,19,16,0.666666667,0.904761905,0.767676768,42,0.8,0.457142857,0.581818182,35,0.727272727,0.701298701,0.683195592
126,68,wt-at,0,35,7,21,14,0.625,0.833333333,0.714285714,42,0.666666667,0.4,0.5,35,0.643939394,0.636363636,0.616883117
126,69,wt-at,0,38,4,12,23,0.76,0.904761905,0.826086957,42,0.851851852,0.657142857,0.741935484,35,0.801750842,0.792207792,0.787836287
126,70,wt-at,1,36,6,12,23,0.75,0.857142857,0.8,42,0.793103448,0.657142857,0.71875,35,0.769592476,0.766233766,0.763068182
126,71,wt-at,1,31,11,9,26,0.775,0.738095238,0.756097561,42,0.702702703,0.742857143,0.722222222,35,0.742137592,0.74025974,0.74069968
126,72,wt-at,0,31,11,11,24,0.738095238,0.738095238,0.738095238,42,0.685714286,0.685714286,0.685714286,35,0.714285714,0.714285714,0.714285714
126,73,wt-at,0,36,6,15,20,0.705882353,0.857142857,0.774193548,42,0.769230769,0.571428571,0.655737705,35,0.734677088,0.727272727,0.720349983
126,74,wt-at,0,38,4,15,20,0.716981132,0.904761905,0.8,42,0.833333333,0.571428571,0.677966102,35,0.769868496,0.753246753,0.744530046
126,75,wt-at,0,36,6,21,14,0.631578947,0.857142857,0.727272727,42,0.7,0.4,0.509090909,35,0.662679426,0.649350649,0.628099174
126,76,wt-at,0,33,9,21,14,0.611111111,0.785714286,0.6875,42,0.608695652,0.4,0.482758621,35,0.610013175,0.61038961,0.594435737
126,77,wt-at,1,26,16,7,28,0.787878788,0.619047619,0.693333333,42,0.636363636,0.8,0.708860759,35,0.719008264,0.701298701,0.700391254
126,78,wt-at,1,35,7,12,23,0.744680851,0.833333333,0.786516854,42,0.766666667,0.657142857,0.707692308,35,0.754674404,0.753246753,0.750687515
126,79,wt-at,0,36,6,12,23,0.75,0.857142857,0.8,42,0.793103448,0.657142857,0.71875,35,0.769592476,0.766233766,0.763068182
126,80,wt-at,0,33,9,8,27,0.804878049,0.785714286,0.795180723,42,0.75,0.771428571,0.76056338,35,0.779933481,0.779220779,0.779445567
126,81,wt-at,0,38,4,15,20,0.716981132,0.904761905,0.8,42,0.833333333,0.571428571,0.677966102,35,0.769868496,0.753246753,0.744530046
126,82,wt-at,0,37,5,17,18,0.685185185,0.880952381,0.770833333,42,0.782608696,0.514285714,0.620689655,35,0.729468599,0.714285714,0.702586207
126,83,wt-at,0,38,4,18,17,0.678571429,0.904761905,0.775510204,42,0.80952381,0.485714286,0.607142857,35,0.738095238,0.714285714,0.698979592
126,84,wt-at,0,36,6,21,14,0.631578947,0.857142857,0.727272727,42,0.7,0.4,0.509090909,35,0.662679426,0.649350649,0.628099174
126,85,wt-at,1,26,16,6,29,0.8125,0.619047619,0.702702703,42,0.644444444,0.828571429,0.725,35,0.736111111,0.714285714,0.712837838
126,86,wt-at,1,37,5,15,20,0.711538462,0.880952381,0.787234043,42,0.8,0.571428571,0.666666667,35,0.751748252,0.74025974,0.73243069
126,87,wt-at,1,35,7,10,25,0.777777778,0.833333333,0.804597701,42,0.78125,0.714285714,0.746268657,35,0.779356061,0.779220779,0.778084499
126,88,wt-at,1,38,4,10,25,0.791666667,0.904761905,0.844444444,42,0.862068966,0.714285714,0.78125,35,0.823667712,0.818181818,0.815719697
126,89,wt-at,0,39,3,15,20,0.722222222,0.928571429,0.8125,42,0.869565217,0.571428571,0.689655172,35,0.789196311,0.766233766,0.756661442
126,90,wt-at,0,33,9,13,22,0.717391304,0.785714286,0.75,42,0.709677419,0.628571429,0.666666667,35,0.713884993,0.714285714,0.712121212
126,91,wt-at,0,34,8,11,24,0.755555556,0.80952381,0.781609195,42,0.75,0.685714286,0.71641791,35,0.753030303,0.753246753,0.751976793
126,92,wt-at,0,35,7,16,19,0.68627451,0.833333333,0.752688172,42,0.730769231,0.542857143,0.62295082,35,0.706499383,0.701298701,0.693716648
126,93,wt-at,0,35,7,14,21,0.714285714,0.833333333,0.769230769,42,0.75,0.6,0.666666667,35,0.730519481,0.727272727,0.722610723
126,94,wt-at,0,38,4,11,24,0.775510204,0.904761905,0.835164835,42,0.857142857,0.685714286,0.761904762,35,0.812615955,0.805194805,0.801864802
126,95,wt-at,1,41,1,13,22,0.759259259,0.976190476,0.854166667,42,0.956521739,0.628571429,0.75862069,35,0.848924023,0.818181818,0.810736677
126,96,wt-at,1,34,8,8,27,0.80952381,0.80952381,0.80952381,42,0.771428571,0.771428571,0.771428571,35,0.792207792,0.792207792,0.792207792
126,97,wt-at,0,38,4,11,24,0.775510204,0.904761905,0.835164835,42,0.857142857,0.685714286,0.761904762,35,0.812615955,0.805194805,0.801864802
126,98,wt-at,0,35,7,16,19,0.68627451,0.833333333,0.752688172,42,0.730769231,0.542857143,0.62295082,35,0.706499383,0.701298701,0.693716648
126,99,wt-at,0,36,6,13,22,0.734693878,0.857142857,0.791208791,42,0.785714286,0.628571429,0.698412698,35,0.757884972,0.753246753,0.749028749
126,100,wt-at,0,39,3,14,21,0.735849057,0.928571429,0.821052632,42,0.875,0.6,0.711864407,35,0.799099485,0.779220779,0.77142162
126,101,wt-at,0,37,5,13,22,0.74,0.880952381,0.804347826,42,0.814814815,0.628571429,0.709677419,35,0.774006734,0.766233766,0.761315823
126,102,wt-at,1,35,7,8,27,0.813953488,0.833333333,0.823529412,42,0.794117647,0.771428571,0.782608696,35,0.804937197,0.805194805,0.804929086
126,103,wt-at,1,40,2,14,21,0.740740741,0.952380952,0.833333333,42,0.913043478,0.6,0.724137931,35,0.819060167,0.792207792,0.78369906
126,104,wt-at,0,33,9,4,31,0.891891892,0.785714286,0.835443038,42,0.775,0.885714286,0.826666667,35,0.838759214,0.831168831,0.831453778
126,105,wt-at,0,37,5,2,33,0.948717949,0.880952381,0.913580247,42,0.868421053,0.942857143,0.904109589,35,0.91221936,0.909090909,0.909275402
126,106,wt-at,0,37,5,7,28,0.840909091,0.880952381,0.860465116,42,0.848484848,0.8,0.823529412,35,0.844352617,0.844155844,0.84367616
126,107,wt-at,0,33,9,11,24,0.75,0.785714286,0.76744186,42,0.727272727,0.685714286,0.705882353,35,0.739669421,0.74025974,0.739460266
126,108,wt-at,0,40,2,19,16,0.677966102,0.952380952,0.792079208,42,0.888888889,0.457142857,0.603773585,35,0.773840096,0.727272727,0.706485743
126,109,wt-at,0,35,7,8,27,0.813953488,0.833333333,0.823529412,42,0.794117647,0.771428571,0.782608696,35,0.804937197,0.805194805,0.804929086
126,110,wt-at,1,30,12,8,27,0.789473684,0.714285714,0.75,42,0.692307692,0.771428571,0.72972973,35,0.745307324,0.74025974,0.740786241
126,111,wt-at,0,36,6,10,25,0.782608696,0.857142857,0.818181818,42,0.806451613,0.714285714,0.757575758,35,0.793446385,0.792207792,0.790633609
126,112,wt-at,0,39,3,10,25,0.795918367,0.928571429,0.857142857,42,0.892857143,0.714285714,0.793650794,35,0.839981447,0.831168831,0.828282828
126,113,wt-at,0,36,6,4,31,0.9,0.857142857,0.87804878,42,0.837837838,0.885714286,0.861111111,35,0.871744472,0.87012987,0.87034984
126,114,wt-at,1,34,8,2,33,0.944444444,0.80952381,0.871794872,42,0.804878049,0.942857143,0.868421053,35,0.881005174,0.87012987,0.870261318
126,115,wt-at,1,40,2,8,27,0.833333333,0.952380952,0.888888889,42,0.931034483,0.771428571,0.84375,35,0.877742947,0.87012987,0.868371212
126,116,wt-at,0,37,5,7,28,0.840909091,0.880952381,0.860465116,42,0.848484848,0.8,0.823529412,35,0.844352617,0.844155844,0.84367616
126,117,wt-at,0,40,2,11,24,0.784313725,0.952380952,0.860215054,42,0.923076923,0.685714286,0.786885246,35,0.847387906,0.831168831,0.826883323
126,118,wt-at,0,38,4,13,22,0.745098039,0.904761905,0.817204301,42,0.846153846,0.628571429,0.721311475,35,0.791032497,0.779220779,0.773616653
126,119,wt-at,0,26,16,7,28,0.787878788,0.619047619,0.693333333,42,0.636363636,0.8,0.708860759,35,0.719008264,0.701298701,0.700391254
126,120,wt-at,0,33,9,8,27,0.804878049,0.785714286,0.795180723,42,0.75,0.771428571,0.76056338,35,0.779933481,0.779220779,0.779445567
