sample_index,min_alpha,max_alpha,min_theta,max_theta,num,pts,r,stype,unique_key,landmark_index
339,-71.46,-61.93,-3.14,-2.36,50,0,,mt-at,-71.46/-3.14,17
340,-71.46,-61.93,-3.14,-2.36,50,0,,mt-at,-71.46/-3.14,17
1,-71.46,-61.93,-2.36,-1.57,50,0,,mt-at,-71.46/-2.36,18
2,-71.46,-61.93,-2.36,-1.57,50,0,,mt-at,-71.46/-2.36,18
3,-71.46,-61.93,-2.36,-1.57,50,0,,mt-at,-71.46/-2.36,18
4,-71.46,-61.93,-2.36,-1.57,50,0,,mt-at,-71.46/-2.36,18
5,-71.46,-61.93,-2.36,-1.57,50,0,,mt-at,-71.46/-2.36,18
6,-71.46,-61.93,-2.36,-1.57,50,0,,mt-at,-71.46/-2.36,18
19,-71.46,-61.93,-2.36,-1.57,50,0,,mt-at,-71.46/-2.36,18
21,-71.46,-61.93,-2.36,-1.57,50,0,,mt-at,-71.46/-2.36,18
24,-71.46,-61.93,-2.36,-1.57,50,0,,mt-at,-71.46/-2.36,18
101,-71.46,-61.93,-2.36,-1.57,50,467,5.809819186,wt-at,-71.46/-2.36,18
102,-71.46,-61.93,-2.36,-1.57,50,1493,2.02630643,wt-at,-71.46/-2.36,18
103,-71.46,-61.93,-2.36,-1.57,50,54,1.377082528,wt-at,-71.46/-2.36,18
104,-71.46,-61.93,-2.36,-1.57,50,0,,wt-at,-71.46/-2.36,18
105,-71.46,-61.93,-2.36,-1.57,50,674,2.101492531,wt-at,-71.46/-2.36,18
106,-71.46,-61.93,-2.36,-1.57,50,0,,wt-at,-71.46/-2.36,18
107,-71.46,-61.93,-2.36,-1.57,50,0,,wt-at,-71.46/-2.36,18
108,-71.46,-61.93,-2.36,-1.57,50,0,,wt-at,-71.46/-2.36,18
109,-71.46,-61.93,-2.36,-1.57,50,1396,4.112659252,wt-at,-71.46/-2.36,18
110,-71.46,-61.93,-2.36,-1.57,50,0,,wt-at,-71.46/-2.36,18
111,-71.46,-61.93,-2.36,-1.57,50,0,,wt-at,-71.46/-2.36,18
112,-71.46,-61.93,-2.36,-1.57,50,67,4.317001117,wt-at,-71.46/-2.36,18
112,-71.46,-61.93,-2.36,-1.57,50,67,4.317001117,mt-at,-71.46/-2.36,18
112,-71.46,-61.93,-2.36,-1.57,50,0,,wt-at,-71.46/-2.36,18
112,-71.46,-61.93,-2.36,-1.57,50,0,,mt-at,-71.46/-2.36,18
113,-71.46,-61.93,-2.36,-1.57,50,11746,5.908727621,wt-at,-71.46/-2.36,18
114,-71.46,-61.93,-2.36,-1.57,50,286,3.10768125,wt-at,-71.46/-2.36,18
115,-71.46,-61.93,-2.36,-1.57,50,1683,3.686214697,wt-at,-71.46/-2.36,18
116,-71.46,-61.93,-2.36,-1.57,50,369,2.434041348,wt-at,-71.46/-2.36,18
117,-71.46,-61.93,-2.36,-1.57,50,11,0.62028044,wt-at,-71.46/-2.36,18
118,-71.46,-61.93,-2.36,-1.57,50,0,,wt-at,-71.46/-2.36,18
119,-71.46,-61.93,-2.36,-1.57,50,0,5.042583142,wt-at,-71.46/-2.36,18
120,-71.46,-61.93,-2.36,-1.57,50,0,,wt-at,-71.46/-2.36,18
121,-71.46,-61.93,-2.36,-1.57,50,0,,wt-at,-71.46/-2.36,18
122,-71.46,-61.93,-2.36,-1.57,50,0,,wt-at,-71.46/-2.36,18
123,-71.46,-61.93,-2.36,-1.57,50,0,,wt-at,-71.46/-2.36,18
124,-71.46,-61.93,-2.36,-1.57,50,0,,wt-at,-71.46/-2.36,18
125,-71.46,-61.93,-2.36,-1.57,50,0,,wt-at,-71.46/-2.36,18
126,-71.46,-61.93,-2.36,-1.57,50,0,,wt-at,-71.46/-2.36,18
127,-71.46,-61.93,-2.36,-1.57,50,0,,wt-at,-71.46/-2.36,18
128,-71.46,-61.93,-2.36,-1.57,50,385,1.851355698,wt-at,-71.46/-2.36,18
129,-71.46,-61.93,-2.36,-1.57,50,0,,wt-at,-71.46/-2.36,18
130,-71.46,-61.93,-2.36,-1.57,50,0,,wt-at,-71.46/-2.36,18
131,-71.46,-61.93,-2.36,-1.57,50,0,,wt-at,-71.46/-2.36,18
132,-71.46,-61.93,-2.36,-1.57,50,456,1.098576506,wt-at,-71.46/-2.36,18
133,-71.46,-61.93,-2.36,-1.57,50,10,8.577377971,wt-at,-71.46/-2.36,18
134,-71.46,-61.93,-2.36,-1.57,50,0,,wt-at,-71.46/-2.36,18
135,-71.46,-61.93,-2.36,-1.57,50,0,,wt-at,-71.46/-2.36,18
136,-71.46,-61.93,-2.36,-1.57,50,0,,wt-at,-71.46/-2.36,18
137,-71.46,-61.93,-2.36,-1.57,50,0,,wt-at,-71.46/-2.36,18
138,-71.46,-61.93,-2.36,-1.57,50,0,,wt-at,-71.46/-2.36,18
139,-71.46,-61.93,-2.36,-1.57,50,0,,wt-at,-71.46/-2.36,18
140,-71.46,-61.93,-2.36,-1.57,50,1063,4.080954402,wt-at,-71.46/-2.36,18
141,-71.46,-61.93,-2.36,-1.57,50,326,1.626367008,wt-at,-71.46/-2.36,18
142,-71.46,-61.93,-2.36,-1.57,50,97,1.004371077,wt-at,-71.46/-2.36,18
143,-71.46,-61.93,-2.36,-1.57,50,1190,6.952854846,wt-at,-71.46/-2.36,18
152,-71.46,-61.93,-2.36,-1.57,50,0,,mt-at,-71.46/-2.36,18
172,-71.46,-61.93,-2.36,-1.57,50,0,,mt-at,-71.46/-2.36,18
317,-71.46,-61.93,-2.36,-1.57,50,0,,mt-at,-71.46/-2.36,18
318,-71.46,-61.93,-2.36,-1.57,50,0,,mt-at,-71.46/-2.36,18
319,-71.46,-61.93,-2.36,-1.57,50,0,,mt-at,-71.46/-2.36,18
320,-71.46,-61.93,-2.36,-1.57,50,0,,mt-at,-71.46/-2.36,18
321,-71.46,-61.93,-2.36,-1.57,50,0,,mt-at,-71.46/-2.36,18
323,-71.46,-61.93,-2.36,-1.57,50,0,,mt-at,-71.46/-2.36,18
324,-71.46,-61.93,-2.36,-1.57,50,0,,mt-at,-71.46/-2.36,18
325,-71.46,-61.93,-2.36,-1.57,50,0,,mt-at,-71.46/-2.36,18
326,-71.46,-61.93,-2.36,-1.57,50,0,,mt-at,-71.46/-2.36,18
327,-71.46,-61.93,-2.36,-1.57,50,0,,mt-at,-71.46/-2.36,18
328,-71.46,-61.93,-2.36,-1.57,50,0,,mt-at,-71.46/-2.36,18
329,-71.46,-61.93,-2.36,-1.57,50,0,,mt-at,-71.46/-2.36,18
330,-71.46,-61.93,-2.36,-1.57,50,0,,mt-at,-71.46/-2.36,18
331,-71.46,-61.93,-2.36,-1.57,50,0,,mt-at,-71.46/-2.36,18
332,-71.46,-61.93,-2.36,-1.57,50,0,,mt-at,-71.46/-2.36,18
333,-71.46,-61.93,-2.36,-1.57,50,328,0.777049998,mt-at,-71.46/-2.36,18
334,-71.46,-61.93,-2.36,-1.57,50,0,,mt-at,-71.46/-2.36,18
335,-71.46,-61.93,-2.36,-1.57,50,0,,mt-at,-71.46/-2.36,18
336,-71.46,-61.93,-2.36,-1.57,50,0,,mt-at,-71.46/-2.36,18
337,-71.46,-61.93,-2.36,-1.57,50,0,,mt-at,-71.46/-2.36,18
338,-71.46,-61.93,-2.36,-1.57,50,0,,mt-at,-71.46/-2.36,18
339,-71.46,-61.93,-2.36,-1.57,50,0,,mt-at,-71.46/-2.36,18
340,-71.46,-61.93,-2.36,-1.57,50,0,,mt-at,-71.46/-2.36,18
1,-71.46,-61.93,-1.57,-0.79,50,0,,mt-at,-71.46/-1.57,19
2,-71.46,-61.93,-1.57,-0.79,50,0,,mt-at,-71.46/-1.57,19
3,-71.46,-61.93,-1.57,-0.79,50,0,,mt-at,-71.46/-1.57,19
4,-71.46,-61.93,-1.57,-0.79,50,0,,mt-at,-71.46/-1.57,19
5,-71.46,-61.93,-1.57,-0.79,50,0,,mt-at,-71.46/-1.57,19
6,-71.46,-61.93,-1.57,-0.79,50,0,,mt-at,-71.46/-1.57,19
19,-71.46,-61.93,-1.57,-0.79,50,0,,mt-at,-71.46/-1.57,19
21,-71.46,-61.93,-1.57,-0.79,50,0,,mt-at,-71.46/-1.57,19
24,-71.46,-61.93,-1.57,-0.79,50,0,,mt-at,-71.46/-1.57,19
101,-71.46,-61.93,-1.57,-0.79,50,6501,6.663288682,wt-at,-71.46/-1.57,19
102,-71.46,-61.93,-1.57,-0.79,50,240,0.715381835,wt-at,-71.46/-1.57,19
103,-71.46,-61.93,-1.57,-0.79,50,1940,4.829528999,wt-at,-71.46/-1.57,19
104,-71.46,-61.93,-1.57,-0.79,50,0,,wt-at,-71.46/-1.57,19
105,-71.46,-61.93,-1.57,-0.79,50,3872,4.435749083,wt-at,-71.46/-1.57,19
106,-71.46,-61.93,-1.57,-0.79,50,0,,wt-at,-71.46/-1.57,19
107,-71.46,-61.93,-1.57,-0.79,50,46,4.017016883,wt-at,-71.46/-1.57,19
108,-71.46,-61.93,-1.57,-0.79,50,0,,wt-at,-71.46/-1.57,19
109,-71.46,-61.93,-1.57,-0.79,50,1088,5.407541875,wt-at,-71.46/-1.57,19
110,-71.46,-61.93,-1.57,-0.79,50,76,2.408820245,wt-at,-71.46/-1.57,19
111,-71.46,-61.93,-1.57,-0.79,50,0,,wt-at,-71.46/-1.57,19
112,-71.46,-61.93,-1.57,-0.79,50,546,2.090158614,wt-at,-71.46/-1.57,19
112,-71.46,-61.93,-1.57,-0.79,50,546,2.090158614,mt-at,-71.46/-1.57,19
112,-71.46,-61.93,-1.57,-0.79,50,0,,wt-at,-71.46/-1.57,19
112,-71.46,-61.93,-1.57,-0.79,50,0,,mt-at,-71.46/-1.57,19
113,-71.46,-61.93,-1.57,-0.79,50,6802,4.381625552,wt-at,-71.46/-1.57,19
114,-71.46,-61.93,-1.57,-0.79,50,4290,5.498387913,wt-at,-71.46/-1.57,19
115,-71.46,-61.93,-1.57,-0.79,50,4542,4.552409922,wt-at,-71.46/-1.57,19
116,-71.46,-61.93,-1.57,-0.79,50,1329,4.201529629,wt-at,-71.46/-1.57,19
117,-71.46,-61.93,-1.57,-0.79,50,137,1.464576393,wt-at,-71.46/-1.57,19
118,-71.46,-61.93,-1.57,-0.79,50,0,,wt-at,-71.46/-1.57,19
119,-71.46,-61.93,-1.57,-0.79,50,1356,4.461934985,wt-at,-71.46/-1.57,19
120,-71.46,-61.93,-1.57,-0.79,50,0,,wt-at,-71.46/-1.57,19
121,-71.46,-61.93,-1.57,-0.79,50,24,1.857857315,wt-at,-71.46/-1.57,19
122,-71.46,-61.93,-1.57,-0.79,50,0,,wt-at,-71.46/-1.57,19
123,-71.46,-61.93,-1.57,-0.79,50,0,,wt-at,-71.46/-1.57,19
124,-71.46,-61.93,-1.57,-0.79,50,300,5.429736464,wt-at,-71.46/-1.57,19
125,-71.46,-61.93,-1.57,-0.79,50,0,,wt-at,-71.46/-1.57,19
126,-71.46,-61.93,-1.57,-0.79,50,8,13.94829129,wt-at,-71.46/-1.57,19
127,-71.46,-61.93,-1.57,-0.79,50,0,,wt-at,-71.46/-1.57,19
128,-71.46,-61.93,-1.57,-0.79,50,3035,3.57751528,wt-at,-71.46/-1.57,19
129,-71.46,-61.93,-1.57,-0.79,50,164,3.975372729,wt-at,-71.46/-1.57,19
130,-71.46,-61.93,-1.57,-0.79,50,6,2.663565684,wt-at,-71.46/-1.57,19
131,-71.46,-61.93,-1.57,-0.79,50,731,6.259291525,wt-at,-71.46/-1.57,19
132,-71.46,-61.93,-1.57,-0.79,50,1509,2.135489748,wt-at,-71.46/-1.57,19
133,-71.46,-61.93,-1.57,-0.79,50,3932,7.126742306,wt-at,-71.46/-1.57,19
134,-71.46,-61.93,-1.57,-0.79,50,0,,wt-at,-71.46/-1.57,19
135,-71.46,-61.93,-1.57,-0.79,50,0,,wt-at,-71.46/-1.57,19
136,-71.46,-61.93,-1.57,-0.79,50,52,2.894169914,wt-at,-71.46/-1.57,19
137,-71.46,-61.93,-1.57,-0.79,50,0,,wt-at,-71.46/-1.57,19
138,-71.46,-61.93,-1.57,-0.79,50,0,,wt-at,-71.46/-1.57,19
139,-71.46,-61.93,-1.57,-0.79,50,20,6.289079173,wt-at,-71.46/-1.57,19
140,-71.46,-61.93,-1.57,-0.79,50,4801,5.049631205,wt-at,-71.46/-1.57,19
141,-71.46,-61.93,-1.57,-0.79,50,4848,4.919014089,wt-at,-71.46/-1.57,19
142,-71.46,-61.93,-1.57,-0.79,50,1793,3.267086042,wt-at,-71.46/-1.57,19
143,-71.46,-61.93,-1.57,-0.79,50,1014,5.157387571,wt-at,-71.46/-1.57,19
152,-71.46,-61.93,-1.57,-0.79,50,0,,mt-at,-71.46/-1.57,19
172,-71.46,-61.93,-1.57,-0.79,50,0,,mt-at,-71.46/-1.57,19
317,-71.46,-61.93,-1.57,-0.79,50,0,,mt-at,-71.46/-1.57,19
318,-71.46,-61.93,-1.57,-0.79,50,0,,mt-at,-71.46/-1.57,19
319,-71.46,-61.93,-1.57,-0.79,50,0,,mt-at,-71.46/-1.57,19
320,-71.46,-61.93,-1.57,-0.79,50,0,,mt-at,-71.46/-1.57,19
321,-71.46,-61.93,-1.57,-0.79,50,0,,mt-at,-71.46/-1.57,19
323,-71.46,-61.93,-1.57,-0.79,50,0,,mt-at,-71.46/-1.57,19
324,-71.46,-61.93,-1.57,-0.79,50,0,,mt-at,-71.46/-1.57,19
325,-71.46,-61.93,-1.57,-0.79,50,0,,mt-at,-71.46/-1.57,19
326,-71.46,-61.93,-1.57,-0.79,50,0,,mt-at,-71.46/-1.57,19
327,-71.46,-61.93,-1.57,-0.79,50,0,,mt-at,-71.46/-1.57,19
328,-71.46,-61.93,-1.57,-0.79,50,0,,mt-at,-71.46/-1.57,19
329,-71.46,-61.93,-1.57,-0.79,50,2250,7.974863854,mt-at,-71.46/-1.57,19
330,-71.46,-61.93,-1.57,-0.79,50,0,,mt-at,-71.46/-1.57,19
331,-71.46,-61.93,-1.57,-0.79,50,0,,mt-at,-71.46/-1.57,19
332,-71.46,-61.93,-1.57,-0.79,50,0,,mt-at,-71.46/-1.57,19
333,-71.46,-61.93,-1.57,-0.79,50,1698,1.639822313,mt-at,-71.46/-1.57,19
334,-71.46,-61.93,-1.57,-0.79,50,0,,mt-at,-71.46/-1.57,19
335,-71.46,-61.93,-1.57,-0.79,50,0,,mt-at,-71.46/-1.57,19
336,-71.46,-61.93,-1.57,-0.79,50,218,4.210225115,mt-at,-71.46/-1.57,19
337,-71.46,-61.93,-1.57,-0.79,50,1,5.942961244,mt-at,-71.46/-1.57,19
338,-71.46,-61.93,-1.57,-0.79,50,0,,mt-at,-71.46/-1.57,19
339,-71.46,-61.93,-1.57,-0.79,50,0,,mt-at,-71.46/-1.57,19
340,-71.46,-61.93,-1.57,-0.79,50,0,,mt-at,-71.46/-1.57,19
1,-71.46,-61.93,-0.79,0,50,0,,mt-at,-71.46/-0.79,20
2,-71.46,-61.93,-0.79,0,50,0,,mt-at,-71.46/-0.79,20
3,-71.46,-61.93,-0.79,0,50,0,,mt-at,-71.46/-0.79,20
4,-71.46,-61.93,-0.79,0,50,0,,mt-at,-71.46/-0.79,20
5,-71.46,-61.93,-0.79,0,50,0,,mt-at,-71.46/-0.79,20
6,-71.46,-61.93,-0.79,0,50,0,,mt-at,-71.46/-0.79,20
19,-71.46,-61.93,-0.79,0,50,0,,mt-at,-71.46/-0.79,20
21,-71.46,-61.93,-0.79,0,50,0,,mt-at,-71.46/-0.79,20
24,-71.46,-61.93,-0.79,0,50,0,,mt-at,-71.46/-0.79,20
101,-71.46,-61.93,-0.79,0,50,808,2.954556151,wt-at,-71.46/-0.79,20
102,-71.46,-61.93,-0.79,0,50,251,0.818937682,wt-at,-71.46/-0.79,20
103,-71.46,-61.93,-0.79,0,50,6946,4.987289389,wt-at,-71.46/-0.79,20
104,-71.46,-61.93,-0.79,0,50,0,,wt-at,-71.46/-0.79,20
105,-71.46,-61.93,-0.79,0,50,2928,2.60430315,wt-at,-71.46/-0.79,20
106,-71.46,-61.93,-0.79,0,50,0,,wt-at,-71.46/-0.79,20
107,-71.46,-61.93,-0.79,0,50,399,3.609527445,wt-at,-71.46/-0.79,20
108,-71.46,-61.93,-0.79,0,50,32,4.009076071,wt-at,-71.46/-0.79,20
109,-71.46,-61.93,-0.79,0,50,45,0.942709189,wt-at,-71.46/-0.79,20
110,-71.46,-61.93,-0.79,0,50,62,1.52815628,wt-at,-71.46/-0.79,20
111,-71.46,-61.93,-0.79,0,50,0,,wt-at,-71.46/-0.79,20
112,-71.46,-61.93,-0.79,0,50,172,1.081323004,wt-at,-71.46/-0.79,20
112,-71.46,-61.93,-0.79,0,50,172,1.081323004,mt-at,-71.46/-0.79,20
112,-71.46,-61.93,-0.79,0,50,0,,wt-at,-71.46/-0.79,20
112,-71.46,-61.93,-0.79,0,50,0,,mt-at,-71.46/-0.79,20
113,-71.46,-61.93,-0.79,0,50,1938,2.449723972,wt-at,-71.46/-0.79,20
114,-71.46,-61.93,-0.79,0,50,1768,2.89971018,wt-at,-71.46/-0.79,20
115,-71.46,-61.93,-0.79,0,50,1533,2.003496394,wt-at,-71.46/-0.79,20
116,-71.46,-61.93,-0.79,0,50,1178,2.264791101,wt-at,-71.46/-0.79,20
117,-71.46,-61.93,-0.79,0,50,2880,3.50640624,wt-at,-71.46/-0.79,20
118,-71.46,-61.93,-0.79,0,50,0,,wt-at,-71.46/-0.79,20
119,-71.46,-61.93,-0.79,0,50,1798,3.225566553,wt-at,-71.46/-0.79,20
120,-71.46,-61.93,-0.79,0,50,0,,wt-at,-71.46/-0.79,20
121,-71.46,-61.93,-0.79,0,50,298,2.365746535,wt-at,-71.46/-0.79,20
122,-71.46,-61.93,-0.79,0,50,0,,wt-at,-71.46/-0.79,20
123,-71.46,-61.93,-0.79,0,50,0,,wt-at,-71.46/-0.79,20
124,-71.46,-61.93,-0.79,0,50,933,3.362912001,wt-at,-71.46/-0.79,20
125,-71.46,-61.93,-0.79,0,50,0,,wt-at,-71.46/-0.79,20
126,-71.46,-61.93,-0.79,0,50,7,4.008700383,wt-at,-71.46/-0.79,20
127,-71.46,-61.93,-0.79,0,50,0,,wt-at,-71.46/-0.79,20
128,-71.46,-61.93,-0.79,0,50,1573,1.989033811,wt-at,-71.46/-0.79,20
129,-71.46,-61.93,-0.79,0,50,155,2.09603396,wt-at,-71.46/-0.79,20
130,-71.46,-61.93,-0.79,0,50,526,4.949750759,wt-at,-71.46/-0.79,20
131,-71.46,-61.93,-0.79,0,50,79,2.946229453,wt-at,-71.46/-0.79,20
132,-71.46,-61.93,-0.79,0,50,7736,3.295296581,wt-at,-71.46/-0.79,20
133,-71.46,-61.93,-0.79,0,50,2516,4.065065819,wt-at,-71.46/-0.79,20
134,-71.46,-61.93,-0.79,0,50,6,8.078258053,wt-at,-71.46/-0.79,20
135,-71.46,-61.93,-0.79,0,50,0,,wt-at,-71.46/-0.79,20
136,-71.46,-61.93,-0.79,0,50,90,2.133015836,wt-at,-71.46/-0.79,20
137,-71.46,-61.93,-0.79,0,50,0,,wt-at,-71.46/-0.79,20
138,-71.46,-61.93,-0.79,0,50,0,,wt-at,-71.46/-0.79,20
139,-71.46,-61.93,-0.79,0,50,8,5.91202397,wt-at,-71.46/-0.79,20
140,-71.46,-61.93,-0.79,0,50,1185,1.925586798,wt-at,-71.46/-0.79,20
141,-71.46,-61.93,-0.79,0,50,1381,2.610181185,wt-at,-71.46/-0.79,20
142,-71.46,-61.93,-0.79,0,50,1476,2.305180194,wt-at,-71.46/-0.79,20
143,-71.46,-61.93,-0.79,0,50,560,4.924404946,wt-at,-71.46/-0.79,20
152,-71.46,-61.93,-0.79,0,50,0,,mt-at,-71.46/-0.79,20
172,-71.46,-61.93,-0.79,0,50,0,,mt-at,-71.46/-0.79,20
317,-71.46,-61.93,-0.79,0,50,0,,mt-at,-71.46/-0.79,20
318,-71.46,-61.93,-0.79,0,50,0,,mt-at,-71.46/-0.79,20
319,-71.46,-61.93,-0.79,0,50,0,,mt-at,-71.46/-0.79,20
320,-71.46,-61.93,-0.79,0,50,0,,mt-at,-71.46/-0.79,20
321,-71.46,-61.93,-0.79,0,50,0,,mt-at,-71.46/-0.79,20
323,-71.46,-61.93,-0.79,0,50,0,,mt-at,-71.46/-0.79,20
324,-71.46,-61.93,-0.79,0,50,0,,mt-at,-71.46/-0.79,20
325,-71.46,-61.93,-0.79,0,50,0,,mt-at,-71.46/-0.79,20
326,-71.46,-61.93,-0.79,0,50,0,,mt-at,-71.46/-0.79,20
327,-71.46,-61.93,-0.79,0,50,0,,mt-at,-71.46/-0.79,20
328,-71.46,-61.93,-0.79,0,50,0,,mt-at,-71.46/-0.79,20
329,-71.46,-61.93,-0.79,0,50,306,2.428993716,mt-at,-71.46/-0.79,20
330,-71.46,-61.93,-0.79,0,50,0,,mt-at,-71.46/-0.79,20
331,-71.46,-61.93,-0.79,0,50,0,,mt-at,-71.46/-0.79,20
332,-71.46,-61.93,-0.79,0,50,0,,mt-at,-71.46/-0.79,20
333,-71.46,-61.93,-0.79,0,50,1316,1.744761642,mt-at,-71.46/-0.79,20
334,-71.46,-61.93,-0.79,0,50,0,,mt-at,-71.46/-0.79,20
335,-71.46,-61.93,-0.79,0,50,0,,mt-at,-71.46/-0.79,20
336,-71.46,-61.93,-0.79,0,50,879,2.82430161,mt-at,-71.46/-0.79,20
337,-71.46,-61.93,-0.79,0,50,75,7.66484464,mt-at,-71.46/-0.79,20
338,-71.46,-61.93,-0.79,0,50,0,,mt-at,-71.46/-0.79,20
339,-71.46,-61.93,-0.79,0,50,0,,mt-at,-71.46/-0.79,20
340,-71.46,-61.93,-0.79,0,50,0,,mt-at,-71.46/-0.79,20
1,-71.46,-61.93,0,0.79,50,0,,mt-at,-71.46/0.0,21
2,-71.46,-61.93,0,0.79,50,0,,mt-at,-71.46/0.0,21
3,-71.46,-61.93,0,0.79,50,0,,mt-at,-71.46/0.0,21
4,-71.46,-61.93,0,0.79,50,0,,mt-at,-71.46/0.0,21
5,-71.46,-61.93,0,0.79,50,0,,mt-at,-71.46/0.0,21
6,-71.46,-61.93,0,0.79,50,0,,mt-at,-71.46/0.0,21
19,-71.46,-61.93,0,0.79,50,0,,mt-at,-71.46/0.0,21
21,-71.46,-61.93,0,0.79,50,0,,mt-at,-71.46/0.0,21
24,-71.46,-61.93,0,0.79,50,0,,mt-at,-71.46/0.0,21
101,-71.46,-61.93,0,0.79,50,1558,3.832654984,wt-at,-71.46/0.0,21
102,-71.46,-61.93,0,0.79,50,1066,2.337869973,wt-at,-71.46/0.0,21
103,-71.46,-61.93,0,0.79,50,3226,3.734957849,wt-at,-71.46/0.0,21
104,-71.46,-61.93,0,0.79,50,290,5.719975363,wt-at,-71.46/0.0,21
105,-71.46,-61.93,0,0.79,50,2069,2.02125098,wt-at,-71.46/0.0,21
106,-71.46,-61.93,0,0.79,50,0,,wt-at,-71.46/0.0,21
107,-71.46,-61.93,0,0.79,50,408,2.696784848,wt-at,-71.46/0.0,21
108,-71.46,-61.93,0,0.79,50,1764,4.867550767,wt-at,-71.46/0.0,21
109,-71.46,-61.93,0,0.79,50,225,1.723440454,wt-at,-71.46/0.0,21
110,-71.46,-61.93,0,0.79,50,91,1.852116547,wt-at,-71.46/0.0,21
111,-71.46,-61.93,0,0.79,50,0,,wt-at,-71.46/0.0,21
112,-71.46,-61.93,0,0.79,50,343,2.385187946,wt-at,-71.46/0.0,21
112,-71.46,-61.93,0,0.79,50,343,2.385187946,mt-at,-71.46/0.0,21
112,-71.46,-61.93,0,0.79,50,0,,wt-at,-71.46/0.0,21
112,-71.46,-61.93,0,0.79,50,0,,mt-at,-71.46/0.0,21
113,-71.46,-61.93,0,0.79,50,1513,2.357405235,wt-at,-71.46/0.0,21
114,-71.46,-61.93,0,0.79,50,553,1.962752278,wt-at,-71.46/0.0,21
115,-71.46,-61.93,0,0.79,50,3271,3.92467821,wt-at,-71.46/0.0,21
116,-71.46,-61.93,0,0.79,50,1901,2.169837116,wt-at,-71.46/0.0,21
117,-71.46,-61.93,0,0.79,50,1607,2.38882907,wt-at,-71.46/0.0,21
118,-71.46,-61.93,0,0.79,50,0,,wt-at,-71.46/0.0,21
119,-71.46,-61.93,0,0.79,50,451,2.861932494,wt-at,-71.46/0.0,21
120,-71.46,-61.93,0,0.79,50,0,,wt-at,-71.46/0.0,21
121,-71.46,-61.93,0,0.79,50,665,2.356023991,wt-at,-71.46/0.0,21
122,-71.46,-61.93,0,0.79,50,0,,wt-at,-71.46/0.0,21
123,-71.46,-61.93,0,0.79,50,0,,wt-at,-71.46/0.0,21
124,-71.46,-61.93,0,0.79,50,432,3.014830122,wt-at,-71.46/0.0,21
125,-71.46,-61.93,0,0.79,50,0,,wt-at,-71.46/0.0,21
126,-71.46,-61.93,0,0.79,50,6623,8.546204718,wt-at,-71.46/0.0,21
127,-71.46,-61.93,0,0.79,50,0,,wt-at,-71.46/0.0,21
128,-71.46,-61.93,0,0.79,50,4268,3.166346969,wt-at,-71.46/0.0,21
129,-71.46,-61.93,0,0.79,50,14,2.148538875,wt-at,-71.46/0.0,21
130,-71.46,-61.93,0,0.79,50,3001,4.663742281,wt-at,-71.46/0.0,21
131,-71.46,-61.93,0,0.79,50,143,4.297301267,wt-at,-71.46/0.0,21
132,-71.46,-61.93,0,0.79,50,1745,1.542777357,wt-at,-71.46/0.0,21
133,-71.46,-61.93,0,0.79,50,1024,4.160595319,wt-at,-71.46/0.0,21
134,-71.46,-61.93,0,0.79,50,58,11.75067522,wt-at,-71.46/0.0,21
135,-71.46,-61.93,0,0.79,50,0,,wt-at,-71.46/0.0,21
136,-71.46,-61.93,0,0.79,50,56,2.106483364,wt-at,-71.46/0.0,21
137,-71.46,-61.93,0,0.79,50,0,,wt-at,-71.46/0.0,21
138,-71.46,-61.93,0,0.79,50,0,,wt-at,-71.46/0.0,21
139,-71.46,-61.93,0,0.79,50,0,,wt-at,-71.46/0.0,21
140,-71.46,-61.93,0,0.79,50,708,1.600101533,wt-at,-71.46/0.0,21
141,-71.46,-61.93,0,0.79,50,4721,3.225688195,wt-at,-71.46/0.0,21
142,-71.46,-61.93,0,0.79,50,2331,2.395840934,wt-at,-71.46/0.0,21
143,-71.46,-61.93,0,0.79,50,391,6.386345863,wt-at,-71.46/0.0,21
152,-71.46,-61.93,0,0.79,50,0,,mt-at,-71.46/0.0,21
172,-71.46,-61.93,0,0.79,50,0,,mt-at,-71.46/0.0,21
317,-71.46,-61.93,0,0.79,50,0,,mt-at,-71.46/0.0,21
318,-71.46,-61.93,0,0.79,50,0,,mt-at,-71.46/0.0,21
319,-71.46,-61.93,0,0.79,50,0,,mt-at,-71.46/0.0,21
320,-71.46,-61.93,0,0.79,50,0,,mt-at,-71.46/0.0,21
321,-71.46,-61.93,0,0.79,50,0,,mt-at,-71.46/0.0,21
323,-71.46,-61.93,0,0.79,50,0,,mt-at,-71.46/0.0,21
324,-71.46,-61.93,0,0.79,50,0,,mt-at,-71.46/0.0,21
325,-71.46,-61.93,0,0.79,50,0,,mt-at,-71.46/0.0,21
326,-71.46,-61.93,0,0.79,50,0,,mt-at,-71.46/0.0,21
327,-71.46,-61.93,0,0.79,50,0,,mt-at,-71.46/0.0,21
328,-71.46,-61.93,0,0.79,50,0,,mt-at,-71.46/0.0,21
329,-71.46,-61.93,0,0.79,50,102,1.441994706,mt-at,-71.46/0.0,21
330,-71.46,-61.93,0,0.79,50,0,,mt-at,-71.46/0.0,21
331,-71.46,-61.93,0,0.79,50,0,,mt-at,-71.46/0.0,21
332,-71.46,-61.93,0,0.79,50,0,,mt-at,-71.46/0.0,21
333,-71.46,-61.93,0,0.79,50,676,1.106313234,mt-at,-71.46/0.0,21
