sample_index, landmark_index, pred, ww, wm, mm, mw
326, 122, 1, 4, 31, 38, 5
326, 123, 0, 25, 10, 27, 16
326, 124, 0, 32, 3, 34, 9
326, 125, 1, 0, 35, 43, 0
326, 126, 1, 3, 32, 41, 2
326, 127, 0, 28, 7, 32, 11
326, 128, 0, 30, 5, 31, 12
326, 129, 0, 33, 2, 42, 1
326, 130, 0, 31, 4, 42, 1
326, 131, 0, 34, 1, 40, 3
326, 132, 0, 34, 1, 38, 5
326, 133, 0, 34, 1, 37, 6
326, 134, 1, 1, 34, 43, 0
326, 135, 0, 35, 0, 36, 7
326, 136, 0, 34, 1, 38, 5
326, 137, 0, 35, 0, 43, 0
326, 138, 0, 35, 0, 43, 0
326, 139, 0, 34, 1, 43, 0
326, 140, 0, 34, 1, 43, 0
326, 141, 0, 34, 1, 43, 0
326, 142, 0, 35, 0, 43, 0
326, 143, 0, 35, 0, 43, 0
326, 144, 0, 35, 0, 43, 0
326, 145, 1, 0, 35, 43, 0
326, 146, 1, 0, 35, 43, 0
326, 147, 0, 35, 0, 43, 0
326, 148, 0, 35, 0, 43, 0
326, 149, 0, 35, 0, 43, 0
326, 150, 0, 35, 0, 43, 0
326, 151, 0, 35, 0, 43, 0
326, 152, 0, 35, 0, 43, 0
