,landmark_index,pred,ww,wm,mm,mw,w_support,m_support,w_precision,w_recall,m_precision,m_recall,w_f1,m_f1,precision,recall,f1
79,80,1,42,1,7,4,43,11,0.9130434782608695,0.9767441860465116,0.875,0.6363636363636364,0.9438202247191011,0.7368421052631579,0.9052938808373591,0.9074074074074074,0.9016580152002979
80,81,1,42,1,10,1,43,11,0.9767441860465116,0.9767441860465116,0.9090909090909091,0.9090909090909091,0.9767441860465116,0.9090909090909091,0.9629629629629629,0.9629629629629629,0.9629629629629629
81,82,1,42,1,7,4,43,11,0.9130434782608695,0.9767441860465116,0.875,0.6363636363636364,0.9438202247191011,0.7368421052631579,0.9052938808373591,0.9074074074074074,0.9016580152002979
82,83,0,41,2,5,6,43,11,0.8723404255319149,0.9534883720930233,0.7142857142857143,0.45454545454545453,0.9111111111111112,0.5555555555555556,0.8401440954632443,0.8518518518518519,0.8386831275720167
83,84,0,41,2,6,5,43,11,0.8913043478260869,0.9534883720930233,0.75,0.5454545454545454,0.9213483146067417,0.631578947368421,0.8625201288244766,0.8703703703703703,0.8623212212804171
84,85,0,43,0,7,4,43,11,0.9148936170212766,1.0,1.0,0.6363636363636364,0.9555555555555556,0.7777777777777778,0.9322301024428684,0.9259259259259259,0.9193415637860083
85,86,1,42,1,8,3,43,11,0.9333333333333333,0.9767441860465116,0.8888888888888888,0.7272727272727273,0.9545454545454545,0.7999999999999999,0.9242798353909465,0.9259259259259259,0.9230639730639729
86,87,1,43,0,6,5,43,11,0.8958333333333334,1.0,1.0,0.5454545454545454,0.945054945054945,0.7058823529411764,0.9170524691358025,0.9074074074074074,0.8963346022169552
87,88,1,40,3,6,5,43,11,0.8888888888888888,0.9302325581395349,0.6666666666666666,0.5454545454545454,0.9090909090909092,0.6,0.8436213991769548,0.8518518518518519,0.8461279461279462
88,89,0,42,1,6,5,43,11,0.8936170212765957,0.9767441860465116,0.8571428571428571,0.5454545454545454,0.9333333333333332,0.6666666666666665,0.8861870989530565,0.8888888888888888,0.8790123456790121
89,90,0,43,0,4,7,43,11,0.86,1.0,1.0,0.36363636363636365,0.924731182795699,0.5333333333333333,0.8885185185185185,0.8703703703703703,0.8450019912385505
90,91,0,41,2,7,4,43,11,0.9111111111111111,0.9534883720930233,0.7777777777777778,0.6363636363636364,0.9318181818181819,0.7000000000000001,0.8839506172839506,0.8888888888888888,0.8845959595959597
91,92,0,42,1,1,10,43,11,0.8076923076923077,0.9767441860465116,0.5,0.09090909090909091,0.8842105263157894,0.15384615384615385,0.7450142450142451,0.7962962962962963,0.7354325985904934
