,landmark_index,pred,ww,wm,mm,mw,w_support,m_support,w_precision,w_recall,m_precision,m_recall,w_f1,m_f1,precision,recall,f1
74,75,1,40,4,14,21,44,35,0.6557377049180327,0.9090909090909091,0.7777777777777778,0.4,0.761904761904762,0.5283018867924528,0.7098060916280463,0.6835443037974683,0.6584098172347517
75,76,0,44,0,0,35,44,35,0.5569620253164557,1.0,0.0,0.0,0.7154471544715447,0.0,0.31020669764460823,0.5569620253164557,0.39847689616136667
76,77,1,34,10,22,13,44,35,0.723404255319149,0.7727272727272727,0.6875,0.6285714285714286,0.7472527472527473,0.6567164179104478,0.7074973067600323,0.7088607594936709,0.7071417152656525
77,78,1,35,9,22,13,44,35,0.7291666666666666,0.7954545454545454,0.7096774193548387,0.6285714285714286,0.7608695652173914,0.6666666666666666,0.7205321900095277,0.7215189873417721,0.7191341038341589
78,79,1,35,9,22,13,44,35,0.7291666666666666,0.7954545454545454,0.7096774193548387,0.6285714285714286,0.7608695652173914,0.6666666666666666,0.7205321900095277,0.7215189873417721,0.7191341038341589
79,80,1,39,5,22,13,44,35,0.75,0.8863636363636364,0.8148148148148148,0.6285714285714286,0.8125000000000001,0.7096774193548386,0.7787154242850446,0.7721518987341772,0.7669456921192324
80,81,1,39,5,19,16,44,35,0.7090909090909091,0.8863636363636364,0.7916666666666666,0.5428571428571428,0.7878787878787878,0.6440677966101694,0.7456751054852321,0.7341772151898734,0.7241650575699062
81,82,1,38,6,16,19,44,35,0.6666666666666666,0.8636363636363636,0.7272727272727273,0.45714285714285713,0.7524752475247524,0.5614035087719298,0.6935174530111239,0.6835443037974683,0.6678232113684385
82,83,1,38,6,16,19,44,35,0.6666666666666666,0.8636363636363636,0.7272727272727273,0.45714285714285713,0.7524752475247524,0.5614035087719298,0.6935174530111239,0.6835443037974683,0.6678232113684385
83,84,1,36,8,17,18,44,35,0.6666666666666666,0.8181818181818182,0.68,0.4857142857142857,0.7346938775510203,0.5666666666666667,0.6725738396624472,0.6708860759493671,0.6602514423490914
84,85,1,28,16,27,8,44,35,0.7777777777777778,0.6363636363636364,0.627906976744186,0.7714285714285715,0.7000000000000001,0.6923076923076923,0.7113793216236548,0.6962025316455697,0.6965920155793575
85,86,1,37,7,19,16,44,35,0.6981132075471698,0.8409090909090909,0.7307692307692307,0.5428571428571428,0.7628865979381443,0.6229508196721311,0.7125810659366905,0.7088607594936709,0.7008897341494041
