sample_index,pts,r,stype,landmark_index
327,267,0.998161097,mt-at,81
328,842,1.925250833,mt-at,81
329,3750,2.446667919,mt-at,81
330,3814,8.237396001,mt-at,81
331,8685,6.934845351,mt-at,81
332,4388,8.422551998,mt-at,81
333,330,7.048745072,mt-at,81
334,2496,2.998491981,mt-at,81
335,3125,5.178209136,mt-at,81
336,7206,8.443714882,mt-at,81
337,4805,5.658774784,mt-at,81
338,3062,8.137241728,mt-at,81
339,5639,9.210391678,mt-at,81
340,16375,9.905537484,mt-at,81
4,0,6.421397192,mt-at,81
5,0,6.421397192,mt-at,81
6,0,6.421397192,mt-at,81
1,1,1.302859204,mt-at,82
101,2165,5.23337993,wt-at,82
102,775,1.390058816,wt-at,82
103,1512,1.699535282,wt-at,82
104,6348,3.383715228,wt-at,82
105,2321,2.726228606,wt-at,82
106,2993,5.120418137,wt-at,82
107,4170,3.084484044,wt-at,82
108,14272,6.332402735,wt-at,82
109,4562,4.289088792,wt-at,82
110,564,3.687688513,wt-at,82
111,7523,6.226639738,wt-at,82
112_1,9021,4.609892459,wt-at,82
112_2,0,4.70490045,mt-at,82
113,1733,17.75773241,wt-at,82
114,2617,8.105603343,wt-at,82
115,3599,3.16015435,wt-at,82
116,2594,2.101780361,wt-at,82
117,2405,2.742234408,wt-at,82
118,4884,7.142166231,wt-at,82
119,3126,2.871537362,wt-at,82
120,1291,8.998835887,wt-at,82
121,594,1.305187965,wt-at,82
122,2466,2.567000354,wt-at,82
123,14775,10.52321266,wt-at,82
124,7736,5.097770712,wt-at,82
125,9373,9.235080713,wt-at,82
126,6462,5.51144468,wt-at,82
127,1279,2.441773381,wt-at,82
128,316,3.270402136,wt-at,82
129,9919,4.977729048,wt-at,82
130,3524,2.948704356,wt-at,82
131,9136,9.347001798,wt-at,82
132,2478,4.809694439,wt-at,82
133,5111,7.791659273,wt-at,82
134,2669,1.994608531,wt-at,82
135,2057,2.376915831,wt-at,82
136,1768,2.177896552,wt-at,82
137,2056,12.55853868,wt-at,82
138,2935,17.03851949,wt-at,82
139,7360,4.751698981,wt-at,82
140,11119,10.48215198,wt-at,82
141,4808,5.311929519,wt-at,82
142,3686,2.753195975,wt-at,82
143,146,2.696100554,wt-at,82
152,0,4.70490045,mt-at,82
172,0,4.70490045,mt-at,82
19,2,4.496641292,mt-at,82
2,0,4.70490045,mt-at,82
21,0,4.70490045,mt-at,82
24,0,4.70490045,mt-at,82
3,19,12.01770979,mt-at,82
317,1689,3.287875992,mt-at,82
318,2,5.307048751,mt-at,82
319,1546,3.679794917,mt-at,82
320,6863,9.068296288,mt-at,82
321,1501,1.522651713,mt-at,82
323,135,0.823045369,mt-at,82
324,1485,2.119373584,mt-at,82
325,55,9.644006182,mt-at,82
326,7027,4.70490045,mt-at,82
327,3095,3.7429198,mt-at,82
328,2962,3.160372984,mt-at,82
329,17838,5.678126267,mt-at,82
330,756,1.839124916,mt-at,82
331,5911,10.5041717,mt-at,82
332,12938,8.077142375,mt-at,82
333,21,1.552697245,mt-at,82
334,177,4.675540724,mt-at,82
335,6403,4.731029789,mt-at,82
336,5524,5.109618016,mt-at,82
337,2119,2.574241963,mt-at,82
338,1186,7.71210451,mt-at,82
339,4910,7.604024147,mt-at,82
340,6680,5.28860276,mt-at,82
4,8,3.955814594,mt-at,82
5,1,10.14055315,mt-at,82
6,10,8.999315213,mt-at,82
1,9,3.358519732,mt-at,83
101,1751,4.715104088,wt-at,83
102,945,2.075846335,wt-at,83
103,2387,2.286417179,wt-at,83
104,6756,6.168340144,wt-at,83
105,5952,3.639784251,wt-at,83
106,548,3.269387029,wt-at,83
107,7735,6.784340053,wt-at,83
108,7912,6.853349039,wt-at,83
109,832,11.21946261,wt-at,83
110,921,17.43481798,wt-at,83
111,1160,6.021984534,wt-at,83
112_1,11015,6.030195186,wt-at,83
112_2,0,4.842358941,mt-at,83
113,286,13.10331125,wt-at,83
114,3725,4.678147017,wt-at,83
115,6703,5.81395331,wt-at,83
116,5546,3.51546725,wt-at,83
117,3543,4.448128504,wt-at,83
118,5108,7.090174492,wt-at,83
119,4005,2.989854602,wt-at,83
120,527,13.88301904,wt-at,83
121,145,0.873582251,wt-at,83
122,1166,2.385629413,wt-at,83
123,15997,7.645501304,wt-at,83
124,3164,7.358059732,wt-at,83
125,1318,4.022945169,wt-at,83
126,7297,5.300057297,wt-at,83
127,457,1.926750982,wt-at,83
128,2979,3.632970417,wt-at,83
129,6530,8.57207307,wt-at,83
130,5115,4.126939502,wt-at,83
131,3565,5.954933314,wt-at,83
132,168,6.239384071,wt-at,83
133,704,3.585671104,wt-at,83
134,8798,4.557203453,wt-at,83
135,60,1.916637502,wt-at,83
136,12600,5.634496017,wt-at,83
137,1771,5.287049717,wt-at,83
138,461,2.520430409,wt-at,83
139,1343,12.48791687,wt-at,83
140,451,8.477325928,wt-at,83
141,1594,9.01308122,wt-at,83
142,5343,3.492998412,wt-at,83
143,33,3.921684162,wt-at,83
152,4,8.740577062,mt-at,83
172,2,0.887854328,mt-at,83
19,0,4.842358941,mt-at,83
2,0,4.842358941,mt-at,83
21,0,4.842358941,mt-at,83
24,103,7.304897678,mt-at,83
3,25,12.49218111,mt-at,83
317,1306,2.58779606,mt-at,83
318,220,5.513581032,mt-at,83
319,5011,7.319375338,mt-at,83
320,1093,22.68035234,mt-at,83
321,854,1.224406652,mt-at,83
323,315,1.115190648,mt-at,83
324,7883,4.52559556,mt-at,83
325,0,4.842358941,mt-at,83
326,1466,4.357396052,mt-at,83
327,5122,3.137172852,mt-at,83
328,1048,2.425678705,mt-at,83
329,6780,11.94905956,mt-at,83
330,711,2.023698783,mt-at,83
331,301,16.45557927,mt-at,83
332,5915,9.572976688,mt-at,83
333,23,3.180093851,mt-at,83
334,8,1.784479069,mt-at,83
335,7193,6.16378179,mt-at,83
336,7885,6.756798445,mt-at,83
337,1847,2.201299639,mt-at,83
338,700,9.200818992,mt-at,83
339,1128,4.842358941,mt-at,83
340,10231,6.000375215,mt-at,83
4,0,4.842358941,mt-at,83
5,12,10.96603715,mt-at,83
6,7,2.517420018,mt-at,83
1,0,5.961559718,mt-at,84
101,1056,5.196207823,wt-at,84
102,336,0.762226648,wt-at,84
103,224,1.654531051,wt-at,84
104,3303,5.236266677,wt-at,84
105,1034,3.174412618,wt-at,84
106,1135,9.548770292,wt-at,84
107,2503,8.316175342,wt-at,84
108,3124,6.308878014,wt-at,84
109,1774,18.28844921,wt-at,84
110,442,12.27722656,wt-at,84
111,407,5.301924348,wt-at,84
112_1,1925,7.227976197,wt-at,84
112_2,0,5.961559718,mt-at,84
113,445,11.37026926,wt-at,84
114,48,8.26687444,wt-at,84
115,1055,5.956837284,wt-at,84
116,242,1.116023823,wt-at,84
117,1070,4.46713604,wt-at,84
118,609,3.524617878,wt-at,84
119,1213,3.084708255,wt-at,84
120,5982,15.0379405,wt-at,84
121,165,0.98640713,wt-at,84
122,585,2.176210152,wt-at,84
123,2075,8.450728491,wt-at,84
124,2646,7.520417642,wt-at,84
125,550,3.734724996,wt-at,84
126,13867,13.38795331,wt-at,84
127,384,1.257031806,wt-at,84
128,3401,4.799412037,wt-at,84
129,1097,4.173692797,wt-at,84
130,701,8.107520776,wt-at,84
131,1166,3.689427675,wt-at,84
132,1665,6.040739395,wt-at,84
133,208,3.693395628,wt-at,84
134,4826,7.66341436,wt-at,84
135,151,8.497333191,wt-at,84
136,3226,7.516262365,wt-at,84
137,1810,6.080457974,wt-at,84
138,2891,13.08635637,wt-at,84
139,1190,18.74363741,wt-at,84
140,555,16.29611593,wt-at,84
141,2136,26.06304765,wt-at,84
142,2445,11.74120674,wt-at,84
143,126,12.88705505,wt-at,84
152,4,4.040922942,mt-at,84
172,54,2.814120287,mt-at,84
19,0,5.961559718,mt-at,84
2,5,16.04431918,mt-at,84
21,18,9.948655671,mt-at,84
24,0,5.961559718,mt-at,84
3,0,5.961559718,mt-at,84
317,2322,3.857881088,mt-at,84
318,164,5.289453749,mt-at,84
319,210,3.077496011,mt-at,84
320,1295,10.07315816,mt-at,84
321,562,1.135017243,mt-at,84
323,164,4.016053521,mt-at,84
324,838,3.560747504,mt-at,84
325,79,17.20171834,mt-at,84
326,2091,24.87440776,mt-at,84
327,608,2.061844214,mt-at,84
328,328,5.386858874,mt-at,84
329,408,12.86544999,mt-at,84
330,236,1.365201665,mt-at,84
331,425,12.23171542,mt-at,84
332,3107,14.10906668,mt-at,84
333,3764,6.301485103,mt-at,84
334,1,4.266932685,mt-at,84
335,1877,5.640650281,mt-at,84
336,1369,24.34763895,mt-at,84
337,6911,7.427475193,mt-at,84
338,490,12.18976823,mt-at,84
339,621,7.924009006,mt-at,84
340,9205,5.961559718,mt-at,84
4,25,6.892778056,mt-at,84
5,0,5.961559718,mt-at,84
6,1,1.730470618,mt-at,84
1,0,6.470519735,mt-at,85
101,1824,6.965861163,wt-at,85
102,337,0.732156792,wt-at,85
103,276,9.117060113,wt-at,85
104,2563,5.678075348,wt-at,85
105,281,1.386530421,wt-at,85
106,1786,8.480084709,wt-at,85
107,502,6.410633927,wt-at,85
108,3770,10.2980783,wt-at,85
109,806,19.40446612,wt-at,85
110,1510,15.97276502,wt-at,85
111,2175,18.68915269,wt-at,85
112_1,1873,3.736098212,wt-at,85
112_2,0,6.470519735,mt-at,85
113,1175,26.71934988,wt-at,85
114,810,10.04453591,wt-at,85
115,345,3.72674453,wt-at,85
116,137,0.890591171,wt-at,85
117,1609,22.82912845,wt-at,85
118,4016,16.58907616,wt-at,85
119,344,12.05864538,wt-at,85
120,4861,11.22345505,wt-at,85
121,194,1.255972237,wt-at,85
122,307,19.6623993,wt-at,85
123,2923,6.60334214,wt-at,85
124,428,5.421396318,wt-at,85
125,1522,5.088888084,wt-at,85
126,503,6.777678288,wt-at,85
127,846,1.715712715,wt-at,85
128,2903,2.647474642,wt-at,85
129,1879,13.35176009,wt-at,85
130,149,4.663853293,wt-at,85
131,4179,13.98372991,wt-at,85
132,2393,20.58200277,wt-at,85
133,7205,14.63162264,wt-at,85
134,1348,14.64934648,wt-at,85
135,1343,5.670629335,wt-at,85
136,1113,4.041237876,wt-at,85
137,2218,28.41100697,wt-at,85
138,6364,15.38401795,wt-at,85
139,1048,8.021062176,wt-at,85
140,3196,15.44353581,wt-at,85
141,1584,6.2800033,wt-at,85
142,1625,9.328353773,wt-at,85
143,1361,13.69838915,wt-at,85
152,0,6.470519735,mt-at,85
172,259,4.354738623,mt-at,85
19,0,6.470519735,mt-at,85
2,0,6.470519735,mt-at,85
21,0,6.470519735,mt-at,85
24,14,13.01013936,mt-at,85
3,4,13.64091172,mt-at,85
317,4736,5.244607156,mt-at,85
318,206,6.595099294,mt-at,85
319,471,2.32708315,mt-at,85
320,4262,10.46037666,mt-at,85
321,780,1.977744524,mt-at,85
323,37,0.494681013,mt-at,85
324,162,1.45466344,mt-at,85
325,258,17.79775325,mt-at,85
326,26,15.76348694,mt-at,85
327,278,1.702833948,mt-at,85
328,2619,8.828777543,mt-at,85
329,2183,13.07828078,mt-at,85
330,1593,4.847638448,mt-at,85
331,929,11.52968813,mt-at,85
332,784,6.345940176,mt-at,85
333,264,8.753882099,mt-at,85
334,445,5.447658272,mt-at,85
335,223,6.340709018,mt-at,85
336,262,20.0477887,mt-at,85
337,354,2.179461377,mt-at,85
338,25,7.509764975,mt-at,85
339,30,1.047009023,mt-at,85
340,5519,5.476254876,mt-at,85
4,105,25.22090359,mt-at,85
5,197,11.94532028,mt-at,85
6,0,6.470519735,mt-at,85
1,0,3.925323605,mt-at,86
101,721,1.602594702,wt-at,86
102,2054,2.829130193,wt-at,86
103,533,1.976738791,wt-at,86
104,4882,5.490489904,wt-at,86
105,1256,3.493574963,wt-at,86
106,3397,5.840809538,wt-at,86
107,4458,11.28136332,wt-at,86
108,1345,5.919046535,wt-at,86
109,2063,4.443875079,wt-at,86
110,2339,27.15796765,wt-at,86
111,3172,19.96089367,wt-at,86
112_1,6101,6.953687234,wt-at,86
112_2,0,3.925323605,mt-at,86
113,2616,7.884281572,wt-at,86
114,720,6.221811574,wt-at,86
115,34,1.173464345,wt-at,86
116,146,2.170817761,wt-at,86
117,32,0.467725686,wt-at,86
118,11989,7.943336402,wt-at,86
119,141,13.36910326,wt-at,86
120,3114,14.06067923,wt-at,86
121,405,1.729351503,wt-at,86
122,320,2.903994383,wt-at,86
123,1653,7.457994647,wt-at,86
124,3439,6.839265855,wt-at,86
125,1330,4.99832557,wt-at,86
126,0,5.879928036,wt-at,86
127,3646,2.623256809,wt-at,86
128,6115,4.898522114,wt-at,86
129,3905,7.826468118,wt-at,86
130,10,0.788910085,wt-at,86
131,11110,6.852258173,wt-at,86
132,492,7.28476433,wt-at,86
133,10059,9.430549694,wt-at,86
134,1154,4.550779381,wt-at,86
135,3232,4.074196026,wt-at,86
136,1799,6.85287792,wt-at,86
137,920,5.432580991,wt-at,86
138,13445,9.073312213,wt-at,86
139,1093,11.17602826,wt-at,86
140,1169,14.1561637,wt-at,86
141,1660,4.056823027,wt-at,86
142,1460,4.393767255,wt-at,86
143,243,11.24267548,wt-at,86
152,0,3.925323605,mt-at,86
172,10,16.11300611,mt-at,86
19,0,3.925323605,mt-at,86
2,0,3.925323605,mt-at,86
21,0,3.925323605,mt-at,86
24,87,3.457864609,mt-at,86
3,3,3.388021052,mt-at,86
317,1841,3.927371324,mt-at,86
318,299,3.326169433,mt-at,86
319,1223,4.664689026,mt-at,86
320,3040,18.30307451,mt-at,86
321,4625,3.172675916,mt-at,86
323,43,3.923275885,mt-at,86
324,345,2.399879473,mt-at,86
325,10274,10.03137412,mt-at,86
326,28,1.810811058,mt-at,86
327,692,1.810816036,mt-at,86
328,604,3.564223453,mt-at,86
329,1495,23.11938188,mt-at,86
330,6280,3.276007863,mt-at,86
331,5620,5.277117844,mt-at,86
332,123,8.151855455,mt-at,86
333,0,3.925323605,mt-at,86
334,7,1.976113912,mt-at,86
335,270,1.302849383,mt-at,86
336,482,7.015775586,mt-at,86
337,101,0.993972858,mt-at,86
338,2,9.969058143,mt-at,86
339,0,3.925323605,mt-at,86
340,3281,4.121742067,mt-at,86
4,61,18.41034805,mt-at,86
5,9,11.38593519,mt-at,86
6,0,3.925323605,mt-at,86
1,1,19.51920735,mt-at,87
101,1465,1.920229855,wt-at,87
102,7920,3.662335025,wt-at,87
103,3755,2.94960562,wt-at,87
104,3471,2.6699134,wt-at,87
105,4965,2.92922777,wt-at,87
106,3244,4.508620605,wt-at,87
107,9891,4.208733604,wt-at,87
108,2701,7.145561862,wt-at,87
109,1704,4.055019234,wt-at,87
110,8867,4.916864095,wt-at,87
111,1984,4.552282518,wt-at,87
112_1,7764,7.723339329,wt-at,87
112_2,0,3.581044175,mt-at,87
113,5583,4.884337,wt-at,87
114,2,5.045628055,wt-at,87
115,5136,4.741494837,wt-at,87
116,204,1.268824245,wt-at,87
117,79,0.680433449,wt-at,87
118,9265,3.97572776,wt-at,87
119,1273,5.564629904,wt-at,87
120,3232,8.372832801,wt-at,87
121,2288,2.435105296,wt-at,87
122,604,2.755298413,wt-at,87
123,909,16.61392199,wt-at,87
124,9143,4.166290765,wt-at,87
125,4910,3.180121611,wt-at,87
126,120,7.02305377,wt-at,87
127,2237,2.375045831,wt-at,87
128,5964,3.687753779,wt-at,87
129,7737,3.956840734,wt-at,87
130,208,5.206111536,wt-at,87
131,6617,3.385261313,wt-at,87
132,725,4.989838796,wt-at,87
133,18607,7.522307157,wt-at,87
134,7700,7.242387299,wt-at,87
135,1611,2.578223864,wt-at,87
136,6509,6.835875001,wt-at,87
137,5101,4.233458175,wt-at,87
138,15776,8.355120638,wt-at,87
139,2124,12.92027557,wt-at,87
140,2655,4.995297949,wt-at,87
141,3459,4.845848155,wt-at,87
142,1524,4.810369338,wt-at,87
143,4690,4.61188672,wt-at,87
152,0,3.581044175,mt-at,87
172,2,17.49279539,mt-at,87
19,0,3.581044175,mt-at,87
2,1,7.196143012,mt-at,87
21,0,3.581044175,mt-at,87
24,104,3.385203785,mt-at,87
3,2,2.861707315,mt-at,87
317,989,3.053518545,mt-at,87
318,723,4.578919951,mt-at,87
319,4140,3.581044175,mt-at,87
320,5920,10.51953817,mt-at,87
321,3248,2.195199037,mt-at,87
323,20,0.351390034,mt-at,87
324,697,4.814320267,mt-at,87
325,3501,5.982743514,mt-at,87
326,335,11.282304,mt-at,87
327,2313,15.08408856,mt-at,87
328,2357,2.620762233,mt-at,87
329,5963,6.209965799,mt-at,87
330,1784,2.349438207,mt-at,87
331,3647,2.79781344,mt-at,87
332,204,12.60172699,mt-at,87
333,0,3.581044175,mt-at,87
334,0,3.581044175,mt-at,87
335,426,1.571814044,mt-at,87
336,842,7.023800285,mt-at,87
337,95,0.954144406,mt-at,87
338,89,2.681421922,mt-at,87
339,0,3.581044175,mt-at,87
340,1337,3.072888517,mt-at,87
4,0,3.581044175,mt-at,87
5,0,3.581044175,mt-at,87
6,0,3.581044175,mt-at,87
1,1,10.11216505,mt-at,88
101,7057,4.05836165,wt-at,88
102,736,1.152089881,wt-at,88
103,3656,2.571864059,wt-at,88
104,3825,2.362538024,wt-at,88
105,1090,1.468439991,wt-at,88
106,7868,4.25877795,wt-at,88
107,3488,2.720896439,wt-at,88
108,5831,11.49531947,wt-at,88
109,9402,4.392507311,wt-at,88
110,3150,3.394408192,wt-at,88
111,7969,4.144515829,wt-at,88
112_1,5592,6.148790756,wt-at,88
112_2,0,3.890237458,mt-at,88
113,3192,3.333709441,wt-at,88
114,0,3.915508789,wt-at,88
115,3558,2.43739029,wt-at,88
116,713,1.177582064,wt-at,88
117,1777,6.979315411,wt-at,88
118,6783,4.830026595,wt-at,88
119,7485,4.888249982,wt-at,88
120,16337,8.803483819,wt-at,88
121,2899,2.120605444,wt-at,88
122,3037,3.244925816,wt-at,88
123,10388,18.20144258,wt-at,88
124,1922,1.946384178,wt-at,88
125,9876,4.463808571,wt-at,88
126,1324,10.69873634,wt-at,88
127,646,1.361972906,wt-at,88
128,380,1.039193218,wt-at,88
129,5115,3.132251959,wt-at,88
130,5300,8.625270748,wt-at,88
131,8204,3.726892847,wt-at,88
132,3839,6.316080299,wt-at,88
133,6487,4.920027334,wt-at,88
134,8883,3.925054421,wt-at,88
135,3552,2.957079315,wt-at,88
136,4850,3.458436788,wt-at,88
137,5345,3.905963157,wt-at,88
138,11916,10.41858945,wt-at,88
139,6192,8.029393925,wt-at,88
140,5252,3.612024467,wt-at,88
141,4221,3.167959138,wt-at,88
142,1302,6.053294777,wt-at,88
143,6677,4.333282388,wt-at,88
152,0,3.890237458,mt-at,88
172,0,3.890237458,mt-at,88
19,8,2.738714024,mt-at,88
2,7,9.436497157,mt-at,88
21,0,3.890237458,mt-at,88
24,9,3.082082991,mt-at,88
3,0,3.890237458,mt-at,88
317,2275,3.890237458,mt-at,88
318,1479,4.211990521,mt-at,88
319,3530,2.728625806,mt-at,88
320,327,2.895434483,mt-at,88
321,2508,2.57378157,mt-at,88
323,120,1.505855484,mt-at,88
324,4518,4.022165819,mt-at,88
325,26,6.039438211,mt-at,88
326,1042,8.57686873,mt-at,88
327,235,0.862943954,mt-at,88
328,1788,2.335026393,mt-at,88
329,1787,2.59604078,mt-at,88
330,1353,2.096947311,mt-at,88
331,4186,3.30178885,mt-at,88
332,469,11.0120586,mt-at,88
333,322,9.361093972,mt-at,88
334,228,2.596925675,mt-at,88
335,5020,11.94926288,mt-at,88
336,10610,15.23619286,mt-at,88
337,1311,4.569257007,mt-at,88
338,308,2.94097492,mt-at,88
339,266,12.96530822,mt-at,88
340,5223,7.994718439,mt-at,88
4,0,3.890237458,mt-at,88
5,0,3.890237458,mt-at,88
6,0,3.890237458,mt-at,88
1,473,2.556801186,mt-at,89
101,4106,5.647171368,wt-at,89
102,1727,1.644795718,wt-at,89
103,1584,1.5379951,wt-at,89
104,4290,2.681114341,wt-at,89
105,2184,2.165655497,wt-at,89
106,5064,3.734587904,wt-at,89
107,2078,1.790288304,wt-at,89
108,6658,4.714609133,wt-at,89
109,5994,4.69714947,wt-at,89
110,2241,5.486213816,wt-at,89
111,6416,3.469540552,wt-at,89
112_1,4953,5.997077742,wt-at,89
112_2,0,4.345560195,mt-at,89
113,13862,7.254569595,wt-at,89
114,1142,1.531128579,wt-at,89
115,2022,2.326223306,wt-at,89
116,1391,1.596540806,wt-at,89
117,6148,4.348020501,wt-at,89
118,3583,5.188380732,wt-at,89
119,1959,1.829374599,wt-at,89
120,8483,8.949644494,wt-at,89
121,745,2.258341156,wt-at,89
122,9566,4.754537907,wt-at,89
123,1741,17.17661621,wt-at,89
124,4617,2.693162512,wt-at,89
125,9868,4.407072457,wt-at,89
126,12961,6.750075841,wt-at,89
127,4929,3.758046561,wt-at,89
128,1736,2.318834154,wt-at,89
129,4709,3.169637279,wt-at,89
130,7989,4.201721807,wt-at,89
131,5765,3.918390853,wt-at,89
132,8477,5.321288841,wt-at,89
133,11614,15.67348633,wt-at,89
134,6257,3.157377703,wt-at,89
135,5897,3.340791449,wt-at,89
136,6903,3.283431173,wt-at,89
137,3588,5.82510766,wt-at,89
138,22649,14.5566143,wt-at,89
139,7461,4.540804426,wt-at,89
140,7052,3.754447886,wt-at,89
141,7998,3.888372669,wt-at,89
142,8224,4.203597514,wt-at,89
143,2260,4.461384598,wt-at,89
152,1,1.065345042,mt-at,89
172,0,4.345560195,mt-at,89
19,45,3.913344085,mt-at,89
2,205,6.760464025,mt-at,89
21,0,4.345560195,mt-at,89
24,0,4.345560195,mt-at,89
3,7,7.029950439,mt-at,89
317,53,5.041489464,mt-at,89
318,1645,2.16778091,mt-at,89
319,2693,2.537918439,mt-at,89
320,622,5.561525533,mt-at,89
321,1672,3.746109071,mt-at,89
323,124,2.262280987,mt-at,89
324,2305,2.387033408,mt-at,89
325,9129,13.12947366,mt-at,89
326,5478,4.777776304,mt-at,89
327,2591,2.402080645,mt-at,89
328,322,2.327911601,mt-at,89
329,7394,2.960845676,mt-at,89
330,2452,5.598092282,mt-at,89
331,9085,6.005488967,mt-at,89
332,6742,11.73384653,mt-at,89
333,2322,3.385816116,mt-at,89
334,2127,2.459744708,mt-at,89
335,8270,5.57404117,mt-at,89
336,20365,7.402129763,mt-at,89
337,2319,10.4290005,mt-at,89
338,2423,8.289374973,mt-at,89
339,8990,7.577351193,mt-at,89
340,567,9.577165182,mt-at,89
4,139,3.441042476,mt-at,89
5,0,4.345560195,mt-at,89
6,132,2.085608076,mt-at,89
1,0,4.264880473,mt-at,90
101,2305,6.983382164,wt-at,90
102,3552,5.179422177,wt-at,90
103,1350,1.45944437,wt-at,90
104,10908,5.148327099,wt-at,90
105,5544,3.076980805,wt-at,90
106,5443,5.61422889,wt-at,90
107,7914,4.952238099,wt-at,90
108,11161,4.859896059,wt-at,90
109,4464,8.423163886,wt-at,90
110,1348,5.16907137,wt-at,90
111,12965,6.701098669,wt-at,90
112_1,12941,4.731668204,wt-at,90
112_2,13,3.550765568,mt-at,90
113,2827,13.91938946,wt-at,90
114,8668,5.804517063,wt-at,90
115,6007,4.188507777,wt-at,90
116,2674,1.969839366,wt-at,90
117,3669,3.222362548,wt-at,90
118,5308,6.842208612,wt-at,90
119,4375,2.493153285,wt-at,90
120,1337,10.65524093,wt-at,90
121,575,2.252480109,wt-at,90
122,2897,2.69933922,wt-at,90
123,5873,7.667021591,wt-at,90
124,9316,5.662185722,wt-at,90
125,9167,9.108683782,wt-at,90
126,4626,4.203377896,wt-at,90
127,252,5.256031409,wt-at,90
128,5504,3.933941371,wt-at,90
129,9403,5.94652463,wt-at,90
130,3137,2.73102223,wt-at,90
131,6300,6.377463283,wt-at,90
132,3989,5.120203745,wt-at,90
133,3164,8.535455552,wt-at,90
134,1665,1.546668152,wt-at,90
135,1143,3.679997581,wt-at,90
136,3204,2.69466729,wt-at,90
137,182,4.04456709,wt-at,90
138,1215,9.078396851,wt-at,90
139,4502,3.707289424,wt-at,90
140,8534,10.15941534,wt-at,90
141,10471,4.365275181,wt-at,90
142,3814,2.358607845,wt-at,90
143,147,4.478808741,wt-at,90
152,15,1.910404234,mt-at,90
172,173,2.142927469,mt-at,90
19,180,5.191479641,mt-at,90
2,3,6.905150921,mt-at,90
21,243,7.346448074,mt-at,90
24,0,4.264880473,mt-at,90
3,1,8.57708886,mt-at,90
317,55,2.233099618,mt-at,90
318,59,3.860320632,mt-at,90
319,7780,4.570483916,mt-at,90
320,8733,8.515392359,mt-at,90
321,661,2.70481986,mt-at,90
323,2,3.943076907,mt-at,90
324,3353,3.342680046,mt-at,90
325,1133,14.34888769,mt-at,90
326,3988,4.041879206,mt-at,90
327,7348,4.418452348,mt-at,90
328,6865,5.334770245,mt-at,90
329,17796,8.342805537,mt-at,90
330,324,3.088261421,mt-at,90
331,3452,10.11901709,mt-at,90
332,9621,7.740064006,mt-at,90
333,1234,2.204846196,mt-at,90
334,53,3.67854694,mt-at,90
335,5520,4.225872353,mt-at,90
336,5956,4.303888593,mt-at,90
337,264,2.08051486,mt-at,90
338,2320,7.620225606,mt-at,90
339,5009,4.637816164,mt-at,90
340,1007,6.470110886,mt-at,90
4,347,4.132735273,mt-at,90
5,0,4.264880473,mt-at,90
6,282,2.656926631,mt-at,90
1,0,4.933593579,mt-at,91
101,1740,3.588142631,wt-at,91
102,2710,7.494146825,wt-at,91
103,2948,2.43005449,wt-at,91
104,3363,8.779477085,wt-at,91
105,6522,4.354723578,wt-at,91
106,1913,10.50293438,wt-at,91
107,12826,9.439270917,wt-at,91
108,6317,6.240406664,wt-at,91
109,5967,9.859102195,wt-at,91
110,1072,4.413476925,wt-at,91
111,3924,6.244652251,wt-at,91
112_1,9543,5.467508888,wt-at,91
112_2,44,1.661813654,mt-at,91
113,505,4.25613933,wt-at,91
114,1888,8.452464535,wt-at,91
115,6131,7.948220751,wt-at,91
116,3053,2.228853077,wt-at,91
117,6212,5.050921799,wt-at,91
118,5153,5.263036959,wt-at,91
119,5760,8.009047813,wt-at,91
120,1517,11.91158818,wt-at,91
121,141,2.910636157,wt-at,91
122,2000,2.887617954,wt-at,91
123,25172,10.74064494,wt-at,91
124,2583,7.535073991,wt-at,91
125,282,6.632618628,wt-at,91
126,6477,5.634399243,wt-at,91
127,1,17.6642942,wt-at,91
128,6239,6.72653294,wt-at,91
129,5618,7.145382992,wt-at,91
130,7837,4.424455942,wt-at,91
131,2506,9.067081222,wt-at,91
132,1961,5.804889602,wt-at,91
133,1901,5.280259551,wt-at,91
134,10119,4.711183466,wt-at,91
135,176,4.832191074,wt-at,91
136,10817,6.077873814,wt-at,91
137,192,7.067955036,wt-at,91
138,1983,8.986146097,wt-at,91
139,2864,6.692746897,wt-at,91
140,669,4.292974888,wt-at,91
141,8414,9.091117355,wt-at,91
142,6130,4.115287328,wt-at,91
143,42,1.560357952,wt-at,91
152,178,13.62243523,mt-at,91
172,27,1.703104739,mt-at,91
19,18,10.15818405,mt-at,91
2,0,4.933593579,mt-at,91
21,171,6.195330954,mt-at,91
24,9,6.059496102,mt-at,91
3,0,4.933593579,mt-at,91
317,32,1.553312721,mt-at,91
318,457,9.288134919,mt-at,91
319,5825,9.287845476,mt-at,91
320,101,7.12364693,mt-at,91
321,757,3.917988956,mt-at,91
323,161,3.826123986,mt-at,91
324,8475,5.690838306,mt-at,91
325,16,3.198649142,mt-at,91
326,3881,4.331385577,mt-at,91
327,799,3.294356798,mt-at,91
328,1814,4.18415137,mt-at,91
329,2652,9.637909437,mt-at,91
330,176,4.363382824,mt-at,91
331,113,19.45032471,mt-at,91
332,5267,8.907046792,mt-at,91
333,1357,2.90855815,mt-at,91
334,12,2.264887452,mt-at,91
335,7361,5.503804333,mt-at,91
336,8912,6.351506737,mt-at,91
337,666,1.537709666,mt-at,91
338,2122,7.678395081,mt-at,91
