sample_index,pts,r,stype,landmark_index
336,5,17.5126835,mt-zrf,85
337,52,13.99975156,mt-zrf,85
338,105,10.57342474,mt-zrf,85
339,145,15.53452098,mt-zrf,85
340,49,12.12115238,mt-zrf,85
4,937,5.69365469,mt-zrf,85
5,969,13.8408887,mt-zrf,85
6,1166,7.505470729,mt-zrf,85
1,1044,3.218311119,mt-zrf,86
101,55,6.656848796,wt-zrf,86
102,810,19.90519118,wt-zrf,86
103,301,7.985532179,wt-zrf,86
104,434,10.90069993,wt-zrf,86
105,323,22.33961888,wt-zrf,86
106,810,19.96756925,wt-zrf,86
107,1467,23.17498088,wt-zrf,86
108,259,10.54814532,wt-zrf,86
109,309,18.4784177,wt-zrf,86
110,417,23.89683659,wt-zrf,86
111,1808,25.33627802,wt-zrf,86
112_1,255,15.91734713,wt-zrf,86
112_2,72,13.61589779,mt-zrf,86
113,2,1.593076168,wt-zrf,86
114,0,30.12738314,wt-zrf,86
115,239,15.62956477,wt-zrf,86
116,192,21.09017054,wt-zrf,86
117,33,15.06369157,wt-zrf,86
118,9,14.5048433,wt-zrf,86
119,4,11.92260124,wt-zrf,86
120,828,18.12957512,wt-zrf,86
121,99,9.503228833,wt-zrf,86
122,119,8.200797041,wt-zrf,86
123,242,15.22434292,wt-zrf,86
124,798,20.27767086,wt-zrf,86
125,1430,13.81070852,wt-zrf,86
126,115,14.75515022,wt-zrf,86
127,239,21.39953615,wt-zrf,86
128,1520,21.84826435,wt-zrf,86
129,743,22.84197387,wt-zrf,86
130,232,12.91135279,wt-zrf,86
131,261,21.86972482,wt-zrf,86
132,295,12.91859168,wt-zrf,86
133,84,9.460003894,wt-zrf,86
134,227,17.51307558,wt-zrf,86
135,131,5.834884272,wt-zrf,86
136,1025,11.70983542,wt-zrf,86
137,9,9.560343007,wt-zrf,86
138,1832,17.45371982,wt-zrf,86
139,61,10.36405482,wt-zrf,86
140,0,30.12738314,wt-zrf,86
141,963,20.54363004,wt-zrf,86
142,79,8.814346544,wt-zrf,86
143,69,11.11485704,wt-zrf,86
152,486,3.440803188,mt-zrf,86
172,1439,4.698449886,mt-zrf,86
19,239,3.207168203,mt-zrf,86
2,31,11.26393824,mt-zrf,86
21,3130,5.046570657,mt-zrf,86
24,1942,13.05637871,mt-zrf,86
3,1783,12.46430587,mt-zrf,86
317,0,22.4334812,mt-zrf,86
318,414,14.31845323,mt-zrf,86
319,243,17.67318998,mt-zrf,86
320,2070,18.58366762,mt-zrf,86
321,213,8.134274754,mt-zrf,86
323,29,7.384647738,mt-zrf,86
324,178,11.42773044,mt-zrf,86
325,805,15.02007293,mt-zrf,86
326,55,4.275897983,mt-zrf,86
327,437,23.28365411,mt-zrf,86
328,880,21.82675459,mt-zrf,86
329,669,13.51948097,mt-zrf,86
330,587,11.16954296,mt-zrf,86
331,655,10.88676266,mt-zrf,86
332,91,4.466111429,mt-zrf,86
333,16,18.06556327,mt-zrf,86
334,183,3.943061725,mt-zrf,86
335,60,12.46743872,mt-zrf,86
336,39,18.41910571,mt-zrf,86
337,27,12.84527564,mt-zrf,86
338,152,10.75460602,mt-zrf,86
339,54,5.666058434,mt-zrf,86
340,136,4.40392909,mt-zrf,86
4,1510,7.833623672,mt-zrf,86
5,2334,17.16934517,mt-zrf,86
6,1339,5.260301735,mt-zrf,86
1,1499,15.16381662,mt-zrf,87
101,12,3.333077902,wt-zrf,87
102,323,24.55145965,wt-zrf,87
103,64,32.92045412,wt-zrf,87
104,276,27.47586141,wt-zrf,87
105,132,22.65023503,wt-zrf,87
106,248,14.60824323,wt-zrf,87
107,140,21.00558183,wt-zrf,87
108,324,13.35665847,wt-zrf,87
109,546,30.82601497,wt-zrf,87
110,30,5.863361946,wt-zrf,87
111,895,30.46809174,wt-zrf,87
112_1,613,21.81954044,wt-zrf,87
112_2,75,7.035606931,mt-zrf,87
113,121,18.05155158,wt-zrf,87
114,0,35.1297837,wt-zrf,87
115,184,21.07169948,wt-zrf,87
116,0,35.1297837,wt-zrf,87
117,86,17.06595264,wt-zrf,87
118,253,12.79163603,wt-zrf,87
119,4,9.248401935,wt-zrf,87
120,127,17.42740531,wt-zrf,87
121,55,7.352578434,wt-zrf,87
122,197,8.045755778,wt-zrf,87
123,214,22.3446668,wt-zrf,87
124,361,19.01077687,wt-zrf,87
125,284,13.83503393,wt-zrf,87
126,70,20.15276383,wt-zrf,87
127,89,18.65029506,wt-zrf,87
128,59,22.66257766,wt-zrf,87
129,33,18.98788158,wt-zrf,87
130,732,23.10217728,wt-zrf,87
131,266,14.71778993,wt-zrf,87
132,137,20.93349188,wt-zrf,87
133,231,12.93499411,wt-zrf,87
134,260,15.31836702,wt-zrf,87
135,110,5.206402556,wt-zrf,87
136,1185,17.02763599,wt-zrf,87
137,10,12.03463276,wt-zrf,87
138,1039,15.05513288,wt-zrf,87
139,435,17.70237839,wt-zrf,87
140,0,35.1297837,wt-zrf,87
141,1179,15.9137911,wt-zrf,87
142,389,20.63338252,wt-zrf,87
143,174,10.365992,wt-zrf,87
152,109,1.011556455,mt-zrf,87
172,6263,14.06293542,mt-zrf,87
19,459,16.95309866,mt-zrf,87
2,35,5.69167072,mt-zrf,87
21,1420,3.571243716,mt-zrf,87
24,3428,13.27850747,mt-zrf,87
3,315,5.248939425,mt-zrf,87
317,0,24.61285805,mt-zrf,87
318,556,18.5334473,mt-zrf,87
319,255,20.1906104,mt-zrf,87
320,833,20.50971428,mt-zrf,87
321,27,2.836131864,mt-zrf,87
323,566,15.83298399,mt-zrf,87
324,362,6.994625915,mt-zrf,87
325,569,17.96959189,mt-zrf,87
326,72,13.46756662,mt-zrf,87
327,133,15.67450316,mt-zrf,87
328,77,17.68069156,mt-zrf,87
329,604,11.48884303,mt-zrf,87
330,972,7.955623466,mt-zrf,87
331,1963,6.676174523,mt-zrf,87
332,331,8.185504754,mt-zrf,87
333,57,17.1801583,mt-zrf,87
334,589,14.45801364,mt-zrf,87
335,525,14.96666594,mt-zrf,87
336,46,26.61559416,mt-zrf,87
337,385,13.12401502,mt-zrf,87
338,594,10.8254571,mt-zrf,87
339,64,8.31948427,mt-zrf,87
340,88,2.951213471,mt-zrf,87
4,357,2.037768268,mt-zrf,87
5,2393,8.838896394,mt-zrf,87
6,20,3.355499502,mt-zrf,87
1,326,12.43284388,mt-zrf,88
101,195,3.960994836,wt-zrf,88
102,298,16.21980434,wt-zrf,88
103,256,11.06974954,wt-zrf,88
104,286,8.969924916,wt-zrf,88
105,16,28.54188702,wt-zrf,88
106,111,12.56560468,wt-zrf,88
107,174,21.14646315,wt-zrf,88
108,248,16.3386574,wt-zrf,88
109,14,23.73606432,wt-zrf,88
110,100,21.93013357,wt-zrf,88
111,225,12.61857453,wt-zrf,88
112_1,7,24.14669067,wt-zrf,88
112_2,0,24.48879344,mt-zrf,88
113,39,13.22913112,wt-zrf,88
114,1,19.2722487,wt-zrf,88
115,15,3.029887726,wt-zrf,88
116,0,33.17579599,wt-zrf,88
117,18,23.12394874,wt-zrf,88
118,131,11.82117147,wt-zrf,88
119,34,10.48837821,wt-zrf,88
120,122,23.1040011,wt-zrf,88
121,1027,11.52478414,wt-zrf,88
122,969,8.033526475,wt-zrf,88
123,109,24.46951624,wt-zrf,88
124,483,16.6932515,wt-zrf,88
125,350,20.75653558,wt-zrf,88
126,171,19.44445027,wt-zrf,88
127,199,12.65449901,wt-zrf,88
128,89,21.34763295,wt-zrf,88
129,109,21.08343936,wt-zrf,88
130,234,30.02090209,wt-zrf,88
131,312,14.48536116,wt-zrf,88
132,72,22.72592736,wt-zrf,88
133,104,14.32224097,wt-zrf,88
134,55,12.46180669,wt-zrf,88
135,445,5.630568827,wt-zrf,88
136,404,17.47756113,wt-zrf,88
137,491,17.64584807,wt-zrf,88
138,2336,13.98265132,wt-zrf,88
139,560,25.44838854,wt-zrf,88
140,149,16.48254449,wt-zrf,88
141,276,21.73729959,wt-zrf,88
142,58,20.35257058,wt-zrf,88
143,772,10.91712464,wt-zrf,88
152,158,1.649754816,mt-zrf,88
172,291,3.441448275,mt-zrf,88
19,2063,13.05114967,mt-zrf,88
2,421,12.27348947,mt-zrf,88
21,468,4.606162678,mt-zrf,88
24,44,1.241400227,mt-zrf,88
3,823,6.118819535,mt-zrf,88
317,395,18.64826667,mt-zrf,88
318,107,30.37015576,mt-zrf,88
319,217,12.21530397,mt-zrf,88
320,389,14.4456777,mt-zrf,88
321,85,5.246087632,mt-zrf,88
323,1483,8.682691884,mt-zrf,88
324,261,5.619347157,mt-zrf,88
325,737,21.11843392,mt-zrf,88
326,139,12.47135233,mt-zrf,88
327,155,17.12809237,mt-zrf,88
328,198,13.92502479,mt-zrf,88
329,752,22.88313497,mt-zrf,88
330,1669,8.940540986,mt-zrf,88
331,2896,6.741620194,mt-zrf,88
332,983,14.1758336,mt-zrf,88
333,69,26.3032502,mt-zrf,88
334,1064,15.00562772,mt-zrf,88
335,540,15.97311172,mt-zrf,88
336,4,24.75524722,mt-zrf,88
337,112,16.28576301,mt-zrf,88
338,851,10.93057604,mt-zrf,88
339,386,11.94705435,mt-zrf,88
340,120,9.258446532,mt-zrf,88
4,50,1.110973931,mt-zrf,88
5,1871,8.192522841,mt-zrf,88
6,2,3.892727182,mt-zrf,88
1,301,1.905711751,mt-zrf,89
101,5998,6.473105264,wt-zrf,89
102,668,8.153824569,wt-zrf,89
103,327,7.111916325,wt-zrf,89
104,331,12.07687001,wt-zrf,89
105,370,15.34406279,wt-zrf,89
106,787,10.09983227,wt-zrf,89
107,380,15.84437448,wt-zrf,89
108,298,10.14476673,wt-zrf,89
109,103,20.37679857,wt-zrf,89
110,29,16.53923115,wt-zrf,89
111,2209,17.02955756,wt-zrf,89
112_1,194,17.46519729,wt-zrf,89
112_2,2545,3.261400675,mt-zrf,89
113,13,28.34526254,wt-zrf,89
114,172,18.73485846,wt-zrf,89
115,514,5.390377495,wt-zrf,89
116,12,5.258705035,wt-zrf,89
117,274,27.61725101,wt-zrf,89
118,126,7.564510607,wt-zrf,89
119,127,15.43956198,wt-zrf,89
120,44,19.77229031,wt-zrf,89
121,159,8.939912196,wt-zrf,89
122,1131,5.431775098,wt-zrf,89
123,241,14.24392083,wt-zrf,89
124,1454,17.38590602,wt-zrf,89
125,1351,16.43020288,wt-zrf,89
126,465,12.06659205,wt-zrf,89
127,530,16.00706579,wt-zrf,89
128,594,18.53660963,wt-zrf,89
129,536,15.49735734,wt-zrf,89
130,684,12.25343025,wt-zrf,89
131,238,13.42274371,wt-zrf,89
132,26,20.5761463,wt-zrf,89
133,202,9.130705231,wt-zrf,89
134,518,6.950766257,wt-zrf,89
135,254,8.099901476,wt-zrf,89
136,1808,14.13204596,wt-zrf,89
137,62,15.79018621,wt-zrf,89
138,1018,5.302853964,wt-zrf,89
139,370,19.152686,wt-zrf,89
140,252,13.74009322,wt-zrf,89
141,695,16.26303876,wt-zrf,89
142,546,15.0774463,wt-zrf,89
143,100,25.04380111,wt-zrf,89
152,945,5.41707753,mt-zrf,89
172,285,2.629577027,mt-zrf,89
19,947,7.380249368,mt-zrf,89
2,710,8.266363962,mt-zrf,89
21,1948,11.16017461,mt-zrf,89
24,86,2.321752672,mt-zrf,89
3,2309,8.826983103,mt-zrf,89
317,1099,11.30177532,mt-zrf,89
318,253,4.870188086,mt-zrf,89
319,901,8.588175291,mt-zrf,89
320,390,10.44018876,mt-zrf,89
321,265,9.519927437,mt-zrf,89
323,255,2.012332092,mt-zrf,89
324,714,3.341982764,mt-zrf,89
325,735,7.622960981,mt-zrf,89
326,488,11.57959427,mt-zrf,89
327,598,13.54533075,mt-zrf,89
328,545,11.17648247,mt-zrf,89
329,2705,30.91457687,mt-zrf,89
330,1429,10.49298593,mt-zrf,89
331,6495,10.35173622,mt-zrf,89
332,218,10.12293712,mt-zrf,89
333,118,15.15680762,mt-zrf,89
334,272,14.80973853,mt-zrf,89
335,217,15.91820158,mt-zrf,89
336,37,14.89729635,mt-zrf,89
337,164,10.49038047,mt-zrf,89
338,774,10.95227981,mt-zrf,89
339,130,11.78769623,mt-zrf,89
340,1513,12.53804265,mt-zrf,89
4,1807,4.135778569,mt-zrf,89
5,684,16.30462977,mt-zrf,89
6,6324,7.400998965,mt-zrf,89
1,293,0.999584659,mt-zrf,90
101,1286,4.398350568,wt-zrf,90
102,39,12.51910538,wt-zrf,90
103,196,5.932645634,wt-zrf,90
104,1442,13.16462277,wt-zrf,90
105,112,12.93730958,wt-zrf,90
106,75,6.530099296,wt-zrf,90
107,3,3.189732294,wt-zrf,90
108,511,9.472116432,wt-zrf,90
109,15,20.87260871,wt-zrf,90
110,3,6.895450789,wt-zrf,90
111,259,10.27867877,wt-zrf,90
112_1,1,13.85706478,wt-zrf,90
112_2,4053,8.85224985,mt-zrf,90
113,352,18.48737219,wt-zrf,90
114,270,16.0056817,wt-zrf,90
115,95,14.83033932,wt-zrf,90
116,73,13.58994977,wt-zrf,90
117,244,13.36536005,wt-zrf,90
118,382,3.975971762,wt-zrf,90
119,0,25.03821076,wt-zrf,90
120,0,25.03821076,wt-zrf,90
121,380,10.20389972,wt-zrf,90
122,699,5.907987048,wt-zrf,90
123,725,16.35373128,wt-zrf,90
124,125,17.40284568,wt-zrf,90
125,100,6.176729853,wt-zrf,90
126,893,10.28401458,wt-zrf,90
127,41,10.25017747,wt-zrf,90
128,101,17.68550581,wt-zrf,90
129,11,7.95478403,wt-zrf,90
130,1631,9.157547271,wt-zrf,90
131,355,12.19618459,wt-zrf,90
132,95,13.60233614,wt-zrf,90
133,741,21.93790471,wt-zrf,90
134,839,8.209267595,wt-zrf,90
135,43,4.863121424,wt-zrf,90
136,337,16.54262545,wt-zrf,90
137,207,17.71186588,wt-zrf,90
138,1021,5.143897566,wt-zrf,90
139,89,16.86906815,wt-zrf,90
140,550,19.47680567,wt-zrf,90
141,231,16.60501849,wt-zrf,90
142,58,13.20181284,wt-zrf,90
143,116,8.660849173,wt-zrf,90
152,7044,9.482373951,mt-zrf,90
172,87,3.805655582,mt-zrf,90
19,147,2.457950472,mt-zrf,90
2,154,5.201349661,mt-zrf,90
21,1571,17.30681138,mt-zrf,90
24,0,19.07522222,mt-zrf,90
3,1520,11.90209999,mt-zrf,90
317,985,6.696462382,mt-zrf,90
318,322,12.77436592,mt-zrf,90
319,498,7.1512969,mt-zrf,90
320,412,10.13845801,mt-zrf,90
321,119,7.389417614,mt-zrf,90
323,83,1.465352039,mt-zrf,90
324,234,5.472050349,mt-zrf,90
325,312,5.18819165,mt-zrf,90
326,999,9.592848269,mt-zrf,90
327,4,15.70439882,mt-zrf,90
328,195,11.70085839,mt-zrf,90
329,798,21.4615295,mt-zrf,90
330,3547,16.08036701,mt-zrf,90
331,4765,10.2443245,mt-zrf,90
332,276,18.94635394,mt-zrf,90
333,116,8.024617987,mt-zrf,90
334,84,11.23332251,mt-zrf,90
335,562,14.48170735,mt-zrf,90
336,105,13.44100903,mt-zrf,90
337,24,6.725572927,mt-zrf,90
338,285,8.092070891,mt-zrf,90
339,407,11.8986463,mt-zrf,90
340,836,8.606178651,mt-zrf,90
4,3193,10.5701677,mt-zrf,90
5,113,13.60353378,mt-zrf,90
6,2712,8.8858271,mt-zrf,90
1,323,1.577269246,mt-zrf,91
101,815,2.268224995,wt-zrf,91
102,69,16.74010514,wt-zrf,91
103,47,4.784775303,wt-zrf,91
104,129,11.26437347,wt-zrf,91
105,0,18.65083056,wt-zrf,91
106,18,3.223611563,wt-zrf,91
107,33,8.412292646,wt-zrf,91
108,49,12.17367938,wt-zrf,91
109,6,12.67909291,wt-zrf,91
110,118,13.68215769,wt-zrf,91
111,185,6.83697671,wt-zrf,91
112_1,0,18.65083056,wt-zrf,91
112_2,2807,14.87713849,mt-zrf,91
113,196,12.73269684,wt-zrf,91
114,945,17.59596169,wt-zrf,91
115,75,8.511718147,wt-zrf,91
116,86,27.15323824,wt-zrf,91
117,468,16.63951759,wt-zrf,91
118,244,9.924805346,wt-zrf,91
119,0,18.65083056,wt-zrf,91
120,2,9.277439046,wt-zrf,91
121,412,8.736048062,wt-zrf,91
122,620,5.654093363,wt-zrf,91
123,7,11.09181805,wt-zrf,91
124,0,18.65083056,wt-zrf,91
125,2,4.186011883,wt-zrf,91
126,504,15.54125296,wt-zrf,91
127,0,18.65083056,wt-zrf,91
128,45,14.17818035,wt-zrf,91
129,7,6.892171984,wt-zrf,91
130,220,12.46952034,wt-zrf,91
131,310,12.56848883,wt-zrf,91
132,0,18.65083056,wt-zrf,91
133,373,17.16208648,wt-zrf,91
134,171,7.359739781,wt-zrf,91
135,61,5.130991984,wt-zrf,91
136,90,5.846139744,wt-zrf,91
137,164,15.98336436,wt-zrf,91
138,293,7.784751607,wt-zrf,91
139,2,9.325415282,wt-zrf,91
140,565,7.20304632,wt-zrf,91
141,355,5.761263987,wt-zrf,91
142,4,16.62855483,wt-zrf,91
143,50,9.182535739,wt-zrf,91
152,2326,17.48789433,mt-zrf,91
172,1639,9.858126399,mt-zrf,91
19,937,5.609121035,mt-zrf,91
2,579,4.911180095,mt-zrf,91
21,1159,15.38760187,mt-zrf,91
24,16,8.859961497,mt-zrf,91
3,500,5.107797,mt-zrf,91
317,1562,7.730299758,mt-zrf,91
318,225,10.71887347,mt-zrf,91
319,168,3.859405123,mt-zrf,91
320,522,12.43072412,mt-zrf,91
321,33,6.971410769,mt-zrf,91
323,446,3.783335143,mt-zrf,91
324,525,5.685238463,mt-zrf,91
325,230,5.117780137,mt-zrf,91
326,549,6.741419376,mt-zrf,91
327,44,14.81103268,mt-zrf,91
328,9,6.24664595,mt-zrf,91
329,3824,25.49826527,mt-zrf,91
330,1862,11.11010198,mt-zrf,91
331,2828,18.15679834,mt-zrf,91
332,427,9.942249779,mt-zrf,91
333,1,7.861730186,mt-zrf,91
334,574,20.59686958,mt-zrf,91
335,148,16.35791489,mt-zrf,91
336,21,17.02470511,mt-zrf,91
337,110,12.3126612,mt-zrf,91
338,855,10.22601022,mt-zrf,91
339,23,10.77053513,mt-zrf,91
340,1993,10.15227865,mt-zrf,91
4,806,11.63958917,mt-zrf,91
5,119,4.814649713,mt-zrf,91
6,221,14.59930051,mt-zrf,91
1,580,2.716800833,mt-zrf,92
101,546,5.997366601,wt-zrf,92
102,202,22.0131836,wt-zrf,92
103,324,5.758103999,wt-zrf,92
104,119,15.77279572,wt-zrf,92
105,9,2.971261626,wt-zrf,92
106,54,13.32609567,wt-zrf,92
107,125,13.17670758,wt-zrf,92
108,21,15.45427185,wt-zrf,92
109,50,17.66946959,wt-zrf,92
110,13,7.16864604,wt-zrf,92
111,1752,12.23943178,wt-zrf,92
112_1,55,14.90857877,wt-zrf,92
112_2,181,12.19261953,mt-zrf,92
113,401,20.66240682,wt-zrf,92
114,14,14.36379874,wt-zrf,92
115,233,21.78425214,wt-zrf,92
116,20,20.81089294,wt-zrf,92
117,8,10.24233913,wt-zrf,92
118,82,12.36227123,wt-zrf,92
119,8,13.47561991,wt-zrf,92
120,150,13.21570205,wt-zrf,92
121,421,11.06624388,wt-zrf,92
122,251,10.74583636,wt-zrf,92
123,114,11.19884292,wt-zrf,92
124,2,2.870147487,wt-zrf,92
125,214,9.081019002,wt-zrf,92
126,95,18.57328553,wt-zrf,92
127,86,15.68759531,wt-zrf,92
128,408,17.19004457,wt-zrf,92
129,454,7.83637815,wt-zrf,92
130,119,15.17379693,wt-zrf,92
131,535,19.43341605,wt-zrf,92
132,2,5.684427314,wt-zrf,92
133,471,15.62496591,wt-zrf,92
134,154,4.178394712,wt-zrf,92
135,99,4.631509612,wt-zrf,92
136,1041,10.85650524,wt-zrf,92
137,83,21.84601789,wt-zrf,92
138,325,5.923545373,wt-zrf,92
139,283,16.12734184,wt-zrf,92
140,107,16.32488721,wt-zrf,92
141,834,14.00606943,wt-zrf,92
142,51,8.507495178,wt-zrf,92
143,86,14.21300418,wt-zrf,92
152,1202,10.622188,mt-zrf,92
172,639,9.571822242,mt-zrf,92
19,3257,8.009753338,mt-zrf,92
2,155,6.499439396,mt-zrf,92
21,1086,13.18973259,mt-zrf,92
24,156,7.251469776,mt-zrf,92
3,785,5.686524279,mt-zrf,92
317,836,10.63802672,mt-zrf,92
318,109,11.01041607,mt-zrf,92
319,435,10.34991796,mt-zrf,92
320,297,8.968380519,mt-zrf,92
321,165,5.497282694,mt-zrf,92
323,403,5.613542925,mt-zrf,92
324,25,2.852792956,mt-zrf,92
325,1134,13.72475488,mt-zrf,92
326,354,18.55960926,mt-zrf,92
327,103,12.39703455,mt-zrf,92
328,159,8.45041401,mt-zrf,92
329,3469,14.88099339,mt-zrf,92
330,1444,11.44710309,mt-zrf,92
331,741,15.183631,mt-zrf,92
332,12,22.5836417,mt-zrf,92
333,18,18.07892698,mt-zrf,92
334,110,15.37010531,mt-zrf,92
335,124,11.12880618,mt-zrf,92
336,1,14.1749027,mt-zrf,92
337,37,18.32721989,mt-zrf,92
338,252,10.82936919,mt-zrf,92
339,60,6.159729756,mt-zrf,92
340,1580,11.22374364,mt-zrf,92
4,734,8.018401322,mt-zrf,92
5,30,1.349837253,mt-zrf,92
6,954,13.15142922,mt-zrf,92
1,1273,2.067336202,mt-zrf,93
101,1457,9.91202438,wt-zrf,93
102,563,18.32912244,wt-zrf,93
103,633,18.4336177,wt-zrf,93
104,242,7.292484612,wt-zrf,93
105,62,19.7929863,wt-zrf,93
106,212,11.16964219,wt-zrf,93
107,248,10.10049426,wt-zrf,93
108,387,7.896785239,wt-zrf,93
109,64,18.31890308,wt-zrf,93
110,82,10.86394913,wt-zrf,93
111,407,9.609314841,wt-zrf,93
112_1,503,14.38069294,wt-zrf,93
112_2,428,13.81344998,mt-zrf,93
113,117,18.06738942,wt-zrf,93
114,607,14.22678825,wt-zrf,93
115,90,13.04822291,wt-zrf,93
116,126,22.43781412,wt-zrf,93
117,163,19.53186864,wt-zrf,93
118,177,10.28008213,wt-zrf,93
119,16,16.97463196,wt-zrf,93
120,378,8.318339421,wt-zrf,93
121,265,14.30637502,wt-zrf,93
122,140,6.566566164,wt-zrf,93
123,191,14.07284985,wt-zrf,93
124,619,11.55848248,wt-zrf,93
125,414,6.986401064,wt-zrf,93
126,149,16.81073059,wt-zrf,93
127,27,16.2471461,wt-zrf,93
128,488,17.64986872,wt-zrf,93
129,307,16.49363952,wt-zrf,93
130,843,15.72306903,wt-zrf,93
131,69,11.02755358,wt-zrf,93
132,480,17.79889829,wt-zrf,93
133,404,14.76500488,wt-zrf,93
134,72,11.56761911,wt-zrf,93
135,63,5.680807943,wt-zrf,93
136,180,13.2306547,wt-zrf,93
137,68,17.26024294,wt-zrf,93
138,1259,11.86496742,wt-zrf,93
139,14,6.787779776,wt-zrf,93
140,7,28.7100608,wt-zrf,93
141,255,11.82460311,wt-zrf,93
142,284,14.93031604,wt-zrf,93
143,106,15.4935529,wt-zrf,93
152,377,5.045662011,mt-zrf,93
172,1271,8.58399063,mt-zrf,93
19,694,11.30986931,mt-zrf,93
2,294,6.764286436,mt-zrf,93
21,676,3.672028629,mt-zrf,93
24,219,7.38373216,mt-zrf,93
3,704,16.82051153,mt-zrf,93
317,76,10.12797721,mt-zrf,93
318,42,11.23661763,mt-zrf,93
319,114,9.283384312,mt-zrf,93
320,803,11.40882145,mt-zrf,93
321,86,9.373413139,mt-zrf,93
323,74,8.081963929,mt-zrf,93
324,44,9.493075933,mt-zrf,93
325,631,10.24452549,mt-zrf,93
326,197,8.885714447,mt-zrf,93
327,352,11.90906404,mt-zrf,93
328,114,9.898928327,mt-zrf,93
329,1172,11.90775243,mt-zrf,93
330,407,15.32601403,mt-zrf,93
331,1648,20.58683469,mt-zrf,93
332,875,11.20045177,mt-zrf,93
333,47,10.9901601,mt-zrf,93
334,464,16.96321234,mt-zrf,93
335,344,14.58177006,mt-zrf,93
336,115,19.76984841,mt-zrf,93
337,24,14.1875733,mt-zrf,93
338,336,10.44509661,mt-zrf,93
339,163,8.16747832,mt-zrf,93
340,291,7.350586225,mt-zrf,93
4,1103,4.63110145,mt-zrf,93
5,936,10.94900185,mt-zrf,93
6,740,8.678629514,mt-zrf,93
1,2405,3.820524433,mt-zrf,94
101,228,1.741877558,wt-zrf,94
102,278,19.25771925,wt-zrf,94
103,74,12.6327406,wt-zrf,94
104,589,11.13574326,wt-zrf,94
105,71,19.03964087,wt-zrf,94
106,755,19.77665572,wt-zrf,94
107,489,15.58227372,wt-zrf,94
108,552,7.845439493,wt-zrf,94
109,261,25.50605806,wt-zrf,94
110,347,17.7375161,wt-zrf,94
111,1433,22.70276835,wt-zrf,94
112_1,187,17.03511951,wt-zrf,94
112_2,26,14.0734558,mt-zrf,94
113,1,4.101109827,wt-zrf,94
114,0,29.46907308,wt-zrf,94
115,178,15.13053984,wt-zrf,94
116,4,26.71815764,wt-zrf,94
117,285,15.59916487,wt-zrf,94
118,499,10.1146323,wt-zrf,94
119,152,23.31311696,wt-zrf,94
120,505,17.10446048,wt-zrf,94
121,158,9.342483167,wt-zrf,94
122,26,4.21284598,wt-zrf,94
123,304,13.25002927,wt-zrf,94
124,1946,21.80606871,wt-zrf,94
125,1512,15.15350489,wt-zrf,94
126,46,12.36132297,wt-zrf,94
127,1424,17.99134286,wt-zrf,94
128,751,20.37050592,wt-zrf,94
129,557,20.2024283,wt-zrf,94
130,223,14.03138225,wt-zrf,94
131,9,1.225584365,wt-zrf,94
132,680,14.76700847,wt-zrf,94
133,83,4.214851221,wt-zrf,94
134,74,15.05242128,wt-zrf,94
135,375,5.339222849,wt-zrf,94
136,1225,10.23729377,wt-zrf,94
137,0,29.46907308,wt-zrf,94
138,6354,9.764194625,wt-zrf,94
139,112,8.505081262,wt-zrf,94
140,0,29.46907308,wt-zrf,94
141,706,14.70206461,wt-zrf,94
142,372,6.71282265,wt-zrf,94
143,183,13.70657503,wt-zrf,94
152,545,3.554634692,mt-zrf,94
172,2075,8.017310904,mt-zrf,94
19,103,1.732466614,mt-zrf,94
2,37,10.39316114,mt-zrf,94
21,3427,4.722145772,mt-zrf,94
24,1633,12.86562822,mt-zrf,94
3,4205,12.14566836,mt-zrf,94
317,66,5.566478983,mt-zrf,94
318,98,10.79006035,mt-zrf,94
319,614,17.34743012,mt-zrf,94
320,2728,19.88219683,mt-zrf,94
321,137,8.242330047,mt-zrf,94
323,105,9.521598482,mt-zrf,94
324,137,8.967791661,mt-zrf,94
325,905,4.960166157,mt-zrf,94
326,149,6.206208554,mt-zrf,94
327,384,21.15241295,mt-zrf,94
328,996,12.06479534,mt-zrf,94
329,1563,17.19720169,mt-zrf,94
330,104,12.07536322,mt-zrf,94
331,105,18.45223685,mt-zrf,94
332,479,7.663111349,mt-zrf,94
333,36,13.55317542,mt-zrf,94
334,255,11.42088714,mt-zrf,94
335,242,13.10084073,mt-zrf,94
336,14,15.78807767,mt-zrf,94
337,82,12.44921642,mt-zrf,94
338,190,9.472840549,mt-zrf,94
339,66,7.434642864,mt-zrf,94
340,436,4.166247169,mt-zrf,94
4,4513,5.92702383,mt-zrf,94
5,1073,15.95423286,mt-zrf,94
6,952,9.338050175,mt-zrf,94
1,2643,9.835413558,mt-zrf,95
101,228,1.755921922,wt-zrf,95
102,197,23.10706975,wt-zrf,95
103,65,17.28681225,wt-zrf,95
104,212,13.97293917,wt-zrf,95
105,79,9.56232772,wt-zrf,95
106,248,16.40915937,wt-zrf,95
107,451,4.758143485,wt-zrf,95
108,384,12.44297435,wt-zrf,95
109,463,25.80138391,wt-zrf,95
110,6,2.960319429,wt-zrf,95
111,1191,26.20678975,wt-zrf,95
112_1,526,19.16085197,wt-zrf,95
112_2,384,9.807300231,mt-zrf,95
113,3,19.6338272,wt-zrf,95
114,0,31.40629481,wt-zrf,95
115,435,14.80977026,wt-zrf,95
116,0,31.40629481,wt-zrf,95
