,landmark_index,sample_index,min_alpha,max_alpha,min_theta,max_theta,num,pts,r,stype
3974,23,115,-33.35,-23.82,1.57,2.36,50,4726,3.905893624,wt-at
3975,24,115,-33.35,-23.82,2.36,3.14,50,3810,2.57785544,wt-at
3976,25,115,-4.76,4.76,-0.79,0.0,50,967,8.847308227000001,wt-at
3977,26,115,-4.76,4.76,-1.57,-0.79,50,6535,4.688769361,wt-at
3978,27,115,-4.76,4.76,-2.36,-1.57,50,2002,1.71023739,wt-at
3979,28,115,-4.76,4.76,-3.14,-2.36,50,1171,1.335410835,wt-at
3980,29,115,-4.76,4.76,0.0,0.79,50,208,4.640557275,wt-at
3981,30,115,-4.76,4.76,0.79,1.57,50,888,12.73623477,wt-at
3982,31,115,-4.76,4.76,1.57,2.36,50,4635,10.19594405,wt-at
3983,32,115,-4.76,4.76,2.36,3.14,50,3067,2.381916227,wt-at
3984,33,115,-42.88,-33.35,-0.79,0.0,50,693,5.5950348,wt-at
3985,34,115,-42.88,-33.35,-1.57,-0.79,50,4947,9.300325934,wt-at
3986,35,115,-42.88,-33.35,-2.36,-1.57,50,5432,4.29947103,wt-at
3987,36,115,-42.88,-33.35,-3.14,-2.36,50,2986,2.191008552,wt-at
3988,37,115,-42.88,-33.35,0.0,0.79,50,853,3.6246803780000003,wt-at
3989,38,115,-42.88,-33.35,0.79,1.57,50,2129,5.590013695,wt-at
3990,39,115,-42.88,-33.35,1.57,2.36,50,5546,6.925163686,wt-at
3991,40,115,-42.88,-33.35,2.36,3.14,50,4142,2.6169140719999997,wt-at
3992,41,115,-52.4,-42.88,-0.79,0.0,50,1386,3.305511948,wt-at
3993,42,115,-52.4,-42.88,-1.57,-0.79,50,5377,5.807501915,wt-at
3994,43,115,-52.4,-42.88,-2.36,-1.57,50,4329,4.09697042,wt-at
3995,44,115,-52.4,-42.88,-3.14,-2.36,50,1993,3.5705653460000004,wt-at
3996,45,115,-52.4,-42.88,0.0,0.79,50,1308,2.643260283,wt-at
3997,46,115,-52.4,-42.88,0.79,1.57,50,5056,3.661021155,wt-at
3998,47,115,-52.4,-42.88,1.57,2.36,50,7618,6.649264051,wt-at
3999,48,115,-52.4,-42.88,2.36,3.14,50,3244,3.8454620619999997,wt-at
4000,49,115,-61.93,-52.4,-0.79,0.0,50,1623,2.66214641,wt-at
4001,50,115,-61.93,-52.4,-1.57,-0.79,50,3836,3.2422062389999997,wt-at
4002,51,115,-61.93,-52.4,-2.36,-1.57,50,3260,3.287451468,wt-at
4003,52,115,-61.93,-52.4,-3.14,-2.36,50,1325,2.467751485,wt-at
4004,53,115,-61.93,-52.4,0.0,0.79,50,2953,3.127668913,wt-at
4005,54,115,-61.93,-52.4,0.79,1.57,50,5487,3.3021126080000003,wt-at
4006,55,115,-61.93,-52.4,1.57,2.36,50,6539,4.284677213999999,wt-at
4007,56,115,-61.93,-52.4,2.36,3.14,50,2116,3.94464148,wt-at
4008,57,115,-71.46,-61.93,-0.79,0.0,50,1533,2.003496394,wt-at
4009,58,115,-71.46,-61.93,-1.57,-0.79,50,4542,4.552409922,wt-at
4010,59,115,-71.46,-61.93,-2.36,-1.57,50,1683,3.686214697,wt-at
4011,60,115,-71.46,-61.93,-3.14,-2.36,50,652,2.104874079,wt-at
4012,61,115,-71.46,-61.93,0.0,0.79,50,3271,3.92467821,wt-at
4013,62,115,-71.46,-61.93,0.79,1.57,50,6492,4.132277643,wt-at
4014,63,115,-71.46,-61.93,1.57,2.36,50,3366,4.80166887,wt-at
4015,64,115,-71.46,-61.93,2.36,3.14,50,666,3.664612618,wt-at
4016,65,115,-80.99,-71.46,-0.79,0.0,50,297,2.684867058,wt-at
4017,66,115,-80.99,-71.46,-1.57,-0.79,50,119,9.929717299,wt-at
4018,67,115,-80.99,-71.46,-2.36,-1.57,50,0,2.669120095,wt-at
4019,68,115,-80.99,-71.46,-3.14,-2.36,50,0,1.527132065,wt-at
4020,69,115,-80.99,-71.46,0.0,0.79,50,1050,4.735992278,wt-at
4021,70,115,-80.99,-71.46,0.79,1.57,50,1002,5.651877219,wt-at
4022,71,115,-80.99,-71.46,1.57,2.36,50,0,3.278631636,wt-at
4023,72,115,-80.99,-71.46,2.36,3.14,50,0,2.035549734,wt-at
4024,73,115,-90.51,-80.99,-0.79,0.0,50,0,4.44787695,wt-at
4025,74,115,-90.51,-80.99,-1.57,-0.79,50,0,3.7938538389999996,wt-at
4026,75,115,-90.51,-80.99,-2.36,-1.57,50,0,3.0582323060000003,wt-at
4027,76,115,-90.51,-80.99,-3.14,-2.36,50,0,3.0582323060000003,wt-at
4028,77,115,-90.51,-80.99,0.0,0.79,50,0,5.4847144310000004,wt-at
4029,78,115,-90.51,-80.99,0.79,1.57,50,0,5.353957882,wt-at
4030,79,115,-90.51,-80.99,1.57,2.36,50,0,1.67586599,wt-at
4031,80,115,-90.51,-80.99,2.36,3.14,50,0,1.67586599,wt-at
4032,81,115,14.29,23.82,-0.79,0.0,50,504,6.373359375,wt-at
4033,82,115,14.29,23.82,-1.57,-0.79,50,6131,7.948220751,wt-at
4034,83,115,14.29,23.82,-2.36,-1.57,50,6007,4.188507777,wt-at
4035,84,115,14.29,23.82,-3.14,-2.36,50,2022,2.326223306,wt-at
4036,85,115,14.29,23.82,0.0,0.79,50,16,31.29630872,wt-at
4037,86,115,14.29,23.82,0.79,1.57,50,746,18.22411641,wt-at
4038,87,115,14.29,23.82,1.57,2.36,50,3895,4.585234036,wt-at
4039,88,115,14.29,23.82,2.36,3.14,50,4516,2.8972689480000002,wt-at
4040,89,115,23.82,33.35,-0.79,0.0,50,1283,7.379838991000001,wt-at
4041,90,115,23.82,33.35,-1.57,-0.79,50,7338,7.196946791,wt-at
4042,91,115,23.82,33.35,-2.36,-1.57,50,6429,4.646247035,wt-at
4043,92,115,23.82,33.35,-3.14,-2.36,50,3371,2.800058472,wt-at
4044,93,115,23.82,33.35,0.0,0.79,50,383,3.013258459,wt-at
4045,94,115,23.82,33.35,0.79,1.57,50,700,6.248344382000001,wt-at
4046,95,115,23.82,33.35,1.57,2.36,50,6186,4.868065716,wt-at
4047,96,115,23.82,33.35,2.36,3.14,50,4450,2.965687661,wt-at
4048,97,115,33.35,42.88,-0.79,0.0,50,264,3.9041238939999996,wt-at
4049,98,115,33.35,42.88,-1.57,-0.79,50,12621,9.587250345,wt-at
4050,99,115,33.35,42.88,-2.36,-1.57,50,6591,3.909122519,wt-at
4051,100,115,33.35,42.88,-3.14,-2.36,50,5354,2.7385218910000004,wt-at
4052,101,115,33.35,42.88,0.0,0.79,50,239,5.2235414680000005,wt-at
4053,102,115,33.35,42.88,0.79,1.57,50,3346,8.656564839,wt-at
4054,103,115,33.35,42.88,1.57,2.36,50,8225,9.972640229,wt-at
4055,104,115,33.35,42.88,2.36,3.14,50,6039,3.250355177,wt-at
4056,105,115,4.76,14.29,-0.79,0.0,50,1055,5.956837284,wt-at
4057,106,115,4.76,14.29,-1.57,-0.79,50,6703,5.81395331,wt-at
4058,107,115,4.76,14.29,-2.36,-1.57,50,3599,3.16015435,wt-at
4059,108,115,4.76,14.29,-3.14,-2.36,50,1762,1.815019199,wt-at
4060,109,115,4.76,14.29,0.0,0.79,50,345,3.72674453,wt-at
4061,110,115,4.76,14.29,0.79,1.57,50,34,1.173464345,wt-at
4062,111,115,4.76,14.29,1.57,2.36,50,5136,4.741494837,wt-at
4063,112,115,4.76,14.29,2.36,3.14,50,3558,2.43739029,wt-at
4064,113,115,42.88,52.4,-0.79,0.0,50,834,2.8444131639999997,wt-at
4065,114,115,42.88,52.4,-1.57,-0.79,50,10386,8.170008552,wt-at
4066,115,115,42.88,52.4,-2.36,-1.57,50,4552,3.6987306010000003,wt-at
4067,116,115,42.88,52.4,-3.14,-2.36,50,2981,2.837949885,wt-at
4068,117,115,42.88,52.4,0.0,0.79,50,1388,2.752955379,wt-at
4069,118,115,42.88,52.4,0.79,1.57,50,5707,4.871850326000001,wt-at
4070,119,115,42.88,52.4,1.57,2.36,50,8680,5.650347932000001,wt-at
4071,120,115,42.88,52.4,2.36,3.14,50,4443,4.942142626,wt-at
4072,121,115,52.4,61.93,-0.79,0.0,50,1335,2.133909327,wt-at
4073,122,115,52.4,61.93,-1.57,-0.79,50,7096,5.397065123,wt-at
4074,123,115,52.4,61.93,-2.36,-1.57,50,1122,2.374237637,wt-at
4075,124,115,52.4,61.93,-3.14,-2.36,50,434,1.739875705,wt-at
4076,125,115,52.4,61.93,0.0,0.79,50,1471,2.40206981,wt-at
4077,126,115,52.4,61.93,0.79,1.57,50,7727,4.146567388999999,wt-at
4078,127,115,52.4,61.93,1.57,2.36,50,6959,5.342519294,wt-at
4079,128,115,52.4,61.93,2.36,3.14,50,1877,2.4647952,wt-at
4080,129,115,61.93,71.46,-0.79,0.0,50,537,1.7868006269999999,wt-at
4081,130,115,61.93,71.46,-1.57,-0.79,50,3647,3.354814938,wt-at
4082,131,115,61.93,71.46,-2.36,-1.57,50,306,1.226570776,wt-at
4083,132,115,61.93,71.46,-3.14,-2.36,50,86,0.616660856,wt-at
4084,133,115,61.93,71.46,0.0,0.79,50,1903,2.975252807,wt-at
4085,134,115,61.93,71.46,0.79,1.57,50,8562,4.480656872,wt-at
4086,135,115,61.93,71.46,1.57,2.36,50,7891,6.195171523,wt-at
4087,136,115,61.93,71.46,2.36,3.14,50,291,1.213402345,wt-at
4088,137,115,71.46,80.99,-0.79,0.0,50,284,2.370516617,wt-at
4089,138,115,71.46,80.99,-1.57,-0.79,50,276,2.449347546,wt-at
4090,139,115,71.46,80.99,-2.36,-1.57,50,39,2.5623003030000002,wt-at
4091,140,115,71.46,80.99,-3.14,-2.36,50,0,0.776949465,wt-at
4092,141,115,71.46,80.99,0.0,0.79,50,823,4.740838392,wt-at
4093,142,115,71.46,80.99,0.79,1.57,50,2081,5.302417403,wt-at
4094,143,115,71.46,80.99,1.57,2.36,50,78,2.620068945,wt-at
4095,144,115,71.46,80.99,2.36,3.14,50,2,0.310754429,wt-at
4096,145,115,80.99,90.51,-0.79,0.0,50,0,4.83836689,wt-at
4097,146,115,80.99,90.51,-1.57,-0.79,50,0,1.7362511109999998,wt-at
4098,147,115,80.99,90.51,-2.36,-1.57,50,0,1.5555569519999999,wt-at
4099,148,115,80.99,90.51,-3.14,-2.36,50,0,1.5555569519999999,wt-at
4100,149,115,80.99,90.51,0.0,0.79,50,0,6.284356842,wt-at
4101,150,115,80.99,90.51,0.79,1.57,50,0,8.36757738,wt-at
4102,151,115,80.99,90.51,1.57,2.36,50,0,1.8832690859999999,wt-at
4103,152,115,80.99,90.51,2.36,3.14,50,0,1.5120652469999998,wt-at
4104,1,116,-14.29,-4.76,-0.79,0.0,50,313,1.2937319379999999,wt-at
4105,2,116,-14.29,-4.76,-1.57,-0.79,50,4847,3.351605493,wt-at
4106,3,116,-14.29,-4.76,-2.36,-1.57,50,2388,2.158173894,wt-at
4107,4,116,-14.29,-4.76,-3.14,-2.36,50,1852,2.74658946,wt-at
4108,5,116,-14.29,-4.76,0.0,0.79,50,312,1.094437197,wt-at
4109,6,116,-14.29,-4.76,0.79,1.57,50,326,1.2753274270000001,wt-at
4110,7,116,-14.29,-4.76,1.57,2.36,50,31,0.484868755,wt-at
4111,8,116,-14.29,-4.76,2.36,3.14,50,13,0.427832104,wt-at
4112,9,116,-23.82,-14.29,-0.79,0.0,50,1193,4.6923817869999995,wt-at
4113,10,116,-23.82,-14.29,-1.57,-0.79,50,5256,3.648186561,wt-at
4114,11,116,-23.82,-14.29,-2.36,-1.57,50,4091,2.849745467,wt-at
4115,12,116,-23.82,-14.29,-3.14,-2.36,50,2343,4.366534034,wt-at
4116,13,116,-23.82,-14.29,0.0,0.79,50,270,1.2282030290000001,wt-at
4117,14,116,-23.82,-14.29,0.79,1.57,50,186,2.200662394,wt-at
4118,15,116,-23.82,-14.29,1.57,2.36,50,100,7.775510962,wt-at
4119,16,116,-23.82,-14.29,2.36,3.14,50,154,3.2822055619999997,wt-at
4120,17,116,-33.35,-23.82,-0.79,0.0,50,1397,3.048452283,wt-at
4121,18,116,-33.35,-23.82,-1.57,-0.79,50,5250,3.2153174669999998,wt-at
4122,19,116,-33.35,-23.82,-2.36,-1.57,50,5039,3.091886085,wt-at
4123,20,116,-33.35,-23.82,-3.14,-2.36,50,2957,3.366350847,wt-at
4124,21,116,-33.35,-23.82,0.0,0.79,50,457,1.8239172119999998,wt-at
4125,22,116,-33.35,-23.82,0.79,1.57,50,347,1.716980086,wt-at
4126,23,116,-33.35,-23.82,1.57,2.36,50,905,2.350742807,wt-at
4127,24,116,-33.35,-23.82,2.36,3.14,50,2714,4.431171682,wt-at
4128,25,116,-4.76,4.76,-0.79,0.0,50,198,1.32430972,wt-at
4129,26,116,-4.76,4.76,-1.57,-0.79,50,4952,3.8119069469999998,wt-at
4130,27,116,-4.76,4.76,-2.36,-1.57,50,3262,2.972176358,wt-at
4131,28,116,-4.76,4.76,-3.14,-2.36,50,982,1.815017958,wt-at
4132,29,116,-4.76,4.76,0.0,0.79,50,263,14.85951805,wt-at
4133,30,116,-4.76,4.76,0.79,1.57,50,210,0.925627759,wt-at
4134,31,116,-4.76,4.76,1.57,2.36,50,493,1.184242277,wt-at
4135,32,116,-4.76,4.76,2.36,3.14,50,497,1.309547263,wt-at
4136,33,116,-42.88,-33.35,-0.79,0.0,50,3220,2.230424404,wt-at
4137,34,116,-42.88,-33.35,-1.57,-0.79,50,3458,2.226508951,wt-at
4138,35,116,-42.88,-33.35,-2.36,-1.57,50,2088,1.862542968,wt-at
4139,36,116,-42.88,-33.35,-3.14,-2.36,50,3558,2.576208049,wt-at
4140,37,116,-42.88,-33.35,0.0,0.79,50,1382,1.70521099,wt-at
4141,38,116,-42.88,-33.35,0.79,1.57,50,2958,3.8738684130000003,wt-at
4142,39,116,-42.88,-33.35,1.57,2.36,50,3947,4.431411938,wt-at
4143,40,116,-42.88,-33.35,2.36,3.14,50,4858,4.48912379,wt-at
4144,41,116,-52.4,-42.88,-0.79,0.0,50,2579,2.934106631,wt-at
4145,42,116,-52.4,-42.88,-1.57,-0.79,50,1115,2.583889379,wt-at
4146,43,116,-52.4,-42.88,-2.36,-1.57,50,322,2.437284278,wt-at
4147,44,116,-52.4,-42.88,-3.14,-2.36,50,759,3.48141856,wt-at
4148,45,116,-52.4,-42.88,0.0,0.79,50,3304,2.4229778090000003,wt-at
4149,46,116,-52.4,-42.88,0.79,1.57,50,2309,2.5626234969999997,wt-at
4150,47,116,-52.4,-42.88,1.57,2.36,50,7697,6.328416799,wt-at
4151,48,116,-52.4,-42.88,2.36,3.14,50,3112,3.0570740389999997,wt-at
4152,49,116,-61.93,-52.4,-0.79,0.0,50,3372,3.121164,wt-at
4153,50,116,-61.93,-52.4,-1.57,-0.79,50,1537,3.894493415,wt-at
4154,51,116,-61.93,-52.4,-2.36,-1.57,50,355,1.6308407319999998,wt-at
4155,52,116,-61.93,-52.4,-3.14,-2.36,50,510,2.524589773,wt-at
4156,53,116,-61.93,-52.4,0.0,0.79,50,3344,2.7559408430000003,wt-at
4157,54,116,-61.93,-52.4,0.79,1.57,50,2845,3.205845018,wt-at
4158,55,116,-61.93,-52.4,1.57,2.36,50,3316,5.677689493,wt-at
4159,56,116,-61.93,-52.4,2.36,3.14,50,1154,2.484559726,wt-at
4160,57,116,-71.46,-61.93,-0.79,0.0,50,1178,2.264791101,wt-at
4161,58,116,-71.46,-61.93,-1.57,-0.79,50,1329,4.2015296289999995,wt-at
4162,59,116,-71.46,-61.93,-2.36,-1.57,50,369,2.434041348,wt-at
4163,60,116,-71.46,-61.93,-3.14,-2.36,50,230,1.10684299,wt-at
4164,61,116,-71.46,-61.93,0.0,0.79,50,1901,2.169837116,wt-at
4165,62,116,-71.46,-61.93,0.79,1.57,50,1624,2.9209777160000003,wt-at
4166,63,116,-71.46,-61.93,1.57,2.36,50,1429,3.7709478030000003,wt-at
4167,64,116,-71.46,-61.93,2.36,3.14,50,317,1.187800051,wt-at
4168,65,116,-80.99,-71.46,-0.79,0.0,50,127,1.473603604,wt-at
4169,66,116,-80.99,-71.46,-1.57,-0.79,50,351,2.068182638,wt-at
4170,67,116,-80.99,-71.46,-2.36,-1.57,50,188,2.9775515980000002,wt-at
4171,68,116,-80.99,-71.46,-3.14,-2.36,50,64,2.368080216,wt-at
4172,69,116,-80.99,-71.46,0.0,0.79,50,17,0.682848612,wt-at
4173,70,116,-80.99,-71.46,0.79,1.57,50,116,1.253700075,wt-at
4174,71,116,-80.99,-71.46,1.57,2.36,50,122,1.4986978830000002,wt-at
4175,72,116,-80.99,-71.46,2.36,3.14,50,60,0.7194282120000001,wt-at
4176,73,116,-90.51,-80.99,-0.79,0.0,50,0,4.44787695,wt-at
4177,74,116,-90.51,-80.99,-1.57,-0.79,50,0,3.7938538389999996,wt-at
4178,75,116,-90.51,-80.99,-2.36,-1.57,50,0,3.0582323060000003,wt-at
4179,76,116,-90.51,-80.99,-3.14,-2.36,50,0,3.0582323060000003,wt-at
4180,77,116,-90.51,-80.99,0.0,0.79,50,0,5.4847144310000004,wt-at
4181,78,116,-90.51,-80.99,0.79,1.57,50,0,5.353957882,wt-at
4182,79,116,-90.51,-80.99,1.57,2.36,50,0,1.67586599,wt-at
4183,80,116,-90.51,-80.99,2.36,3.14,50,0,1.67586599,wt-at
4184,81,116,14.29,23.82,-0.79,0.0,50,208,1.22870836,wt-at
4185,82,116,14.29,23.82,-1.57,-0.79,50,3053,2.2288530769999997,wt-at
4186,83,116,14.29,23.82,-2.36,-1.57,50,2674,1.969839366,wt-at
4187,84,116,14.29,23.82,-3.14,-2.36,50,1391,1.596540806,wt-at
4188,85,116,14.29,23.82,0.0,0.79,50,119,3.727999932,wt-at
4189,86,116,14.29,23.82,0.79,1.57,50,755,2.194870943,wt-at
4190,87,116,14.29,23.82,1.57,2.36,50,1828,2.103159303,wt-at
4191,88,116,14.29,23.82,2.36,3.14,50,852,1.4369162290000002,wt-at
4192,89,116,23.82,33.35,-0.79,0.0,50,732,3.375739595,wt-at
4193,90,116,23.82,33.35,-1.57,-0.79,50,1740,2.469278292,wt-at
4194,91,116,23.82,33.35,-2.36,-1.57,50,1718,1.832343768,wt-at
4195,92,116,23.82,33.35,-3.14,-2.36,50,1407,1.619707595,wt-at
4196,93,116,23.82,33.35,0.0,0.79,50,337,1.184179313,wt-at
4197,94,116,23.82,33.35,0.79,1.57,50,2938,3.8099741430000003,wt-at
4198,95,116,23.82,33.35,1.57,2.36,50,6156,3.54088454,wt-at
4199,96,116,23.82,33.35,2.36,3.14,50,2143,2.093897788,wt-at
4200,97,116,33.35,42.88,-0.79,0.0,50,1194,3.379259044,wt-at
4201,98,116,33.35,42.88,-1.57,-0.79,50,2175,2.9313564160000003,wt-at
4202,99,116,33.35,42.88,-2.36,-1.57,50,2226,2.151964944,wt-at
4203,100,116,33.35,42.88,-3.14,-2.36,50,963,1.398957447,wt-at
4204,101,116,33.35,42.88,0.0,0.79,50,379,2.124997179,wt-at
4205,102,116,33.35,42.88,0.79,1.57,50,5969,6.413238535,wt-at
4206,103,116,33.35,42.88,1.57,2.36,50,10181,5.380835759,wt-at
4207,104,116,33.35,42.88,2.36,3.14,50,903,1.8411328980000001,wt-at
4208,105,116,4.76,14.29,-0.79,0.0,50,242,1.116023823,wt-at
4209,106,116,4.76,14.29,-1.57,-0.79,50,5546,3.51546725,wt-at
4210,107,116,4.76,14.29,-2.36,-1.57,50,2594,2.101780361,wt-at
4211,108,116,4.76,14.29,-3.14,-2.36,50,519,1.0505954579999999,wt-at
4212,109,116,4.76,14.29,0.0,0.79,50,137,0.890591171,wt-at
4213,110,116,4.76,14.29,0.79,1.57,50,146,2.170817761,wt-at
4214,111,116,4.76,14.29,1.57,2.36,50,204,1.268824245,wt-at
4215,112,116,4.76,14.29,2.36,3.14,50,713,1.177582064,wt-at
4216,113,116,42.88,52.4,-0.79,0.0,50,2868,3.230621795,wt-at
4217,114,116,42.88,52.4,-1.57,-0.79,50,9512,4.823834714,wt-at
4218,115,116,42.88,52.4,-2.36,-1.57,50,5817,4.2569809769999996,wt-at
4219,116,116,42.88,52.4,-3.14,-2.36,50,2758,2.79679705,wt-at
4220,117,116,42.88,52.4,0.0,0.79,50,561,1.505647271,wt-at
4221,118,116,42.88,52.4,0.79,1.57,50,4042,7.922564701000001,wt-at
4222,119,116,42.88,52.4,1.57,2.36,50,9704,6.292536331,wt-at
4223,120,116,42.88,52.4,2.36,3.14,50,3427,2.481584742,wt-at
4224,121,116,52.4,61.93,-0.79,0.0,50,4928,4.075139075,wt-at
4225,122,116,52.4,61.93,-1.57,-0.79,50,11117,4.930920892,wt-at
4226,123,116,52.4,61.93,-2.36,-1.57,50,5450,4.6868070180000005,wt-at
4227,124,116,52.4,61.93,-3.14,-2.36,50,3373,2.997991706,wt-at
4228,125,116,52.4,61.93,0.0,0.79,50,628,1.8204036769999998,wt-at
4229,126,116,52.4,61.93,0.79,1.57,50,1677,5.963524391,wt-at
4230,127,116,52.4,61.93,1.57,2.36,50,6408,4.585492988,wt-at
4231,128,116,52.4,61.93,2.36,3.14,50,4812,3.763919436,wt-at
4232,129,116,61.93,71.46,-0.79,0.0,50,2918,3.60519112,wt-at
4233,130,116,61.93,71.46,-1.57,-0.79,50,7339,4.673649939,wt-at
4234,131,116,61.93,71.46,-2.36,-1.57,50,2674,4.713314204,wt-at
4235,132,116,61.93,71.46,-3.14,-2.36,50,576,2.2116218119999997,wt-at
4236,133,116,61.93,71.46,0.0,0.79,50,1053,3.061074645,wt-at
4237,134,116,61.93,71.46,0.79,1.57,50,682,2.546667851,wt-at
4238,135,116,61.93,71.46,1.57,2.36,50,635,3.4013413860000004,wt-at
4239,136,116,61.93,71.46,2.36,3.14,50,281,1.277253033,wt-at
4240,137,116,71.46,80.99,-0.79,0.0,50,0,4.462385348,wt-at
4241,138,116,71.46,80.99,-1.57,-0.79,50,0,5.604087829,wt-at
4242,139,116,71.46,80.99,-2.36,-1.57,50,0,2.917692891,wt-at
4243,140,116,71.46,80.99,-3.14,-2.36,50,0,0.776949465,wt-at
4244,141,116,71.46,80.99,0.0,0.79,50,25,4.330987917,wt-at
4245,142,116,71.46,80.99,0.79,1.57,50,0,5.415072087,wt-at
4246,143,116,71.46,80.99,1.57,2.36,50,0,3.6617584310000004,wt-at
4247,144,116,71.46,80.99,2.36,3.14,50,0,2.146430435,wt-at
4248,145,116,80.99,90.51,-0.79,0.0,50,0,4.83836689,wt-at
4249,146,116,80.99,90.51,-1.57,-0.79,50,0,1.7362511109999998,wt-at
4250,147,116,80.99,90.51,-2.36,-1.57,50,0,1.5555569519999999,wt-at
4251,148,116,80.99,90.51,-3.14,-2.36,50,0,1.5555569519999999,wt-at
4252,149,116,80.99,90.51,0.0,0.79,50,0,6.284356842,wt-at
4253,150,116,80.99,90.51,0.79,1.57,50,0,8.36757738,wt-at
4254,151,116,80.99,90.51,1.57,2.36,50,0,1.8832690859999999,wt-at
4255,152,116,80.99,90.51,2.36,3.14,50,0,1.5120652469999998,wt-at
4256,1,117,-14.29,-4.76,-0.79,0.0,50,676,6.901014012999999,wt-at
4257,2,117,-14.29,-4.76,-1.57,-0.79,50,2191,3.7311631810000003,wt-at
4258,3,117,-14.29,-4.76,-2.36,-1.57,50,1846,2.298120059,wt-at
4259,4,117,-14.29,-4.76,-3.14,-2.36,50,5175,3.367478597,wt-at
4260,5,117,-14.29,-4.76,0.0,0.79,50,1290,16.72805155,wt-at
4261,6,117,-14.29,-4.76,0.79,1.57,50,107,16.43569222,wt-at
4262,7,117,-14.29,-4.76,1.57,2.36,50,478,3.818168942,wt-at
4263,8,117,-14.29,-4.76,2.36,3.14,50,2782,5.056320307,wt-at
4264,9,117,-23.82,-14.29,-0.79,0.0,50,5194,7.089179794,wt-at
4265,10,117,-23.82,-14.29,-1.57,-0.79,50,2510,2.2934501469999997,wt-at
4266,11,117,-23.82,-14.29,-2.36,-1.57,50,1744,1.779591234,wt-at
4267,12,117,-23.82,-14.29,-3.14,-2.36,50,4116,2.604577962,wt-at
4268,13,117,-23.82,-14.29,0.0,0.79,50,2099,23.04496006,wt-at
4269,14,117,-23.82,-14.29,0.79,1.57,50,387,1.60026877,wt-at
4270,15,117,-23.82,-14.29,1.57,2.36,50,1416,2.919169236,wt-at
4271,16,117,-23.82,-14.29,2.36,3.14,50,3072,4.185705361,wt-at
4272,17,117,-33.35,-23.82,-0.79,0.0,50,9294,7.432370709,wt-at
4273,18,117,-33.35,-23.82,-1.57,-0.79,50,3630,2.636966112,wt-at
4274,19,117,-33.35,-23.82,-2.36,-1.57,50,1048,1.407208604,wt-at
4275,20,117,-33.35,-23.82,-3.14,-2.36,50,2663,2.0580593819999997,wt-at
4276,21,117,-33.35,-23.82,0.0,0.79,50,790,2.1035677,wt-at
4277,22,117,-33.35,-23.82,0.79,1.57,50,251,1.791060013,wt-at
4278,23,117,-33.35,-23.82,1.57,2.36,50,877,4.782142566,wt-at
4279,24,117,-33.35,-23.82,2.36,3.14,50,7931,4.653391075,wt-at
4280,25,117,-4.76,4.76,-0.79,0.0,50,384,9.853247874,wt-at
4281,26,117,-4.76,4.76,-1.57,-0.79,50,1570,4.00003846,wt-at
4282,27,117,-4.76,4.76,-2.36,-1.57,50,2299,2.9745504819999997,wt-at
4283,28,117,-4.76,4.76,-3.14,-2.36,50,7269,4.416188742,wt-at
4284,29,117,-4.76,4.76,0.0,0.79,50,166,18.13732565,wt-at
4285,30,117,-4.76,4.76,0.79,1.57,50,92,20.40813641,wt-at
4286,31,117,-4.76,4.76,1.57,2.36,50,182,5.749430128999999,wt-at
4287,32,117,-4.76,4.76,2.36,3.14,50,2761,7.0271622570000005,wt-at
4288,33,117,-42.88,-33.35,-0.79,0.0,50,10206,6.403925517999999,wt-at
4289,34,117,-42.88,-33.35,-1.57,-0.79,50,2513,2.121619515,wt-at
4290,35,117,-42.88,-33.35,-2.36,-1.57,50,561,0.9074674009999999,wt-at
4291,36,117,-42.88,-33.35,-3.14,-2.36,50,1735,1.74424027,wt-at
4292,37,117,-42.88,-33.35,0.0,0.79,50,411,2.398089058,wt-at
4293,38,117,-42.88,-33.35,0.79,1.57,50,249,0.962274228,wt-at
4294,39,117,-42.88,-33.35,1.57,2.36,50,2196,4.670715714,wt-at
4295,40,117,-42.88,-33.35,2.36,3.14,50,8846,4.567073815,wt-at
4296,41,117,-52.4,-42.88,-0.79,0.0,50,10764,4.770512054,wt-at
4297,42,117,-52.4,-42.88,-1.57,-0.79,50,2003,1.9102755809999998,wt-at
4298,43,117,-52.4,-42.88,-2.36,-1.57,50,490,0.905039101,wt-at
4299,44,117,-52.4,-42.88,-3.14,-2.36,50,1397,2.092007277,wt-at
4300,45,117,-52.4,-42.88,0.0,0.79,50,1278,4.236879295,wt-at
4301,46,117,-52.4,-42.88,0.79,1.57,50,331,0.9621842540000001,wt-at
4302,47,117,-52.4,-42.88,1.57,2.36,50,2837,6.07114626,wt-at
4303,48,117,-52.4,-42.88,2.36,3.14,50,10705,4.2563786089999995,wt-at
4304,49,117,-61.93,-52.4,-0.79,0.0,50,7430,3.530804912,wt-at
4305,50,117,-61.93,-52.4,-1.57,-0.79,50,1421,2.265989809,wt-at
4306,51,117,-61.93,-52.4,-2.36,-1.57,50,149,0.762789273,wt-at
4307,52,117,-61.93,-52.4,-3.14,-2.36,50,543,1.71275971,wt-at
4308,53,117,-61.93,-52.4,0.0,0.79,50,1779,1.68861014,wt-at
4309,54,117,-61.93,-52.4,0.79,1.57,50,2046,1.731056498,wt-at
4310,55,117,-61.93,-52.4,1.57,2.36,50,9582,4.800392742,wt-at
4311,56,117,-61.93,-52.4,2.36,3.14,50,9780,4.965568299,wt-at
