,landmark_index,sample_index,min_alpha,max_alpha,min_theta,max_theta,num,pts,r,stype
4992,129,121,61.93,71.46,-0.79,0.0,50,0,7.600197435739131,wt-zrf
4993,130,121,61.93,71.46,-1.57,-0.79,50,0,7.827794362454545,wt-zrf
4994,131,121,61.93,71.46,-2.36,-1.57,50,0,5.940535763647058,wt-zrf
4995,132,121,61.93,71.46,-3.14,-2.36,50,0,5.973802553133334,wt-zrf
4996,133,121,61.93,71.46,0.0,0.79,50,0,7.1845207087727285,wt-zrf
4997,134,121,61.93,71.46,0.79,1.57,50,0,8.661729118458334,wt-zrf
4998,135,121,61.93,71.46,1.57,2.36,50,0,8.143087029631578,wt-zrf
4999,136,121,61.93,71.46,2.36,3.14,50,0,5.907005426312501,wt-zrf
5000,137,121,71.46,80.99,-0.79,0.0,50,0,9.940457303272726,wt-zrf
5001,138,121,71.46,80.99,-1.57,-0.79,50,0,9.3633622756,wt-zrf
5002,139,121,71.46,80.99,-2.36,-1.57,50,0,5.3614083615000006,wt-zrf
5003,140,121,71.46,80.99,-3.14,-2.36,50,0,7.00319746275,wt-zrf
5004,141,121,71.46,80.99,0.0,0.79,50,0,9.0752873962,wt-zrf
5005,142,121,71.46,80.99,0.79,1.57,50,0,14.529684476571429,wt-zrf
5006,143,121,71.46,80.99,1.57,2.36,50,0,11.4490653566,wt-zrf
5007,144,121,71.46,80.99,2.36,3.14,50,0,3.6453054280000003,wt-zrf
5008,145,121,80.99,90.51,-0.79,0.0,50,0,4.884112899000001,wt-zrf
5009,146,121,80.99,90.51,-1.57,-0.79,50,0,4.470987876000001,wt-zrf
5010,147,121,80.99,90.51,-2.36,-1.57,50,0,3.7555405865000004,wt-zrf
5011,148,121,80.99,90.51,-3.14,-2.36,50,0,3.7555405865000004,wt-zrf
5012,149,121,80.99,90.51,0.0,0.79,50,0,5.344322461333333,wt-zrf
5013,150,121,80.99,90.51,0.79,1.57,50,0,10.239756931,wt-zrf
5014,151,121,80.99,90.51,1.57,2.36,50,0,8.501807839333333,wt-zrf
5015,152,121,80.99,90.51,2.36,3.14,50,0,7.763095025999999,wt-zrf
5016,1,122,-14.29,-4.76,-0.79,0.0,50,244,14.69148408,wt-zrf
5017,2,122,-14.29,-4.76,-1.57,-0.79,50,535,12.48558391,wt-zrf
5018,3,122,-14.29,-4.76,-2.36,-1.57,50,870,5.570616782999999,wt-zrf
5019,4,122,-14.29,-4.76,-3.14,-2.36,50,908,12.30053443,wt-zrf
5020,5,122,-14.29,-4.76,0.0,0.79,50,363,12.42153925,wt-zrf
5021,6,122,-14.29,-4.76,0.79,1.57,50,54,8.605626669,wt-zrf
5022,7,122,-14.29,-4.76,1.57,2.36,50,569,14.52215297,wt-zrf
5023,8,122,-14.29,-4.76,2.36,3.14,50,888,17.17183587,wt-zrf
5024,9,122,-23.82,-14.29,-0.79,0.0,50,322,10.76938828,wt-zrf
5025,10,122,-23.82,-14.29,-1.57,-0.79,50,806,8.978518553999999,wt-zrf
5026,11,122,-23.82,-14.29,-2.36,-1.57,50,862,4.6990581360000006,wt-zrf
5027,12,122,-23.82,-14.29,-3.14,-2.36,50,939,8.734679683,wt-zrf
5028,13,122,-23.82,-14.29,0.0,0.79,50,446,10.14026749,wt-zrf
5029,14,122,-23.82,-14.29,0.79,1.57,50,158,6.927013482,wt-zrf
5030,15,122,-23.82,-14.29,1.57,2.36,50,555,11.13686178,wt-zrf
5031,16,122,-23.82,-14.29,2.36,3.14,50,701,14.9803109,wt-zrf
5032,17,122,-33.35,-23.82,-0.79,0.0,50,2417,6.70502385,wt-zrf
5033,18,122,-33.35,-23.82,-1.57,-0.79,50,3936,6.492470476,wt-zrf
5034,19,122,-33.35,-23.82,-2.36,-1.57,50,793,3.52291689,wt-zrf
5035,20,122,-33.35,-23.82,-3.14,-2.36,50,2765,8.313220081,wt-zrf
5036,21,122,-33.35,-23.82,0.0,0.79,50,1107,6.65756938,wt-zrf
5037,22,122,-33.35,-23.82,0.79,1.57,50,1259,5.830824712999999,wt-zrf
5038,23,122,-33.35,-23.82,1.57,2.36,50,1140,5.293006932,wt-zrf
5039,24,122,-33.35,-23.82,2.36,3.14,50,2370,8.291630137,wt-zrf
5040,25,122,-4.76,4.76,-0.79,0.0,50,255,13.77651945,wt-zrf
5041,26,122,-4.76,4.76,-1.57,-0.79,50,401,6.825542834,wt-zrf
5042,27,122,-4.76,4.76,-2.36,-1.57,50,944,6.03995683,wt-zrf
5043,28,122,-4.76,4.76,-3.14,-2.36,50,385,7.30704957,wt-zrf
5044,29,122,-4.76,4.76,0.0,0.79,50,296,11.45737327,wt-zrf
5045,30,122,-4.76,4.76,0.79,1.57,50,235,4.320450223,wt-zrf
5046,31,122,-4.76,4.76,1.57,2.36,50,175,7.228089412999999,wt-zrf
5047,32,122,-4.76,4.76,2.36,3.14,50,257,21.85135729,wt-zrf
5048,33,122,-42.88,-33.35,-0.79,0.0,50,7529,6.436036197999999,wt-zrf
5049,34,122,-42.88,-33.35,-1.57,-0.79,50,3777,7.666537767,wt-zrf
5050,35,122,-42.88,-33.35,-2.36,-1.57,50,268,1.735340321,wt-zrf
5051,36,122,-42.88,-33.35,-3.14,-2.36,50,261,10.01660077,wt-zrf
5052,37,122,-42.88,-33.35,0.0,0.79,50,5415,4.497926711,wt-zrf
5053,38,122,-42.88,-33.35,0.79,1.57,50,3756,4.432709093,wt-zrf
5054,39,122,-42.88,-33.35,1.57,2.36,50,3249,4.771380328999999,wt-zrf
5055,40,122,-42.88,-33.35,2.36,3.14,50,8025,7.899413057,wt-zrf
5056,41,122,-52.4,-42.88,-0.79,0.0,50,2379,4.717948028,wt-zrf
5057,42,122,-52.4,-42.88,-1.57,-0.79,50,78,6.675696684,wt-zrf
5058,43,122,-52.4,-42.88,-2.36,-1.57,50,23,6.236671239,wt-zrf
5059,44,122,-52.4,-42.88,-3.14,-2.36,50,0,5.849551980509807,wt-zrf
5060,45,122,-52.4,-42.88,0.0,0.79,50,3732,4.590189654,wt-zrf
5061,46,122,-52.4,-42.88,0.79,1.57,50,1116,3.633673571,wt-zrf
5062,47,122,-52.4,-42.88,1.57,2.36,50,1207,4.756476506,wt-zrf
5063,48,122,-52.4,-42.88,2.36,3.14,50,234,4.507928399,wt-zrf
5064,49,122,-61.93,-52.4,-0.79,0.0,50,0,6.549047721804878,wt-zrf
5065,50,122,-61.93,-52.4,-1.57,-0.79,50,0,7.290606473733335,wt-zrf
5066,51,122,-61.93,-52.4,-2.36,-1.57,50,0,5.829527134794118,wt-zrf
5067,52,122,-61.93,-52.4,-3.14,-2.36,50,0,4.525859486484849,wt-zrf
5068,53,122,-61.93,-52.4,0.0,0.79,50,0,5.470845145463415,wt-zrf
5069,54,122,-61.93,-52.4,0.79,1.57,50,0,7.145992021794873,wt-zrf
5070,55,122,-61.93,-52.4,1.57,2.36,50,0,7.225671878911766,wt-zrf
5071,56,122,-61.93,-52.4,2.36,3.14,50,0,5.12971366777143,wt-zrf
5072,57,122,-71.46,-61.93,-0.79,0.0,50,0,7.975689779954546,wt-zrf
5073,58,122,-71.46,-61.93,-1.57,-0.79,50,0,8.975039812136364,wt-zrf
5074,59,122,-71.46,-61.93,-2.36,-1.57,50,0,6.158859893076922,wt-zrf
5075,60,122,-71.46,-61.93,-3.14,-2.36,50,0,4.685663,wt-zrf
5076,61,122,-71.46,-61.93,0.0,0.79,50,0,7.54188176757143,wt-zrf
5077,62,122,-71.46,-61.93,0.79,1.57,50,0,9.371338572047621,wt-zrf
5078,63,122,-71.46,-61.93,1.57,2.36,50,0,6.53121312817647,wt-zrf
5079,64,122,-71.46,-61.93,2.36,3.14,50,0,6.071621147214286,wt-zrf
5080,65,122,-80.99,-71.46,-0.79,0.0,50,0,10.3128461528,wt-zrf
5081,66,122,-80.99,-71.46,-1.57,-0.79,50,0,11.3182055094,wt-zrf
5082,67,122,-80.99,-71.46,-2.36,-1.57,50,0,5.815648733333333,wt-zrf
5083,68,122,-80.99,-71.46,-3.14,-2.36,50,0,5.815648733333333,wt-zrf
5084,69,122,-80.99,-71.46,0.0,0.79,50,0,10.684059734200002,wt-zrf
5085,70,122,-80.99,-71.46,0.79,1.57,50,0,12.2509807665,wt-zrf
5086,71,122,-80.99,-71.46,1.57,2.36,50,0,8.217831928,wt-zrf
5087,72,122,-80.99,-71.46,2.36,3.14,50,0,10.4099061955,wt-zrf
5088,73,122,-90.51,-80.99,-0.79,0.0,50,0,10.584386488333333,wt-zrf
5089,74,122,-90.51,-80.99,-1.57,-0.79,50,0,10.584386488333333,wt-zrf
5090,75,122,-90.51,-80.99,-2.36,-1.57,50,0,6.6317259075,wt-zrf
5091,76,122,-90.51,-80.99,-3.14,-2.36,50,0,6.6317259075,wt-zrf
5092,77,122,-90.51,-80.99,0.0,0.79,50,0,9.276694040333334,wt-zrf
5093,78,122,-90.51,-80.99,0.79,1.57,50,0,9.276694040333334,wt-zrf
5094,79,122,-90.51,-80.99,1.57,2.36,50,0,3.91015801,wt-zrf
5095,80,122,-90.51,-80.99,2.36,3.14,50,0,3.91015801,wt-zrf
5096,81,122,14.29,23.82,-0.79,0.0,50,251,10.74583636,wt-zrf
5097,82,122,14.29,23.82,-1.57,-0.79,50,620,5.654093362999999,wt-zrf
5098,83,122,14.29,23.82,-2.36,-1.57,50,699,5.907987048,wt-zrf
5099,84,122,14.29,23.82,-3.14,-2.36,50,1131,5.431775097999999,wt-zrf
5100,85,122,14.29,23.82,0.0,0.79,50,140,6.566566164,wt-zrf
5101,86,122,14.29,23.82,0.79,1.57,50,26,4.21284598,wt-zrf
5102,87,122,14.29,23.82,1.57,2.36,50,396,5.808477165,wt-zrf
5103,88,122,14.29,23.82,2.36,3.14,50,407,11.52788384,wt-zrf
5104,89,122,23.82,33.35,-0.79,0.0,50,768,11.28632162,wt-zrf
5105,90,122,23.82,33.35,-1.57,-0.79,50,300,6.178980367,wt-zrf
5106,91,122,23.82,33.35,-2.36,-1.57,50,1141,3.38259542,wt-zrf
5107,92,122,23.82,33.35,-3.14,-2.36,50,1413,4.3627515269999995,wt-zrf
5108,93,122,23.82,33.35,0.0,0.79,50,70,7.593399987000001,wt-zrf
5109,94,122,23.82,33.35,0.79,1.57,50,122,4.169577715,wt-zrf
5110,95,122,23.82,33.35,1.57,2.36,50,494,6.0178156089999995,wt-zrf
5111,96,122,23.82,33.35,2.36,3.14,50,722,14.53277251,wt-zrf
5112,97,122,33.35,42.88,-0.79,0.0,50,2890,5.7106654279999995,wt-zrf
5113,98,122,33.35,42.88,-1.57,-0.79,50,1059,3.4965691289999996,wt-zrf
5114,99,122,33.35,42.88,-2.36,-1.57,50,941,2.870627699,wt-zrf
5115,100,122,33.35,42.88,-3.14,-2.36,50,1943,4.1604678580000005,wt-zrf
5116,101,122,33.35,42.88,0.0,0.79,50,1496,4.966745789,wt-zrf
5117,102,122,33.35,42.88,0.79,1.57,50,1304,3.158369532,wt-zrf
5118,103,122,33.35,42.88,1.57,2.36,50,477,2.6974884219999997,wt-zrf
5119,104,122,33.35,42.88,2.36,3.14,50,1594,8.608839567999999,wt-zrf
5120,105,122,4.76,14.29,-0.79,0.0,50,113,11.88725556,wt-zrf
5121,106,122,4.76,14.29,-1.57,-0.79,50,399,7.807769567,wt-zrf
5122,107,122,4.76,14.29,-2.36,-1.57,50,659,5.833889251,wt-zrf
5123,108,122,4.76,14.29,-3.14,-2.36,50,740,11.53567333,wt-zrf
5124,109,122,4.76,14.29,0.0,0.79,50,129,10.61791473,wt-zrf
5125,110,122,4.76,14.29,0.79,1.57,50,119,8.200797041,wt-zrf
5126,111,122,4.76,14.29,1.57,2.36,50,197,8.045755778,wt-zrf
5127,112,122,4.76,14.29,2.36,3.14,50,969,8.033526475,wt-zrf
5128,113,122,42.88,52.4,-0.79,0.0,50,3049,5.675574535,wt-zrf
5129,114,122,42.88,52.4,-1.57,-0.79,50,72,9.141746617,wt-zrf
5130,115,122,42.88,52.4,-2.36,-1.57,50,2,13.21257002,wt-zrf
5131,116,122,42.88,52.4,-3.14,-2.36,50,42,2.75200344,wt-zrf
5132,117,122,42.88,52.4,0.0,0.79,50,2292,4.441377918,wt-zrf
5133,118,122,42.88,52.4,0.79,1.57,50,794,3.023867617,wt-zrf
5134,119,122,42.88,52.4,1.57,2.36,50,661,3.6215518039999997,wt-zrf
5135,120,122,42.88,52.4,2.36,3.14,50,853,3.246222139,wt-zrf
5136,121,122,52.4,61.93,-0.79,0.0,50,0,7.732970884675001,wt-zrf
5137,122,122,52.4,61.93,-1.57,-0.79,50,0,7.754738862707319,wt-zrf
5138,123,122,52.4,61.93,-2.36,-1.57,50,0,6.569701020212119,wt-zrf
5139,124,122,52.4,61.93,-3.14,-2.36,50,0,5.1814678814374995,wt-zrf
5140,125,122,52.4,61.93,0.0,0.79,50,0,6.688967162820512,wt-zrf
5141,126,122,52.4,61.93,0.79,1.57,50,0,8.702008207210525,wt-zrf
5142,127,122,52.4,61.93,1.57,2.36,50,0,8.648175480764703,wt-zrf
5143,128,122,52.4,61.93,2.36,3.14,50,0,6.969733379593749,wt-zrf
5144,129,122,61.93,71.46,-0.79,0.0,50,0,7.600197435739131,wt-zrf
5145,130,122,61.93,71.46,-1.57,-0.79,50,0,7.827794362454545,wt-zrf
5146,131,122,61.93,71.46,-2.36,-1.57,50,0,5.940535763647058,wt-zrf
5147,132,122,61.93,71.46,-3.14,-2.36,50,0,5.973802553133334,wt-zrf
5148,133,122,61.93,71.46,0.0,0.79,50,0,7.1845207087727285,wt-zrf
5149,134,122,61.93,71.46,0.79,1.57,50,0,8.661729118458334,wt-zrf
5150,135,122,61.93,71.46,1.57,2.36,50,0,8.143087029631578,wt-zrf
5151,136,122,61.93,71.46,2.36,3.14,50,0,5.907005426312501,wt-zrf
5152,137,122,71.46,80.99,-0.79,0.0,50,0,9.940457303272726,wt-zrf
5153,138,122,71.46,80.99,-1.57,-0.79,50,0,9.3633622756,wt-zrf
5154,139,122,71.46,80.99,-2.36,-1.57,50,0,5.3614083615000006,wt-zrf
5155,140,122,71.46,80.99,-3.14,-2.36,50,0,7.00319746275,wt-zrf
5156,141,122,71.46,80.99,0.0,0.79,50,0,9.0752873962,wt-zrf
5157,142,122,71.46,80.99,0.79,1.57,50,0,14.529684476571429,wt-zrf
5158,143,122,71.46,80.99,1.57,2.36,50,0,11.4490653566,wt-zrf
5159,144,122,71.46,80.99,2.36,3.14,50,0,3.6453054280000003,wt-zrf
5160,145,122,80.99,90.51,-0.79,0.0,50,0,4.884112899000001,wt-zrf
5161,146,122,80.99,90.51,-1.57,-0.79,50,0,4.470987876000001,wt-zrf
5162,147,122,80.99,90.51,-2.36,-1.57,50,0,3.7555405865000004,wt-zrf
5163,148,122,80.99,90.51,-3.14,-2.36,50,0,3.7555405865000004,wt-zrf
5164,149,122,80.99,90.51,0.0,0.79,50,0,5.344322461333333,wt-zrf
5165,150,122,80.99,90.51,0.79,1.57,50,0,10.239756931,wt-zrf
5166,151,122,80.99,90.51,1.57,2.36,50,0,8.501807839333333,wt-zrf
5167,152,122,80.99,90.51,2.36,3.14,50,0,7.763095025999999,wt-zrf
5168,1,123,-14.29,-4.76,-0.79,0.0,50,70,15.56408493,wt-zrf
5169,2,123,-14.29,-4.76,-1.57,-0.79,50,51,8.122902364,wt-zrf
5170,3,123,-14.29,-4.76,-2.36,-1.57,50,146,19.40388123,wt-zrf
5171,4,123,-14.29,-4.76,-3.14,-2.36,50,106,17.81153665,wt-zrf
5172,5,123,-14.29,-4.76,0.0,0.79,50,25,15.73817015,wt-zrf
5173,6,123,-14.29,-4.76,0.79,1.57,50,641,17.29959726,wt-zrf
5174,7,123,-14.29,-4.76,1.57,2.36,50,433,16.10684825,wt-zrf
5175,8,123,-14.29,-4.76,2.36,3.14,50,166,20.16573516,wt-zrf
5176,9,123,-23.82,-14.29,-0.79,0.0,50,170,14.06482537,wt-zrf
5177,10,123,-23.82,-14.29,-1.57,-0.79,50,112,11.03738998,wt-zrf
5178,11,123,-23.82,-14.29,-2.36,-1.57,50,1077,12.62386028,wt-zrf
5179,12,123,-23.82,-14.29,-3.14,-2.36,50,303,10.54593399,wt-zrf
5180,13,123,-23.82,-14.29,0.0,0.79,50,549,11.0699065,wt-zrf
5181,14,123,-23.82,-14.29,0.79,1.57,50,435,5.911049788,wt-zrf
5182,15,123,-23.82,-14.29,1.57,2.36,50,1110,17.32431031,wt-zrf
5183,16,123,-23.82,-14.29,2.36,3.14,50,515,20.62573629,wt-zrf
5184,17,123,-33.35,-23.82,-0.79,0.0,50,1719,6.672372354,wt-zrf
5185,18,123,-33.35,-23.82,-1.57,-0.79,50,3201,6.049567654,wt-zrf
5186,19,123,-33.35,-23.82,-2.36,-1.57,50,5936,9.022996982999999,wt-zrf
5187,20,123,-33.35,-23.82,-3.14,-2.36,50,874,6.0520255789999995,wt-zrf
5188,21,123,-33.35,-23.82,0.0,0.79,50,671,2.35716672,wt-zrf
5189,22,123,-33.35,-23.82,0.79,1.57,50,555,7.495951848,wt-zrf
5190,23,123,-33.35,-23.82,1.57,2.36,50,1246,18.56324562,wt-zrf
5191,24,123,-33.35,-23.82,2.36,3.14,50,560,17.140954999999998,wt-zrf
5192,25,123,-4.76,4.76,-0.79,0.0,50,25,3.718594059,wt-zrf
5193,26,123,-4.76,4.76,-1.57,-0.79,50,3,3.1571806860000002,wt-zrf
5194,27,123,-4.76,4.76,-2.36,-1.57,50,257,20.21303858,wt-zrf
5195,28,123,-4.76,4.76,-3.14,-2.36,50,62,8.14662527,wt-zrf
5196,29,123,-4.76,4.76,0.0,0.79,50,78,16.24092452,wt-zrf
5197,30,123,-4.76,4.76,0.79,1.57,50,432,14.99140852,wt-zrf
5198,31,123,-4.76,4.76,1.57,2.36,50,250,21.66816024,wt-zrf
5199,32,123,-4.76,4.76,2.36,3.14,50,37,9.533296075,wt-zrf
5200,33,123,-42.88,-33.35,-0.79,0.0,50,6531,5.591158436000001,wt-zrf
5201,34,123,-42.88,-33.35,-1.57,-0.79,50,6009,4.915707616000001,wt-zrf
5202,35,123,-42.88,-33.35,-2.36,-1.57,50,3325,6.072106931,wt-zrf
5203,36,123,-42.88,-33.35,-3.14,-2.36,50,2273,4.3693359130000005,wt-zrf
5204,37,123,-42.88,-33.35,0.0,0.79,50,2522,3.857227851,wt-zrf
5205,38,123,-42.88,-33.35,0.79,1.57,50,2609,3.9602653230000002,wt-zrf
5206,39,123,-42.88,-33.35,1.57,2.36,50,3063,5.5035941,wt-zrf
5207,40,123,-42.88,-33.35,2.36,3.14,50,1657,3.80869704,wt-zrf
5208,41,123,-52.4,-42.88,-0.79,0.0,50,694,3.181889588,wt-zrf
5209,42,123,-52.4,-42.88,-1.57,-0.79,50,232,3.273246257,wt-zrf
5210,43,123,-52.4,-42.88,-2.36,-1.57,50,5,3.0221672789999996,wt-zrf
5211,44,123,-52.4,-42.88,-3.14,-2.36,50,0,5.849551980509807,wt-zrf
5212,45,123,-52.4,-42.88,0.0,0.79,50,428,2.601223959,wt-zrf
5213,46,123,-52.4,-42.88,0.79,1.57,50,211,2.9491356860000004,wt-zrf
5214,47,123,-52.4,-42.88,1.57,2.36,50,38,3.64485176,wt-zrf
5215,48,123,-52.4,-42.88,2.36,3.14,50,0,6.95300577396,wt-zrf
5216,49,123,-61.93,-52.4,-0.79,0.0,50,0,6.549047721804878,wt-zrf
5217,50,123,-61.93,-52.4,-1.57,-0.79,50,0,7.290606473733335,wt-zrf
5218,51,123,-61.93,-52.4,-2.36,-1.57,50,0,5.829527134794118,wt-zrf
5219,52,123,-61.93,-52.4,-3.14,-2.36,50,0,4.525859486484849,wt-zrf
5220,53,123,-61.93,-52.4,0.0,0.79,50,0,5.470845145463415,wt-zrf
5221,54,123,-61.93,-52.4,0.79,1.57,50,0,7.145992021794873,wt-zrf
5222,55,123,-61.93,-52.4,1.57,2.36,50,0,7.225671878911766,wt-zrf
5223,56,123,-61.93,-52.4,2.36,3.14,50,0,5.12971366777143,wt-zrf
5224,57,123,-71.46,-61.93,-0.79,0.0,50,0,7.975689779954546,wt-zrf
5225,58,123,-71.46,-61.93,-1.57,-0.79,50,0,8.975039812136364,wt-zrf
5226,59,123,-71.46,-61.93,-2.36,-1.57,50,0,6.158859893076922,wt-zrf
5227,60,123,-71.46,-61.93,-3.14,-2.36,50,0,4.685663,wt-zrf
5228,61,123,-71.46,-61.93,0.0,0.79,50,0,7.54188176757143,wt-zrf
5229,62,123,-71.46,-61.93,0.79,1.57,50,0,9.371338572047621,wt-zrf
5230,63,123,-71.46,-61.93,1.57,2.36,50,0,6.53121312817647,wt-zrf
5231,64,123,-71.46,-61.93,2.36,3.14,50,0,6.071621147214286,wt-zrf
5232,65,123,-80.99,-71.46,-0.79,0.0,50,0,10.3128461528,wt-zrf
5233,66,123,-80.99,-71.46,-1.57,-0.79,50,0,11.3182055094,wt-zrf
5234,67,123,-80.99,-71.46,-2.36,-1.57,50,0,5.815648733333333,wt-zrf
5235,68,123,-80.99,-71.46,-3.14,-2.36,50,0,5.815648733333333,wt-zrf
5236,69,123,-80.99,-71.46,0.0,0.79,50,0,10.684059734200002,wt-zrf
5237,70,123,-80.99,-71.46,0.79,1.57,50,0,12.2509807665,wt-zrf
5238,71,123,-80.99,-71.46,1.57,2.36,50,0,8.217831928,wt-zrf
5239,72,123,-80.99,-71.46,2.36,3.14,50,0,10.4099061955,wt-zrf
5240,73,123,-90.51,-80.99,-0.79,0.0,50,0,10.584386488333333,wt-zrf
5241,74,123,-90.51,-80.99,-1.57,-0.79,50,0,10.584386488333333,wt-zrf
5242,75,123,-90.51,-80.99,-2.36,-1.57,50,0,6.6317259075,wt-zrf
5243,76,123,-90.51,-80.99,-3.14,-2.36,50,0,6.6317259075,wt-zrf
5244,77,123,-90.51,-80.99,0.0,0.79,50,0,9.276694040333334,wt-zrf
5245,78,123,-90.51,-80.99,0.79,1.57,50,0,9.276694040333334,wt-zrf
5246,79,123,-90.51,-80.99,1.57,2.36,50,0,3.91015801,wt-zrf
5247,80,123,-90.51,-80.99,2.36,3.14,50,0,3.91015801,wt-zrf
5248,81,123,14.29,23.82,-0.79,0.0,50,114,11.19884292,wt-zrf
5249,82,123,14.29,23.82,-1.57,-0.79,50,7,11.09181805,wt-zrf
5250,83,123,14.29,23.82,-2.36,-1.57,50,725,16.35373128,wt-zrf
5251,84,123,14.29,23.82,-3.14,-2.36,50,241,14.24392083,wt-zrf
5252,85,123,14.29,23.82,0.0,0.79,50,191,14.07284985,wt-zrf
5253,86,123,14.29,23.82,0.79,1.57,50,304,13.25002927,wt-zrf
5254,87,123,14.29,23.82,1.57,2.36,50,638,18.22048101,wt-zrf
5255,88,123,14.29,23.82,2.36,3.14,50,293,23.90210458,wt-zrf
5256,89,123,23.82,33.35,-0.79,0.0,50,107,3.5436654880000003,wt-zrf
5257,90,123,23.82,33.35,-1.57,-0.79,50,94,1.8260676130000002,wt-zrf
5258,91,123,23.82,33.35,-2.36,-1.57,50,3098,7.226145056,wt-zrf
5259,92,123,23.82,33.35,-3.14,-2.36,50,546,8.854715441,wt-zrf
5260,93,123,23.82,33.35,0.0,0.79,50,331,9.698554803,wt-zrf
5261,94,123,23.82,33.35,0.79,1.57,50,698,5.580727437,wt-zrf
5262,95,123,23.82,33.35,1.57,2.36,50,1116,19.68675175,wt-zrf
5263,96,123,23.82,33.35,2.36,3.14,50,1209,13.22259408,wt-zrf
5264,97,123,33.35,42.88,-0.79,0.0,50,3553,3.8095102119999997,wt-zrf
5265,98,123,33.35,42.88,-1.57,-0.79,50,3862,3.983630215,wt-zrf
5266,99,123,33.35,42.88,-2.36,-1.57,50,1966,4.644410869,wt-zrf
5267,100,123,33.35,42.88,-3.14,-2.36,50,181,4.9770982980000005,wt-zrf
5268,101,123,33.35,42.88,0.0,0.79,50,4809,4.0440131269999995,wt-zrf
5269,102,123,33.35,42.88,0.79,1.57,50,3203,5.598395725,wt-zrf
5270,103,123,33.35,42.88,1.57,2.36,50,3069,5.825662157999999,wt-zrf
5271,104,123,33.35,42.88,2.36,3.14,50,914,4.136317788,wt-zrf
5272,105,123,4.76,14.29,-0.79,0.0,50,12,18.44841515,wt-zrf
5273,106,123,4.76,14.29,-1.57,-0.79,50,9,14.98056091,wt-zrf
5274,107,123,4.76,14.29,-2.36,-1.57,50,561,19.39365506,wt-zrf
5275,108,123,4.76,14.29,-3.14,-2.36,50,362,14.42949944,wt-zrf
5276,109,123,4.76,14.29,0.0,0.79,50,86,14.48395151,wt-zrf
5277,110,123,4.76,14.29,0.79,1.57,50,242,15.22434292,wt-zrf
5278,111,123,4.76,14.29,1.57,2.36,50,214,22.3446668,wt-zrf
5279,112,123,4.76,14.29,2.36,3.14,50,109,24.46951624,wt-zrf
5280,113,123,42.88,52.4,-0.79,0.0,50,987,3.5190561689999997,wt-zrf
5281,114,123,42.88,52.4,-1.57,-0.79,50,395,3.763166777,wt-zrf
5282,115,123,42.88,52.4,-2.36,-1.57,50,2,5.521446845,wt-zrf
5283,116,123,42.88,52.4,-3.14,-2.36,50,0,6.104082738780001,wt-zrf
5284,117,123,42.88,52.4,0.0,0.79,50,2008,4.171328425,wt-zrf
5285,118,123,42.88,52.4,0.79,1.57,50,1679,4.977653342,wt-zrf
5286,119,123,42.88,52.4,1.57,2.36,50,526,5.5160528939999995,wt-zrf
5287,120,123,42.88,52.4,2.36,3.14,50,0,6.907214134921569,wt-zrf
5288,121,123,52.4,61.93,-0.79,0.0,50,0,7.732970884675001,wt-zrf
5289,122,123,52.4,61.93,-1.57,-0.79,50,0,7.754738862707319,wt-zrf
5290,123,123,52.4,61.93,-2.36,-1.57,50,0,6.569701020212119,wt-zrf
5291,124,123,52.4,61.93,-3.14,-2.36,50,0,5.1814678814374995,wt-zrf
5292,125,123,52.4,61.93,0.0,0.79,50,0,6.688967162820512,wt-zrf
5293,126,123,52.4,61.93,0.79,1.57,50,0,8.702008207210525,wt-zrf
5294,127,123,52.4,61.93,1.57,2.36,50,0,8.648175480764703,wt-zrf
5295,128,123,52.4,61.93,2.36,3.14,50,0,6.969733379593749,wt-zrf
5296,129,123,61.93,71.46,-0.79,0.0,50,0,7.600197435739131,wt-zrf
5297,130,123,61.93,71.46,-1.57,-0.79,50,0,7.827794362454545,wt-zrf
5298,131,123,61.93,71.46,-2.36,-1.57,50,0,5.940535763647058,wt-zrf
5299,132,123,61.93,71.46,-3.14,-2.36,50,0,5.973802553133334,wt-zrf
5300,133,123,61.93,71.46,0.0,0.79,50,0,7.1845207087727285,wt-zrf
5301,134,123,61.93,71.46,0.79,1.57,50,0,8.661729118458334,wt-zrf
5302,135,123,61.93,71.46,1.57,2.36,50,0,8.143087029631578,wt-zrf
5303,136,123,61.93,71.46,2.36,3.14,50,0,5.907005426312501,wt-zrf
5304,137,123,71.46,80.99,-0.79,0.0,50,0,9.940457303272726,wt-zrf
5305,138,123,71.46,80.99,-1.57,-0.79,50,0,9.3633622756,wt-zrf
5306,139,123,71.46,80.99,-2.36,-1.57,50,0,5.3614083615000006,wt-zrf
5307,140,123,71.46,80.99,-3.14,-2.36,50,0,7.00319746275,wt-zrf
5308,141,123,71.46,80.99,0.0,0.79,50,0,9.0752873962,wt-zrf
5309,142,123,71.46,80.99,0.79,1.57,50,0,14.529684476571429,wt-zrf
5310,143,123,71.46,80.99,1.57,2.36,50,0,11.4490653566,wt-zrf
5311,144,123,71.46,80.99,2.36,3.14,50,0,3.6453054280000003,wt-zrf
5312,145,123,80.99,90.51,-0.79,0.0,50,0,4.884112899000001,wt-zrf
5313,146,123,80.99,90.51,-1.57,-0.79,50,0,4.470987876000001,wt-zrf
5314,147,123,80.99,90.51,-2.36,-1.57,50,0,3.7555405865000004,wt-zrf
