"","Index","min_alpha","max_alpha","min_theta","max_theta","num","pts","r","stype"
"3991",126,"-33.35","-23.82","-1.57","-0.79","50","6101","4.689075509","wt-at"
"3992",126,"-33.35","-23.82","-2.36","-1.57","50","6832","3.943042606","wt-at"
"3993",126,"-33.35","-23.82","-3.14","-2.36","50","11299","6.446765532","wt-at"
"3994",126,"-33.35","-23.82","0.0","0.79","50","1021","14.53067903","wt-at"
"3995",126,"-33.35","-23.82","0.79","1.57","50","661","3.933835576","wt-at"
"3996",126,"-33.35","-23.82","1.57","2.36","50","1325","4.230074618","wt-at"
"3997",126,"-33.35","-23.82","2.36","3.14","50","9929","15.43367136","wt-at"
"3998",126,"-4.76","4.76","-0.79","0.0","50","5737","8.858434138","wt-at"
"3999",126,"-4.76","4.76","-1.57","-0.79","50","1872","6.130686485","wt-at"
"4000",126,"-4.76","4.76","-2.36","-1.57","50","6529","5.547352527","wt-at"
"4001",126,"-4.76","4.76","-3.14","-2.36","50","13588","9.041602051","wt-at"
"4002",126,"-4.76","4.76","0.0","0.79","50","941","2.921241066","wt-at"
"4003",126,"-4.76","4.76","0.79","1.57","50","185","6.095790418","wt-at"
"4004",126,"-4.76","4.76","1.57","2.36","50","438","11.02264272","wt-at"
"4005",126,"-4.76","4.76","2.36","3.14","50","1681","10.86422375","wt-at"
"4006",126,"-42.88","-33.35","-0.79","0.0","50","15018","9.018853935","wt-at"
"4007",126,"-42.88","-33.35","-1.57","-0.79","50","7555","3.683382988","wt-at"
"4008",126,"-42.88","-33.35","-2.36","-1.57","50","5477","3.087531089","wt-at"
"4009",126,"-42.88","-33.35","-3.14","-2.36","50","11414","5.216267074","wt-at"
"4010",126,"-42.88","-33.35","0.0","0.79","50","1798","5.50046087","wt-at"
"4011",126,"-42.88","-33.35","0.79","1.57","50","1761","4.384216751","wt-at"
"4012",126,"-42.88","-33.35","1.57","2.36","50","1836","5.416523031","wt-at"
"4013",126,"-42.88","-33.35","2.36","3.14","50","9264","7.850544158","wt-at"
"4014",126,"-52.4","-42.88","-0.79","0.0","50","18515","6.044782547","wt-at"
"4015",126,"-52.4","-42.88","-1.57","-0.79","50","3669","2.459727561","wt-at"
"4016",126,"-52.4","-42.88","-2.36","-1.57","50","3060","2.238644331","wt-at"
"4017",126,"-52.4","-42.88","-3.14","-2.36","50","6045","3.161383296","wt-at"
"4018",126,"-52.4","-42.88","0.0","0.79","50","7621","5.283537727","wt-at"
"4019",126,"-52.4","-42.88","0.79","1.57","50","1636","3.191981966","wt-at"
"4020",126,"-52.4","-42.88","1.57","2.36","50","6302","7.855316048","wt-at"
"4021",126,"-52.4","-42.88","2.36","3.14","50","14187","6.720453522","wt-at"
"4022",126,"-61.93","-52.4","-0.79","0.0","50","2469","4.326104255","wt-at"
"4023",126,"-61.93","-52.4","-1.57","-0.79","50","323","1.358328688","wt-at"
"4024",126,"-61.93","-52.4","-2.36","-1.57","50","108","0.667693979","wt-at"
"4025",126,"-61.93","-52.4","-3.14","-2.36","50","525","2.185706996","wt-at"
"4026",126,"-61.93","-52.4","0.0","0.79","50","19680","6.529893641","wt-at"
"4027",126,"-61.93","-52.4","0.79","1.57","50","12611","5.077997586","wt-at"
"4028",126,"-61.93","-52.4","1.57","2.36","50","15052","7.351764593","wt-at"
"4029",126,"-61.93","-52.4","2.36","3.14","50","8813","9.825087859","wt-at"
"4030",126,"-71.46","-61.93","-0.79","0.0","50","7","4.008700383","wt-at"
"4031",126,"-71.46","-61.93","-1.57","-0.79","50","8","13.94829129","wt-at"
"4032",126,"-71.46","-61.93","-2.36","-1.57","50","0",NA,"wt-at"
"4033",126,"-71.46","-61.93","-3.14","-2.36","50","0",NA,"wt-at"
"4034",126,"-71.46","-61.93","0.0","0.79","50","6623","8.546204718","wt-at"
"4035",126,"-71.46","-61.93","0.79","1.57","50","11992","9.031518939","wt-at"
"4036",126,"-71.46","-61.93","1.57","2.36","50","1063","7.327818857","wt-at"
"4037",126,"-71.46","-61.93","2.36","3.14","50","0","5.405789442","wt-at"
"4038",126,"-80.99","-71.46","-0.79","0.0","50","0",NA,"wt-at"
"4039",126,"-80.99","-71.46","-1.57","-0.79","50","0",NA,"wt-at"
"4040",126,"-80.99","-71.46","-2.36","-1.57","50","0",NA,"wt-at"
"4041",126,"-80.99","-71.46","-3.14","-2.36","50","0",NA,"wt-at"
"4042",126,"-80.99","-71.46","0.0","0.79","50","0",NA,"wt-at"
"4043",126,"-80.99","-71.46","0.79","1.57","50","1","23.612625","wt-at"
"4044",126,"-80.99","-71.46","1.57","2.36","50","0",NA,"wt-at"
"4045",126,"-80.99","-71.46","2.36","3.14","50","0",NA,"wt-at"
"4046",126,"-90.51","-80.99","-0.79","0.0","50","0",NA,"wt-at"
"4047",126,"-90.51","-80.99","-1.57","-0.79","50","0",NA,"wt-at"
"4048",126,"-90.51","-80.99","-2.36","-1.57","50","0",NA,"wt-at"
"4049",126,"-90.51","-80.99","-3.14","-2.36","50","0",NA,"wt-at"
"4050",126,"-90.51","-80.99","0.0","0.79","50","0",NA,"wt-at"
"4051",126,"-90.51","-80.99","0.79","1.57","50","0",NA,"wt-at"
"4052",126,"-90.51","-80.99","1.57","2.36","50","0",NA,"wt-at"
"4053",126,"-90.51","-80.99","2.36","3.14","50","0",NA,"wt-at"
"4054",126,"14.29","23.82","-0.79","0.0","50","15746","10.88347088","wt-at"
"4055",126,"14.29","23.82","-1.57","-0.79","50","6477","5.634399243","wt-at"
"4056",126,"14.29","23.82","-2.36","-1.57","50","4626","4.203377896","wt-at"
"4057",126,"14.29","23.82","-3.14","-2.36","50","12961","6.750075841","wt-at"
"4058",126,"14.29","23.82","0.0","0.79","50","746","3.527848869","wt-at"
"4059",126,"14.29","23.82","0.79","1.57","50","700","3.553888645","wt-at"
"4060",126,"14.29","23.82","1.57","2.36","50","480","5.879847633","wt-at"
"4061",126,"14.29","23.82","2.36","3.14","50","4731","11.7971507","wt-at"
"4062",126,"23.82","33.35","-0.79","0.0","50","16105","10.49655395","wt-at"
"4063",126,"23.82","33.35","-1.57","-0.79","50","9652","5.539540653","wt-at"
"4064",126,"23.82","33.35","-2.36","-1.57","50","4060","3.41217173","wt-at"
"4065",126,"23.82","33.35","-3.14","-2.36","50","8518","4.824236795","wt-at"
"4066",126,"23.82","33.35","0.0","0.79","50","1772","4.441784499","wt-at"
"4067",126,"23.82","33.35","0.79","1.57","50","701","4.515782721","wt-at"
"4068",126,"23.82","33.35","1.57","2.36","50","1200","5.806024199","wt-at"
"4069",126,"23.82","33.35","2.36","3.14","50","12667","8.659759788","wt-at"
"4070",126,"33.35","42.88","-0.79","0.0","50","18103","8.911966079","wt-at"
"4071",126,"33.35","42.88","-1.57","-0.79","50","7048","3.965817106","wt-at"
"4072",126,"33.35","42.88","-2.36","-1.57","50","2805","2.302533931","wt-at"
"4073",126,"33.35","42.88","-3.14","-2.36","50","5449","3.143666488","wt-at"
"4074",126,"33.35","42.88","0.0","0.79","50","2043","3.942077664","wt-at"
"4075",126,"33.35","42.88","0.79","1.57","50","1578","3.911889431","wt-at"
"4076",126,"33.35","42.88","1.57","2.36","50","4294","7.186099502","wt-at"
"4077",126,"33.35","42.88","2.36","3.14","50","20558","7.90856213","wt-at"
"4078",126,"4.76","14.29","-0.79","0.0","50","13867","13.38795331","wt-at"
"4079",126,"4.76","14.29","-1.57","-0.79","50","7297","5.300057297","wt-at"
"4080",126,"4.76","14.29","-2.36","-1.57","50","6462","5.51144468","wt-at"
"4081",126,"4.76","14.29","-3.14","-2.36","50","14564",NA,"wt-at"
"4082",127,"-14.29","-4.76","-0.79","0.0","50","1242","2.070719166","wt-at"
"4083",127,"-14.29","-4.76","-1.57","-0.79","50","280","1.654774295","wt-at"
"4084",127,"-14.29","-4.76","-2.36","-1.57","50","108","2.914539206","wt-at"
"4085",127,"-14.29","-4.76","-3.14","-2.36","50","33","0.496541426","wt-at"
"4086",127,"-14.29","-4.76","0.0","0.79","50","4750","2.834216293","wt-at"
"4087",127,"-14.29","-4.76","0.79","1.57","50","3335","2.853703695","wt-at"
"4088",127,"-14.29","-4.76","1.57","2.36","50","297","2.128772044","wt-at"
"4089",127,"-14.29","-4.76","2.36","3.14","50","53","0.617749756","wt-at"
"4090",127,"-23.82","-14.29","-0.79","0.0","50","1994","2.361019718","wt-at"
"4091",127,"-23.82","-14.29","-1.57","-0.79","50","3135","3.012163693","wt-at"
"4092",127,"-23.82","-14.29","-2.36","-1.57","50","635","1.131966879","wt-at"
"4093",127,"-23.82","-14.29","-3.14","-2.36","50","128","0.651062213","wt-at"
"4094",127,"-23.82","-14.29","0.0","0.79","50","2522","2.255847614","wt-at"
"4095",127,"-23.82","-14.29","0.79","1.57","50","5617","2.847186365","wt-at"
"4096",127,"-23.82","-14.29","1.57","2.36","50","1814","3.13190417","wt-at"
"4097",127,"-23.82","-14.29","2.36","3.14","50","302","3.515765202","wt-at"
"4098",127,"-33.35","-23.82","-0.79","0.0","50","1245","1.582007289","wt-at"
"4099",127,"-33.35","-23.82","-1.57","-0.79","50","4340","3.636562938","wt-at"
"4100",127,"-33.35","-23.82","-2.36","-1.57","50","977","2.048785924","wt-at"
"4101",127,"-33.35","-23.82","-3.14","-2.36","50","1205","2.772440304","wt-at"
"4102",127,"-33.35","-23.82","0.0","0.79","50","1714","2.158148046","wt-at"
"4103",127,"-33.35","-23.82","0.79","1.57","50","3609","2.453616369","wt-at"
"4104",127,"-33.35","-23.82","1.57","2.36","50","4258","2.565768297","wt-at"
"4105",127,"-33.35","-23.82","2.36","3.14","50","3237","2.507533287","wt-at"
"4106",127,"-4.76","4.76","-0.79","0.0","50","1581","1.912118082","wt-at"
"4107",127,"-4.76","4.76","-1.57","-0.79","50","784","2.054198146","wt-at"
"4108",127,"-4.76","4.76","-2.36","-1.57","50","203","1.104079603","wt-at"
"4109",127,"-4.76","4.76","-3.14","-2.36","50","28","1.005751707","wt-at"
"4110",127,"-4.76","4.76","0.0","0.79","50","3366","2.564874819","wt-at"
"4111",127,"-4.76","4.76","0.79","1.57","50","3070","3.31495082","wt-at"
"4112",127,"-4.76","4.76","1.57","2.36","50","140","1.996965872","wt-at"
"4113",127,"-4.76","4.76","2.36","3.14","50","4","0.233196817","wt-at"
"4114",127,"-42.88","-33.35","-0.79","0.0","50","2455","2.22903229","wt-at"
"4115",127,"-42.88","-33.35","-1.57","-0.79","50","4624","4.732981543","wt-at"
"4116",127,"-42.88","-33.35","-2.36","-1.57","50","789","3.404527337","wt-at"
"4117",127,"-42.88","-33.35","-3.14","-2.36","50","5023","4.454882695","wt-at"
"4118",127,"-42.88","-33.35","0.0","0.79","50","2276","1.82812154","wt-at"
"4119",127,"-42.88","-33.35","0.79","1.57","50","1284","1.427140007","wt-at"
"4120",127,"-42.88","-33.35","1.57","2.36","50","2066","1.930080169","wt-at"
"4121",127,"-42.88","-33.35","2.36","3.14","50","3380","2.340174169","wt-at"
"4122",127,"-52.4","-42.88","-0.79","0.0","50","3697","2.461490119","wt-at"
"4123",127,"-52.4","-42.88","-1.57","-0.79","50","2938","4.0114746","wt-at"
"4124",127,"-52.4","-42.88","-2.36","-1.57","50","1757","1.956449929","wt-at"
"4125",127,"-52.4","-42.88","-3.14","-2.36","50","4689","3.694147734","wt-at"
"4126",127,"-52.4","-42.88","0.0","0.79","50","2199","3.025274282","wt-at"
"4127",127,"-52.4","-42.88","0.79","1.57","50","492","3.53940004","wt-at"
"4128",127,"-52.4","-42.88","1.57","2.36","50","276","2.427154352","wt-at"
"4129",127,"-52.4","-42.88","2.36","3.14","50","1645","3.565063207","wt-at"
"4130",127,"-61.93","-52.4","-0.79","0.0","50","1770","3.777727272","wt-at"
"4131",127,"-61.93","-52.4","-1.57","-0.79","50","1814","3.102468135","wt-at"
"4132",127,"-61.93","-52.4","-2.36","-1.57","50","472","2.569296952","wt-at"
"4133",127,"-61.93","-52.4","-3.14","-2.36","50","1","3.200186976","wt-at"
"4134",127,"-61.93","-52.4","0.0","0.79","50","300","3.422472714","wt-at"
"4135",127,"-61.93","-52.4","0.79","1.57","50","53","6.676532937","wt-at"
"4136",127,"-61.93","-52.4","1.57","2.36","50","1","3.068100703","wt-at"
"4137",127,"-61.93","-52.4","2.36","3.14","50","0",NA,"wt-at"
"4138",127,"-71.46","-61.93","-0.79","0.0","50","0",NA,"wt-at"
"4139",127,"-71.46","-61.93","-1.57","-0.79","50","0",NA,"wt-at"
"4140",127,"-71.46","-61.93","-2.36","-1.57","50","0",NA,"wt-at"
"4141",127,"-71.46","-61.93","-3.14","-2.36","50","0",NA,"wt-at"
"4142",127,"-71.46","-61.93","0.0","0.79","50","0",NA,"wt-at"
"4143",127,"-71.46","-61.93","0.79","1.57","50","0",NA,"wt-at"
"4144",127,"-71.46","-61.93","1.57","2.36","50","0",NA,"wt-at"
"4145",127,"-71.46","-61.93","2.36","3.14","50","0",NA,"wt-at"
"4146",127,"-80.99","-71.46","-0.79","0.0","50","0",NA,"wt-at"
"4147",127,"-80.99","-71.46","-1.57","-0.79","50","0",NA,"wt-at"
"4148",127,"-80.99","-71.46","-2.36","-1.57","50","0",NA,"wt-at"
"4149",127,"-80.99","-71.46","-3.14","-2.36","50","0",NA,"wt-at"
"4150",127,"-80.99","-71.46","0.0","0.79","50","0",NA,"wt-at"
"4151",127,"-80.99","-71.46","0.79","1.57","50","0",NA,"wt-at"
"4152",127,"-80.99","-71.46","1.57","2.36","50","0",NA,"wt-at"
"4153",127,"-80.99","-71.46","2.36","3.14","50","0",NA,"wt-at"
"4154",127,"-90.51","-80.99","-0.79","0.0","50","0",NA,"wt-at"
"4155",127,"-90.51","-80.99","-1.57","-0.79","50","0",NA,"wt-at"
"4156",127,"-90.51","-80.99","-2.36","-1.57","50","0",NA,"wt-at"
"4157",127,"-90.51","-80.99","-3.14","-2.36","50","0",NA,"wt-at"
"4158",127,"-90.51","-80.99","0.0","0.79","50","0",NA,"wt-at"
"4159",127,"-90.51","-80.99","0.79","1.57","50","0",NA,"wt-at"
"4160",127,"-90.51","-80.99","1.57","2.36","50","0",NA,"wt-at"
"4161",127,"-90.51","-80.99","2.36","3.14","50","0",NA,"wt-at"
"4162",127,"14.29","23.82","-0.79","0.0","50","6","25.7587218","wt-at"
"4163",127,"14.29","23.82","-1.57","-0.79","50","1","17.6642942","wt-at"
"4164",127,"14.29","23.82","-2.36","-1.57","50","252","5.256031409","wt-at"
"4165",127,"14.29","23.82","-3.14","-2.36","50","4929","3.758046561","wt-at"
"4166",127,"14.29","23.82","0.0","0.79","50","34","3.288677882","wt-at"
"4167",127,"14.29","23.82","0.79","1.57","50","961","2.425911824","wt-at"
"4168",127,"14.29","23.82","1.57","2.36","50","2947","2.387895218","wt-at"
"4169",127,"14.29","23.82","2.36","3.14","50","4935","2.916443258","wt-at"
"4170",127,"23.82","33.35","-0.79","0.0","50","155","2.367393694","wt-at"
"4171",127,"23.82","33.35","-1.57","-0.79","50","562","12.35153311","wt-at"
"4172",127,"23.82","33.35","-2.36","-1.57","50","4922","8.426031094","wt-at"
"4173",127,"23.82","33.35","-3.14","-2.36","50","10805","4.929512648","wt-at"
"4174",127,"23.82","33.35","0.0","0.79","50","47","3.281665362","wt-at"
"4175",127,"23.82","33.35","0.79","1.57","50","2852","3.580412151","wt-at"
"4176",127,"23.82","33.35","1.57","2.36","50","3263","2.312778532","wt-at"
"4177",127,"23.82","33.35","2.36","3.14","50","2830","2.121599768","wt-at"
"4178",127,"33.35","42.88","-0.79","0.0","50","231","1.677589768","wt-at"
"4179",127,"33.35","42.88","-1.57","-0.79","50","142","1.862478196","wt-at"
"4180",127,"33.35","42.88","-2.36","-1.57","50","7399","5.6155337","wt-at"
"4181",127,"33.35","42.88","-3.14","-2.36","50","9761","4.356189352","wt-at"
"4182",127,"33.35","42.88","0.0","0.79","50","4102","5.868925206","wt-at"
"4183",127,"33.35","42.88","0.79","1.57","50","4221","2.853779108","wt-at"
"4184",127,"33.35","42.88","1.57","2.36","50","1922","2.111457215","wt-at"
"4185",127,"33.35","42.88","2.36","3.14","50","2469","2.477304882","wt-at"
"4186",127,"4.76","14.29","-0.79","0.0","50","384","1.257031806","wt-at"
"4187",127,"4.76","14.29","-1.57","-0.79","50","457","1.926750982","wt-at"
"4188",127,"4.76","14.29","-2.36","-1.57","50","1279","2.441773381","wt-at"
"4189",127,"4.76","14.29","-3.14","-2.36","50","721",NA,"wt-at"
"4190",128,"-14.29","-4.76","-0.79","0.0","50","1367","7.723903985","wt-at"
"4191",128,"-14.29","-4.76","-1.57","-0.79","50","3740","7.644221278","wt-at"
"4192",128,"-14.29","-4.76","-2.36","-1.57","50","3137","3.747857482","wt-at"
"4193",128,"-14.29","-4.76","-3.14","-2.36","50","1899","1.746882081","wt-at"
"4194",128,"-14.29","-4.76","0.0","0.79","50","1632","3.160534136","wt-at"
"4195",128,"-14.29","-4.76","0.79","1.57","50","6897","3.803711459","wt-at"
"4196",128,"-14.29","-4.76","1.57","2.36","50","6937","4.019502335","wt-at"
"4197",128,"-14.29","-4.76","2.36","3.14","50","1121","1.4203689","wt-at"
"4198",128,"-23.82","-14.29","-0.79","0.0","50","1557","5.326475712","wt-at"
"4199",128,"-23.82","-14.29","-1.57","-0.79","50","7908","7.564213462","wt-at"
"4200",128,"-23.82","-14.29","-2.36","-1.57","50","6251","4.151089235","wt-at"
"4201",128,"-23.82","-14.29","-3.14","-2.36","50","3732","2.655017722","wt-at"
"4202",128,"-23.82","-14.29","0.0","0.79","50","1449","3.240312419","wt-at"
"4203",128,"-23.82","-14.29","0.79","1.57","50","3437","5.410059923","wt-at"
"4204",128,"-23.82","-14.29","1.57","2.36","50","7844","4.080945506","wt-at"
"4205",128,"-23.82","-14.29","2.36","3.14","50","3866","2.810484044","wt-at"
"4206",128,"-33.35","-23.82","-0.79","0.0","50","1319","3.680119362","wt-at"
"4207",128,"-33.35","-23.82","-1.57","-0.79","50","3745","4.646846284","wt-at"
"4208",128,"-33.35","-23.82","-2.36","-1.57","50","10583","6.019246064","wt-at"
"4209",128,"-33.35","-23.82","-3.14","-2.36","50","5958","3.574856699","wt-at"
"4210",128,"-33.35","-23.82","0.0","0.79","50","486","4.899650359","wt-at"
"4211",128,"-33.35","-23.82","0.79","1.57","50","5348","8.437786538","wt-at"
"4212",128,"-33.35","-23.82","1.57","2.36","50","7619","5.22828103","wt-at"
"4213",128,"-33.35","-23.82","2.36","3.14","50","7920","3.912036131","wt-at"
"4214",128,"-4.76","4.76","-0.79","0.0","50","2966","2.397863511","wt-at"
"4215",128,"-4.76","4.76","-1.57","-0.79","50","1969","4.244945077","wt-at"
"4216",128,"-4.76","4.76","-2.36","-1.57","50","461","3.170010223","wt-at"
"4217",128,"-4.76","4.76","-3.14","-2.36","50","90","0.644271478","wt-at"
"4218",128,"-4.76","4.76","0.0","0.79","50","3976","3.316311093","wt-at"
"4219",128,"-4.76","4.76","0.79","1.57","50","6227","4.356185047","wt-at"
"4220",128,"-4.76","4.76","1.57","2.36","50","4357","3.756181087","wt-at"
"4221",128,"-4.76","4.76","2.36","3.14","50","211","0.794135755","wt-at"
"4222",128,"-42.88","-33.35","-0.79","0.0","50","781","4.562310692","wt-at"
"4223",128,"-42.88","-33.35","-1.57","-0.79","50","2521","6.272248279","wt-at"
"4224",128,"-42.88","-33.35","-2.36","-1.57","50","13889","6.327765932","wt-at"
"4225",128,"-42.88","-33.35","-3.14","-2.36","50","7448","3.539027212","wt-at"
"4226",128,"-42.88","-33.35","0.0","0.79","50","1889","3.53997907","wt-at"
"4227",128,"-42.88","-33.35","0.79","1.57","50","4718","6.614887207","wt-at"
"4228",128,"-42.88","-33.35","1.57","2.36","50","9213","6.897015738","wt-at"
"4229",128,"-42.88","-33.35","2.36","3.14","50","7973","3.674931877","wt-at"
"4230",128,"-52.4","-42.88","-0.79","0.0","50","1254","2.619123149","wt-at"
"4231",128,"-52.4","-42.88","-1.57","-0.79","50","3366","3.206545532","wt-at"
"4232",128,"-52.4","-42.88","-2.36","-1.57","50","10346","4.427890953","wt-at"
"4233",128,"-52.4","-42.88","-3.14","-2.36","50","3084","3.050512058","wt-at"
"4234",128,"-52.4","-42.88","0.0","0.79","50","2517","2.973204924","wt-at"
"4235",128,"-52.4","-42.88","0.79","1.57","50","2564","4.624706145","wt-at"
"4236",128,"-52.4","-42.88","1.57","2.36","50","2875","3.06417838","wt-at"
"4237",128,"-52.4","-42.88","2.36","3.14","50","7441","3.442313069","wt-at"
"4238",128,"-61.93","-52.4","-0.79","0.0","50","2203","1.893352322","wt-at"
"4239",128,"-61.93","-52.4","-1.57","-0.79","50","4421","3.780395875","wt-at"
"4240",128,"-61.93","-52.4","-2.36","-1.57","50","3589","3.476153291","wt-at"
"4241",128,"-61.93","-52.4","-3.14","-2.36","50","1002","1.767464736","wt-at"
"4242",128,"-61.93","-52.4","0.0","0.79","50","3482","2.585315727","wt-at"
"4243",128,"-61.93","-52.4","0.79","1.57","50","3808","5.615436653","wt-at"
"4244",128,"-61.93","-52.4","1.57","2.36","50","3257","3.162478763","wt-at"
"4245",128,"-61.93","-52.4","2.36","3.14","50","1604","2.366751559","wt-at"
"4246",128,"-71.46","-61.93","-0.79","0.0","50","1573","1.989033811","wt-at"
"4247",128,"-71.46","-61.93","-1.57","-0.79","50","3035","3.57751528","wt-at"
"4248",128,"-71.46","-61.93","-2.36","-1.57","50","385","1.851355698","wt-at"
"4249",128,"-71.46","-61.93","-3.14","-2.36","50","163","1.144648715","wt-at"
"4250",128,"-71.46","-61.93","0.0","0.79","50","4268","3.166346969","wt-at"
"4251",128,"-71.46","-61.93","0.79","1.57","50","4984","4.64418142","wt-at"
"4252",128,"-71.46","-61.93","1.57","2.36","50","1654","2.854905211","wt-at"
"4253",128,"-71.46","-61.93","2.36","3.14","50","311","1.265799469","wt-at"
"4254",128,"-80.99","-71.46","-0.79","0.0","50","1215","3.542219692","wt-at"
"4255",128,"-80.99","-71.46","-1.57","-0.79","50","298","3.175778961","wt-at"
"4256",128,"-80.99","-71.46","-2.36","-1.57","50","0",NA,"wt-at"
"4257",128,"-80.99","-71.46","-3.14","-2.36","50","0",NA,"wt-at"
"4258",128,"-80.99","-71.46","0.0","0.79","50","2724","4.007287112","wt-at"
"4259",128,"-80.99","-71.46","0.79","1.57","50","2648","5.560881497","wt-at"
"4260",128,"-80.99","-71.46","1.57","2.36","50","0",NA,"wt-at"
"4261",128,"-80.99","-71.46","2.36","3.14","50","0",NA,"wt-at"
"4262",128,"-90.51","-80.99","-0.79","0.0","50","0",NA,"wt-at"
"4263",128,"-90.51","-80.99","-1.57","-0.79","50","0",NA,"wt-at"
"4264",128,"-90.51","-80.99","-2.36","-1.57","50","0",NA,"wt-at"
"4265",128,"-90.51","-80.99","-3.14","-2.36","50","0",NA,"wt-at"
"4266",128,"-90.51","-80.99","0.0","0.79","50","0",NA,"wt-at"
"4267",128,"-90.51","-80.99","0.79","1.57","50","0",NA,"wt-at"
"4268",128,"-90.51","-80.99","1.57","2.36","50","0",NA,"wt-at"
"4269",128,"-90.51","-80.99","2.36","3.14","50","0",NA,"wt-at"
"4270",128,"14.29","23.82","-0.79","0.0","50","3351","4.229711498","wt-at"
"4271",128,"14.29","23.82","-1.57","-0.79","50","6239","6.72653294","wt-at"
"4272",128,"14.29","23.82","-2.36","-1.57","50","5504","3.933941371","wt-at"
"4273",128,"14.29","23.82","-3.14","-2.36","50","1736","2.318834154","wt-at"
"4274",128,"14.29","23.82","0.0","0.79","50","3771","6.088177009","wt-at"
"4275",128,"14.29","23.82","0.79","1.57","50","6936","8.616950277","wt-at"
"4276",128,"14.29","23.82","1.57","2.36","50","6335","3.525253718","wt-at"
"4277",128,"14.29","23.82","2.36","3.14","50","4097","3.342688117","wt-at"
"4278",128,"23.82","33.35","-0.79","0.0","50","1526","3.850757617","wt-at"
"4279",128,"23.82","33.35","-1.57","-0.79","50","5457","8.497248567","wt-at"
"4280",128,"23.82","33.35","-2.36","-1.57","50","8237","5.080108832","wt-at"
"4281",128,"23.82","33.35","-3.14","-2.36","50","4468","3.136908228","wt-at"
"4282",128,"23.82","33.35","0.0","0.79","50","2748","4.808104092","wt-at"
"4283",128,"23.82","33.35","0.79","1.57","50","2233","5.501473418","wt-at"
"4284",128,"23.82","33.35","1.57","2.36","50","8785","5.348630378","wt-at"
"4285",128,"23.82","33.35","2.36","3.14","50","8108","3.751711327","wt-at"
"4286",128,"33.35","42.88","-0.79","0.0","50","1100","2.97744532","wt-at"
"4287",128,"33.35","42.88","-1.57","-0.79","50","7150","11.87903605","wt-at"
"4288",128,"33.35","42.88","-2.36","-1.57","50","10093","5.4851974","wt-at"
"4289",128,"33.35","42.88","-3.14","-2.36","50","10068","4.727591312","wt-at"
"4290",128,"33.35","42.88","0.0","0.79","50","3181","6.451033306","wt-at"
"4291",128,"33.35","42.88","0.79","1.57","50","5258","5.937462238","wt-at"
"4292",128,"33.35","42.88","1.57","2.36","50","7212","4.062213302","wt-at"
"4293",128,"33.35","42.88","2.36","3.14","50","6361","3.195326087","wt-at"
"4294",128,"4.76","14.29","-0.79","0.0","50","3401","4.799412037","wt-at"
"4295",128,"4.76","14.29","-1.57","-0.79","50","2979","3.632970417","wt-at"
"4296",128,"4.76","14.29","-2.36","-1.57","50","316","3.270402136","wt-at"
"4297",128,"4.76","14.29","-3.14","-2.36","50","209",NA,"wt-at"
"4298",129,"-14.29","-4.76","-0.79","0.0","50","977","7.222906585","wt-at"
"4299",129,"-14.29","-4.76","-1.57","-0.79","50","2127","6.410197859","wt-at"
"4300",129,"-14.29","-4.76","-2.36","-1.57","50","2686","3.91872248","wt-at"
"4301",129,"-14.29","-4.76","-3.14","-2.36","50","2732","2.475678188","wt-at"
"4302",129,"-14.29","-4.76","0.0","0.79","50","374","4.024721833","wt-at"
"4303",129,"-14.29","-4.76","0.79","1.57","50","3946","6.965856294","wt-at"
"4304",129,"-14.29","-4.76","1.57","2.36","50","10213","4.936804248","wt-at"
"4305",129,"-14.29","-4.76","2.36","3.14","50","3151","2.759589002","wt-at"
"4306",129,"-23.82","-14.29","-0.79","0.0","50","1064","4.574736836","wt-at"
"4307",129,"-23.82","-14.29","-1.57","-0.79","50","6128","9.171895609","wt-at"
"4308",129,"-23.82","-14.29","-2.36","-1.57","50","6264","4.051439298","wt-at"
"4309",129,"-23.82","-14.29","-3.14","-2.36","50","1752","2.808705376","wt-at"
"4310",129,"-23.82","-14.29","0.0","0.79","50","698","6.536380554","wt-at"
"4311",129,"-23.82","-14.29","0.79","1.57","50","7227","8.407143115","wt-at"
"4312",129,"-23.82","-14.29","1.57","2.36","50","9779","4.835255459","wt-at"
"4313",129,"-23.82","-14.29","2.36","3.14","50","4541","2.785660136","wt-at"
"4314",129,"-33.35","-23.82","-0.79","0.0","50","839","3.965519671","wt-at"
"4315",129,"-33.35","-23.82","-1.57","-0.79","50","4293","5.737332856","wt-at"
"4316",129,"-33.35","-23.82","-2.36","-1.57","50","10871","5.670326337","wt-at"
"4317",129,"-33.35","-23.82","-3.14","-2.36","50","4424","2.795200454","wt-at"
"4318",129,"-33.35","-23.82","0.0","0.79","50","1332","5.328937882","wt-at"
"4319",129,"-33.35","-23.82","0.79","1.57","50","5881","6.320948135","wt-at"
"4320",129,"-33.35","-23.82","1.57","2.36","50","9426","4.51836603","wt-at"
"4321",129,"-33.35","-23.82","2.36","3.14","50","3876","2.43880912","wt-at"
"4322",129,"-4.76","4.76","-0.79","0.0","50","820","7.311437558","wt-at"
"4323",129,"-4.76","4.76","-1.57","-0.79","50","6679","7.856472033","wt-at"
"4324",129,"-4.76","4.76","-2.36","-1.57","50","4363","4.396208348","wt-at"
"4325",129,"-4.76","4.76","-3.14","-2.36","50","3311","2.821473423","wt-at"
