,Unnamed: 0,sample_index,min_alpha,max_alpha,min_theta,max_theta,num,pts,r,stype,unique_key,landmark_index
280,5282,3,-14.29,-4.76,-1.57,-0.79,50,9,0.418435324,mt-at,9.101910828,67
281,5362,3,-14.29,-4.76,-0.79,0.0,50,113,1.060501823,mt-at,18.08860759,68
282,5442,3,-14.29,-4.76,0.0,0.79,50,139,0.763630397,mt-at,#DIV/0!,69
283,5522,3,-14.29,-4.76,0.79,1.57,50,211,1.445790127,mt-at,-18.08860759,70
284,5602,3,-14.29,-4.76,1.57,2.36,50,472,2.572692995,mt-at,-9.101910828,71
285,5682,3,-14.29,-4.76,2.36,3.14,50,22,0.536996667,mt-at,-6.055084746,72
286,5762,3,-4.76,4.76,-3.14,-2.36,50,1,9.407760691,mt-at,1.515923567,73
287,5842,3,-4.76,4.76,-2.36,-1.57,50,0,4.741652416,mt-at,2.016949153,74
288,5922,3,-4.76,4.76,-1.57,-0.79,50,2,9.181442946,mt-at,3.031847134,75
289,6002,3,-4.76,4.76,-0.79,0.0,50,0,8.096351484,mt-at,6.025316456,76
290,6082,3,-4.76,4.76,0.0,0.79,50,34,10.84416199,mt-at,#DIV/0!,77
291,6162,3,-4.76,4.76,0.79,1.57,50,0,7.07326447,mt-at,-6.025316456,78
292,6242,3,-4.76,4.76,1.57,2.36,50,0,4.871525618,mt-at,-3.031847134,79
293,6322,3,-4.76,4.76,2.36,3.14,50,0,4.493573156,mt-at,-2.016949153,80
294,6431,3,4.76,14.29,-2.36,-1.57,50,19,12.01770979,mt-at,4.76/-2.36,82
295,6511,3,4.76,14.29,-1.57,-0.79,50,25,12.49218111,mt-at,4.76/-1.57,83
296,6591,3,4.76,14.29,-0.79,0.0,50,0,6.301485102999999,mt-at,4.76/-0.79,84
297,6671,3,14.29,23.82,-3.14,-2.36,50,7,7.029950438999999,mt-at,14.29/-3.14,85
298,6751,3,14.29,23.82,-2.36,-1.57,50,1,8.57708886,mt-at,14.29/-2.36,86
299,6831,3,14.29,23.82,-1.57,-0.79,50,0,5.690838306,mt-at,14.29/-1.57,87
300,6911,3,14.29,23.82,-0.79,0.0,50,0,6.01702353,mt-at,14.29/-0.79,88
301,6991,3,14.29,23.82,0.0,0.79,50,4,14.82326676,mt-at,14.29/0.0,89
302,7071,3,14.29,23.82,0.79,1.57,50,0,5.925561977999999,mt-at,14.29/0.79,90
303,7151,3,14.29,23.82,1.57,2.36,50,15,3.029113924,mt-at,14.29/1.57,91
304,7231,3,14.29,23.82,2.36,3.14,50,29,7.399911176,mt-at,14.29/2.36,92
305,7311,3,23.82,33.35,-3.14,-2.36,50,674,6.427434391,mt-at,23.82/-3.14,93
306,7391,3,23.82,33.35,-2.36,-1.57,50,0,4.072961519,mt-at,23.82/-2.36,94
307,7471,3,23.82,33.35,-1.57,-0.79,50,0,5.2002698810000005,mt-at,23.82/-1.57,95
308,7551,3,23.82,33.35,-0.79,0.0,50,1,1.5841196480000002,mt-at,23.82/-0.79,96
309,7631,3,23.82,33.35,0.0,0.79,50,13,1.224861411,mt-at,23.82/0.0,97
310,7711,3,23.82,33.35,0.79,1.57,50,761,6.773038088,mt-at,23.82/0.79,98
311,7791,3,23.82,33.35,1.57,2.36,50,100,4.228682173999999,mt-at,23.82/1.57,99
312,7871,3,23.82,33.35,2.36,3.14,50,78,3.300204705,mt-at,23.82/2.36,100
313,7951,3,33.35,42.88,-3.14,-2.36,50,670,2.607929627,mt-at,33.35/-3.14,101
314,8031,3,33.35,42.88,-2.36,-1.57,50,752,4.714668137,mt-at,33.35/-2.36,102
315,8111,3,33.35,42.88,-1.57,-0.79,50,362,1.7961756999999998,mt-at,33.35/-1.57,103
316,8191,3,33.35,42.88,-0.79,0.0,50,91,1.17995001,mt-at,33.35/-0.79,104
317,8271,3,33.35,42.88,0.0,0.79,50,560,3.4953557089999996,mt-at,33.35/0.0,105
318,8351,3,33.35,42.88,0.79,1.57,50,1489,4.053815032,mt-at,33.35/0.79,106
319,8431,3,33.35,42.88,1.57,2.36,50,81,1.748319648,mt-at,33.35/1.57,107
320,8511,3,33.35,42.88,2.36,3.14,50,83,2.395940298,mt-at,33.35/2.36,108
321,3,4,-90.51,-80.99,-3.14,-2.36,50,0,0.0,mt-at,28.82484076,1
322,83,4,-90.51,-80.99,-2.36,-1.57,50,0,0.0,mt-at,38.35169492,2
323,163,4,-90.51,-80.99,-1.57,-0.79,50,0,0.0,mt-at,57.64968153,3
324,243,4,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,mt-at,114.5696203,4
325,323,4,-90.51,-80.99,0.0,0.79,50,0,7.188516933,mt-at,#DIV/0!,5
326,403,4,-90.51,-80.99,0.79,1.57,50,0,8.238536689,mt-at,-114.5696203,6
327,483,4,-90.51,-80.99,1.57,2.36,50,0,0.0,mt-at,-57.64968153,7
328,563,4,-90.51,-80.99,2.36,3.14,50,0,0.0,mt-at,-38.35169492,8
329,643,4,-80.99,-71.46,-3.14,-2.36,50,0,1.804991465,mt-at,25.79299363,9
330,723,4,-80.99,-71.46,-2.36,-1.57,50,0,2.9775515980000002,mt-at,34.31779661,10
331,803,4,-80.99,-71.46,-1.57,-0.79,50,0,4.616573777,mt-at,51.58598726,11
332,883,4,-80.99,-71.46,-0.79,0.0,50,0,3.069329443,mt-at,102.5189873,12
333,963,4,-80.99,-71.46,0.0,0.79,50,0,3.193147737,mt-at,#DIV/0!,13
334,1043,4,-80.99,-71.46,0.79,1.57,50,0,5.593540193,mt-at,-102.5189873,14
335,1123,4,-80.99,-71.46,1.57,2.36,50,0,2.525775453,mt-at,-51.58598726,15
336,1203,4,-80.99,-71.46,2.36,3.14,50,0,1.224732521,mt-at,-34.31779661,16
337,1283,4,-71.46,-61.93,-3.14,-2.36,50,0,1.373868771,mt-at,22.75796178,17
338,1363,4,-71.46,-61.93,-2.36,-1.57,50,0,2.770861299,mt-at,30.27966102,18
339,1443,4,-71.46,-61.93,-1.57,-0.79,50,0,4.408687318,mt-at,45.51592357,19
340,1523,4,-71.46,-61.93,-0.79,0.0,50,0,2.717241398,mt-at,90.4556962,20
341,1603,4,-71.46,-61.93,0.0,0.79,50,0,2.392335002,mt-at,#DIV/0!,21
342,1683,4,-71.46,-61.93,0.79,1.57,50,0,4.52396853,mt-at,-90.4556962,22
343,1763,4,-71.46,-61.93,1.57,2.36,50,0,4.367453533,mt-at,-45.51592357,23
344,1843,4,-71.46,-61.93,2.36,3.14,50,0,1.930789773,mt-at,-30.27966102,24
345,1923,4,-61.93,-52.4,-3.14,-2.36,50,0,1.767464736,mt-at,19.72292994,25
346,2003,4,-61.93,-52.4,-2.36,-1.57,50,0,3.51160845,mt-at,26.24152542,26
347,2083,4,-61.93,-52.4,-1.57,-0.79,50,0,4.278358247,mt-at,39.44585987,27
348,2163,4,-61.93,-52.4,-0.79,0.0,50,0,2.702015873,mt-at,78.39240506,28
349,2243,4,-61.93,-52.4,0.0,0.79,50,0,2.687110014,mt-at,#DIV/0!,29
350,2323,4,-61.93,-52.4,0.79,1.57,50,0,3.929134559,mt-at,-78.39240506,30
351,2403,4,-61.93,-52.4,1.57,2.36,50,0,3.6736387930000003,mt-at,-39.44585987,31
352,2483,4,-61.93,-52.4,2.36,3.14,50,0,2.3760875280000002,mt-at,-26.24152542,32
353,2563,4,-52.4,-42.88,-3.14,-2.36,50,0,2.40144637,mt-at,16.68789809,33
354,2643,4,-52.4,-42.88,-2.36,-1.57,50,0,3.957703356,mt-at,22.20338983,34
355,2723,4,-52.4,-42.88,-1.57,-0.79,50,0,4.11872711,mt-at,33.37579618,35
356,2803,4,-52.4,-42.88,-0.79,0.0,50,0,2.619123149,mt-at,66.32911392,36
357,2883,4,-52.4,-42.88,0.0,0.79,50,0,2.643260283,mt-at,#DIV/0!,37
358,2963,4,-52.4,-42.88,0.79,1.57,50,0,4.382651617,mt-at,-66.32911392,38
359,3043,4,-52.4,-42.88,1.57,2.36,50,0,3.97646999,mt-at,-33.37579618,39
360,3123,4,-52.4,-42.88,2.36,3.14,50,0,3.0689547010000005,mt-at,-22.20338983,40
361,3203,4,-42.88,-33.35,-3.14,-2.36,50,86,2.359073944,mt-at,13.65605096,41
362,3283,4,-42.88,-33.35,-2.36,-1.57,50,289,2.5364187719999998,mt-at,18.16949153,42
363,3363,4,-42.88,-33.35,-1.57,-0.79,50,632,2.722922384,mt-at,27.31210191,43
364,3443,4,-42.88,-33.35,-0.79,0.0,50,1343,2.7861815610000003,mt-at,54.27848101,44
365,3523,4,-42.88,-33.35,0.0,0.79,50,540,7.817885955,mt-at,#DIV/0!,45
366,3603,4,-42.88,-33.35,0.79,1.57,50,193,6.90724675,mt-at,-54.27848101,46
367,3683,4,-42.88,-33.35,1.57,2.36,50,58,0.798947615,mt-at,-27.31210191,47
368,3763,4,-42.88,-33.35,2.36,3.14,50,64,1.0388352859999999,mt-at,-18.16949153,48
369,3843,4,-33.35,-23.82,-3.14,-2.36,50,2164,3.159945234,mt-at,10.62101911,49
370,3923,4,-33.35,-23.82,-2.36,-1.57,50,955,2.8887343939999997,mt-at,14.13135593,50
371,4003,4,-33.35,-23.82,-1.57,-0.79,50,101,1.088325389,mt-at,21.24203822,51
372,4083,4,-33.35,-23.82,-0.79,0.0,50,54,0.727816507,mt-at,42.21518987,52
373,4163,4,-33.35,-23.82,0.0,0.79,50,152,9.084689552,mt-at,#DIV/0!,53
374,4243,4,-33.35,-23.82,0.79,1.57,50,684,6.856226931,mt-at,-42.21518987,54
375,4323,4,-33.35,-23.82,1.57,2.36,50,199,2.815186634,mt-at,-21.24203822,55
376,4403,4,-33.35,-23.82,2.36,3.14,50,601,2.636486418,mt-at,-14.13135593,56
377,4483,4,-23.82,-14.29,-3.14,-2.36,50,988,4.251680624,mt-at,7.585987261,57
378,4563,4,-23.82,-14.29,-2.36,-1.57,50,706,4.340770576000001,mt-at,10.09322034,58
379,4643,4,-23.82,-14.29,-1.57,-0.79,50,0,4.955978254,mt-at,15.17197452,59
380,4723,4,-23.82,-14.29,-0.79,0.0,50,0,5.048260966,mt-at,30.15189873,60
381,4803,4,-23.82,-14.29,0.0,0.79,50,0,6.536380554,mt-at,#DIV/0!,61
382,4883,4,-23.82,-14.29,0.79,1.57,50,20,10.79298852,mt-at,-30.15189873,62
383,4963,4,-23.82,-14.29,1.57,2.36,50,4,2.915549157,mt-at,-15.17197452,63
384,5043,4,-23.82,-14.29,2.36,3.14,50,152,2.327550098,mt-at,-10.09322034,64
385,5123,4,-14.29,-4.76,-3.14,-2.36,50,76,7.091485092,mt-at,4.550955414,65
386,5203,4,-14.29,-4.76,-2.36,-1.57,50,103,9.73675314,mt-at,6.055084746,66
387,5283,4,-14.29,-4.76,-1.57,-0.79,50,4,0.334764334,mt-at,9.101910828,67
388,5363,4,-14.29,-4.76,-0.79,0.0,50,4,0.7794822570000001,mt-at,18.08860759,68
389,5443,4,-14.29,-4.76,0.0,0.79,50,7,8.307312405,mt-at,#DIV/0!,69
390,5523,4,-14.29,-4.76,0.79,1.57,50,0,5.44506637,mt-at,-18.08860759,70
391,5603,4,-14.29,-4.76,1.57,2.36,50,0,4.203330647,mt-at,-9.101910828,71
392,5683,4,-14.29,-4.76,2.36,3.14,50,10,0.597825285,mt-at,-6.055084746,72
393,5763,4,-4.76,4.76,-3.14,-2.36,50,33,2.9615590469999997,mt-at,1.515923567,73
394,5843,4,-4.76,4.76,-2.36,-1.57,50,66,3.513877271,mt-at,2.016949153,74
395,5923,4,-4.76,4.76,-1.57,-0.79,50,76,3.734776534,mt-at,3.031847134,75
396,6003,4,-4.76,4.76,-0.79,0.0,50,174,3.194101255,mt-at,6.025316456,76
397,6083,4,-4.76,4.76,0.0,0.79,50,118,2.26874291,mt-at,#DIV/0!,77
398,6163,4,-4.76,4.76,0.79,1.57,50,113,2.910992957,mt-at,-6.025316456,78
399,6243,4,-4.76,4.76,1.57,2.36,50,0,4.871525618,mt-at,-3.031847134,79
400,6323,4,-4.76,4.76,2.36,3.14,50,0,4.493573156,mt-at,-2.016949153,80
401,6432,4,4.76,14.29,-2.36,-1.57,50,8,3.9558145939999996,mt-at,4.76/-2.36,82
402,6512,4,4.76,14.29,-1.57,-0.79,50,0,5.2870497169999995,mt-at,4.76/-1.57,83
403,6592,4,4.76,14.29,-0.79,0.0,50,25,6.892778056,mt-at,4.76/-0.79,84
404,6672,4,14.29,23.82,-3.14,-2.36,50,139,3.4410424760000002,mt-at,14.29/-3.14,85
405,6752,4,14.29,23.82,-2.36,-1.57,50,347,4.132735273,mt-at,14.29/-2.36,86
406,6832,4,14.29,23.82,-1.57,-0.79,50,0,5.690838306,mt-at,14.29/-1.57,87
407,6912,4,14.29,23.82,-0.79,0.0,50,0,6.01702353,mt-at,14.29/-0.79,88
408,6992,4,14.29,23.82,0.0,0.79,50,73,2.482865177,mt-at,14.29/0.0,89
409,7072,4,14.29,23.82,0.79,1.57,50,472,12.29844359,mt-at,14.29/0.79,90
410,7152,4,14.29,23.82,1.57,2.36,50,75,1.57720688,mt-at,14.29/1.57,91
411,7232,4,14.29,23.82,2.36,3.14,50,0,3.872383412,mt-at,14.29/2.36,92
412,7312,4,23.82,33.35,-3.14,-2.36,50,149,3.729904698,mt-at,23.82/-3.14,93
413,7392,4,23.82,33.35,-2.36,-1.57,50,123,1.70882472,mt-at,23.82/-2.36,94
414,7472,4,23.82,33.35,-1.57,-0.79,50,73,1.446845806,mt-at,23.82/-1.57,95
415,7552,4,23.82,33.35,-0.79,0.0,50,15,1.222556403,mt-at,23.82/-0.79,96
416,7632,4,23.82,33.35,0.0,0.79,50,120,0.980605318,mt-at,23.82/0.0,97
417,7712,4,23.82,33.35,0.79,1.57,50,624,2.90978938,mt-at,23.82/0.79,98
418,7792,4,23.82,33.35,1.57,2.36,50,324,1.602490662,mt-at,23.82/1.57,99
419,7872,4,23.82,33.35,2.36,3.14,50,36,5.592108064,mt-at,23.82/2.36,100
420,7952,4,33.35,42.88,-3.14,-2.36,50,791,1.872416053,mt-at,33.35/-3.14,101
421,8032,4,33.35,42.88,-2.36,-1.57,50,1067,2.349626179,mt-at,33.35/-2.36,102
422,8112,4,33.35,42.88,-1.57,-0.79,50,218,4.532610504,mt-at,33.35/-1.57,103
423,8192,4,33.35,42.88,-0.79,0.0,50,38,0.717231563,mt-at,33.35/-0.79,104
424,8272,4,33.35,42.88,0.0,0.79,50,94,3.1948345039999997,mt-at,33.35/0.0,105
425,8352,4,33.35,42.88,0.79,1.57,50,983,3.672063306,mt-at,33.35/0.79,106
426,8432,4,33.35,42.88,1.57,2.36,50,225,1.168705204,mt-at,33.35/1.57,107
427,8512,4,33.35,42.88,2.36,3.14,50,310,1.8870443540000001,mt-at,33.35/2.36,108
428,4,5,-90.51,-80.99,-3.14,-2.36,50,0,0.0,mt-at,28.82484076,1
429,84,5,-90.51,-80.99,-2.36,-1.57,50,0,0.0,mt-at,38.35169492,2
430,164,5,-90.51,-80.99,-1.57,-0.79,50,0,0.0,mt-at,57.64968153,3
431,244,5,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,mt-at,114.5696203,4
432,324,5,-90.51,-80.99,0.0,0.79,50,0,7.188516933,mt-at,#DIV/0!,5
433,404,5,-90.51,-80.99,0.79,1.57,50,0,8.238536689,mt-at,-114.5696203,6
434,484,5,-90.51,-80.99,1.57,2.36,50,0,0.0,mt-at,-57.64968153,7
435,564,5,-90.51,-80.99,2.36,3.14,50,0,0.0,mt-at,-38.35169492,8
436,644,5,-80.99,-71.46,-3.14,-2.36,50,0,1.804991465,mt-at,25.79299363,9
437,724,5,-80.99,-71.46,-2.36,-1.57,50,0,2.9775515980000002,mt-at,34.31779661,10
438,804,5,-80.99,-71.46,-1.57,-0.79,50,0,4.616573777,mt-at,51.58598726,11
439,884,5,-80.99,-71.46,-0.79,0.0,50,0,3.069329443,mt-at,102.5189873,12
440,964,5,-80.99,-71.46,0.0,0.79,50,0,3.193147737,mt-at,#DIV/0!,13
441,1044,5,-80.99,-71.46,0.79,1.57,50,0,5.593540193,mt-at,-102.5189873,14
442,1124,5,-80.99,-71.46,1.57,2.36,50,0,2.525775453,mt-at,-51.58598726,15
443,1204,5,-80.99,-71.46,2.36,3.14,50,0,1.224732521,mt-at,-34.31779661,16
444,1284,5,-71.46,-61.93,-3.14,-2.36,50,0,1.373868771,mt-at,22.75796178,17
445,1364,5,-71.46,-61.93,-2.36,-1.57,50,0,2.770861299,mt-at,30.27966102,18
446,1444,5,-71.46,-61.93,-1.57,-0.79,50,0,4.408687318,mt-at,45.51592357,19
447,1524,5,-71.46,-61.93,-0.79,0.0,50,0,2.717241398,mt-at,90.4556962,20
448,1604,5,-71.46,-61.93,0.0,0.79,50,0,2.392335002,mt-at,#DIV/0!,21
449,1684,5,-71.46,-61.93,0.79,1.57,50,0,4.52396853,mt-at,-90.4556962,22
450,1764,5,-71.46,-61.93,1.57,2.36,50,0,4.367453533,mt-at,-45.51592357,23
451,1844,5,-71.46,-61.93,2.36,3.14,50,0,1.930789773,mt-at,-30.27966102,24
452,1924,5,-61.93,-52.4,-3.14,-2.36,50,0,1.767464736,mt-at,19.72292994,25
453,2004,5,-61.93,-52.4,-2.36,-1.57,50,0,3.51160845,mt-at,26.24152542,26
454,2084,5,-61.93,-52.4,-1.57,-0.79,50,0,4.278358247,mt-at,39.44585987,27
455,2164,5,-61.93,-52.4,-0.79,0.0,50,0,2.702015873,mt-at,78.39240506,28
456,2244,5,-61.93,-52.4,0.0,0.79,50,0,2.687110014,mt-at,#DIV/0!,29
457,2324,5,-61.93,-52.4,0.79,1.57,50,0,3.929134559,mt-at,-78.39240506,30
458,2404,5,-61.93,-52.4,1.57,2.36,50,0,3.6736387930000003,mt-at,-39.44585987,31
459,2484,5,-61.93,-52.4,2.36,3.14,50,0,2.3760875280000002,mt-at,-26.24152542,32
460,2564,5,-52.4,-42.88,-3.14,-2.36,50,0,2.40144637,mt-at,16.68789809,33
461,2644,5,-52.4,-42.88,-2.36,-1.57,50,0,3.957703356,mt-at,22.20338983,34
462,2724,5,-52.4,-42.88,-1.57,-0.79,50,458,5.621255064,mt-at,33.37579618,35
463,2804,5,-52.4,-42.88,-0.79,0.0,50,1,5.997922303999999,mt-at,66.32911392,36
464,2884,5,-52.4,-42.88,0.0,0.79,50,0,2.643260283,mt-at,#DIV/0!,37
465,2964,5,-52.4,-42.88,0.79,1.57,50,0,4.382651617,mt-at,-66.32911392,38
466,3044,5,-52.4,-42.88,1.57,2.36,50,0,3.97646999,mt-at,-33.37579618,39
467,3124,5,-52.4,-42.88,2.36,3.14,50,0,3.0689547010000005,mt-at,-22.20338983,40
468,3204,5,-42.88,-33.35,-3.14,-2.36,50,418,3.9585364960000002,mt-at,13.65605096,41
469,3284,5,-42.88,-33.35,-2.36,-1.57,50,1048,3.86429784,mt-at,18.16949153,42
470,3364,5,-42.88,-33.35,-1.57,-0.79,50,646,2.363832618,mt-at,27.31210191,43
471,3444,5,-42.88,-33.35,-0.79,0.0,50,749,2.8533353339999996,mt-at,54.27848101,44
472,3524,5,-42.88,-33.35,0.0,0.79,50,632,3.25325592,mt-at,#DIV/0!,45
473,3604,5,-42.88,-33.35,0.79,1.57,50,29,1.31885406,mt-at,-54.27848101,46
474,3684,5,-42.88,-33.35,1.57,2.36,50,3,0.9478838709999999,mt-at,-27.31210191,47
475,3764,5,-42.88,-33.35,2.36,3.14,50,21,0.704550263,mt-at,-18.16949153,48
476,3844,5,-33.35,-23.82,-3.14,-2.36,50,728,5.814949528,mt-at,10.62101911,49
477,3924,5,-33.35,-23.82,-2.36,-1.57,50,686,5.400681269,mt-at,14.13135593,50
478,4004,5,-33.35,-23.82,-1.57,-0.79,50,0,4.725447228,mt-at,21.24203822,51
479,4084,5,-33.35,-23.82,-0.79,0.0,50,67,1.957225196,mt-at,42.21518987,52
480,4164,5,-33.35,-23.82,0.0,0.79,50,294,7.575792465,mt-at,#DIV/0!,53
481,4244,5,-33.35,-23.82,0.79,1.57,50,828,6.307187902000001,mt-at,-42.21518987,54
482,4324,5,-33.35,-23.82,1.57,2.36,50,299,5.228431987,mt-at,-21.24203822,55
483,4404,5,-33.35,-23.82,2.36,3.14,50,8,0.930820751,mt-at,-14.13135593,56
484,4484,5,-23.82,-14.29,-3.14,-2.36,50,913,4.575203661000001,mt-at,7.585987261,57
485,4564,5,-23.82,-14.29,-2.36,-1.57,50,569,2.4760597559999997,mt-at,10.09322034,58
486,4644,5,-23.82,-14.29,-1.57,-0.79,50,66,1.008435521,mt-at,15.17197452,59
487,4724,5,-23.82,-14.29,-0.79,0.0,50,12,0.875820802,mt-at,30.15189873,60
488,4804,5,-23.82,-14.29,0.0,0.79,50,0,6.536380554,mt-at,#DIV/0!,61
489,4884,5,-23.82,-14.29,0.79,1.57,50,0,5.35727831,mt-at,-30.15189873,62
490,4964,5,-23.82,-14.29,1.57,2.36,50,0,4.080206207,mt-at,-15.17197452,63
491,5044,5,-23.82,-14.29,2.36,3.14,50,142,2.678619941,mt-at,-10.09322034,64
492,5124,5,-14.29,-4.76,-3.14,-2.36,50,129,3.270454065,mt-at,4.550955414,65
493,5204,5,-14.29,-4.76,-2.36,-1.57,50,23,10.96427155,mt-at,6.055084746,66
494,5284,5,-14.29,-4.76,-1.57,-0.79,50,1,0.362394292,mt-at,9.101910828,67
495,5364,5,-14.29,-4.76,-0.79,0.0,50,10,7.042428631,mt-at,18.08860759,68
496,5444,5,-14.29,-4.76,0.0,0.79,50,10,7.044114463,mt-at,#DIV/0!,69
497,5524,5,-14.29,-4.76,0.79,1.57,50,26,28.63797448,mt-at,-18.08860759,70
498,5604,5,-14.29,-4.76,1.57,2.36,50,1,0.281539584,mt-at,-9.101910828,71
499,5684,5,-14.29,-4.76,2.36,3.14,50,31,2.302814522,mt-at,-6.055084746,72
500,5764,5,-4.76,4.76,-3.14,-2.36,50,0,4.729350834,mt-at,1.515923567,73
501,5844,5,-4.76,4.76,-2.36,-1.57,50,11,23.63048269,mt-at,2.016949153,74
502,5924,5,-4.76,4.76,-1.57,-0.79,50,34,8.63956425,mt-at,3.031847134,75
503,6004,5,-4.76,4.76,-0.79,0.0,50,0,8.096351484,mt-at,6.025316456,76
504,6084,5,-4.76,4.76,0.0,0.79,50,74,11.75434878,mt-at,#DIV/0!,77
505,6164,5,-4.76,4.76,0.79,1.57,50,0,7.07326447,mt-at,-6.025316456,78
506,6244,5,-4.76,4.76,1.57,2.36,50,0,4.871525618,mt-at,-3.031847134,79
507,6324,5,-4.76,4.76,2.36,3.14,50,0,4.493573156,mt-at,-2.016949153,80
508,6433,5,4.76,14.29,-2.36,-1.57,50,1,10.14055315,mt-at,4.76/-2.36,82
509,6513,5,4.76,14.29,-1.57,-0.79,50,12,10.96603715,mt-at,4.76/-1.57,83
510,6593,5,4.76,14.29,-0.79,0.0,50,0,6.301485102999999,mt-at,4.76/-0.79,84
511,6673,5,14.29,23.82,-3.14,-2.36,50,0,4.06005633,mt-at,14.29/-3.14,85
512,6753,5,14.29,23.82,-2.36,-1.57,50,0,4.570483916000001,mt-at,14.29/-2.36,86
513,6833,5,14.29,23.82,-1.57,-0.79,50,0,5.690838306,mt-at,14.29/-1.57,87
514,6913,5,14.29,23.82,-0.79,0.0,50,0,6.01702353,mt-at,14.29/-0.79,88
515,6993,5,14.29,23.82,0.0,0.79,50,193,11.71487283,mt-at,14.29/0.0,89
516,7073,5,14.29,23.82,0.79,1.57,50,69,8.691018429,mt-at,14.29/0.79,90
517,7153,5,14.29,23.82,1.57,2.36,50,10,13.23558812,mt-at,14.29/1.57,91
518,7233,5,14.29,23.82,2.36,3.14,50,0,3.872383412,mt-at,14.29/2.36,92
519,7313,5,23.82,33.35,-3.14,-2.36,50,2,4.829476681,mt-at,23.82/-3.14,93
520,7393,5,23.82,33.35,-2.36,-1.57,50,97,13.49872081,mt-at,23.82/-2.36,94
521,7473,5,23.82,33.35,-1.57,-0.79,50,0,5.2002698810000005,mt-at,23.82/-1.57,95
522,7553,5,23.82,33.35,-0.79,0.0,50,0,4.7022146010000005,mt-at,23.82/-0.79,96
523,7633,5,23.82,33.35,0.0,0.79,50,0,4.025753606,mt-at,23.82/0.0,97
524,7713,5,23.82,33.35,0.79,1.57,50,4,29.55439844,mt-at,23.82/0.79,98
525,7793,5,23.82,33.35,1.57,2.36,50,32,6.991137299999999,mt-at,23.82/1.57,99
526,7873,5,23.82,33.35,2.36,3.14,50,531,4.435621383,mt-at,23.82/2.36,100
527,7953,5,33.35,42.88,-3.14,-2.36,50,3,4.1599304880000005,mt-at,33.35/-3.14,101
528,8033,5,33.35,42.88,-2.36,-1.57,50,20,14.05573971,mt-at,33.35/-2.36,102
529,8113,5,33.35,42.88,-1.57,-0.79,50,0,4.29502959,mt-at,33.35/-1.57,103
530,8193,5,33.35,42.88,-0.79,0.0,50,0,2.9643033539999997,mt-at,33.35/-0.79,104
531,8273,5,33.35,42.88,0.0,0.79,50,0,3.563518285,mt-at,33.35/0.0,105
532,8353,5,33.35,42.88,0.79,1.57,50,356,7.6236655970000005,mt-at,33.35/0.79,106
533,8433,5,33.35,42.88,1.57,2.36,50,315,5.608410697,mt-at,33.35/1.57,107
534,8513,5,33.35,42.88,2.36,3.14,50,110,3.259778238,mt-at,33.35/2.36,108
535,5,6,-90.51,-80.99,-3.14,-2.36,50,0,0.0,mt-at,28.82484076,1
536,85,6,-90.51,-80.99,-2.36,-1.57,50,0,0.0,mt-at,38.35169492,2
537,165,6,-90.51,-80.99,-1.57,-0.79,50,0,0.0,mt-at,57.64968153,3
538,245,6,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,mt-at,114.5696203,4
539,325,6,-90.51,-80.99,0.0,0.79,50,0,7.188516933,mt-at,#DIV/0!,5
540,405,6,-90.51,-80.99,0.79,1.57,50,0,8.238536689,mt-at,-114.5696203,6
541,485,6,-90.51,-80.99,1.57,2.36,50,0,0.0,mt-at,-57.64968153,7
542,565,6,-90.51,-80.99,2.36,3.14,50,0,0.0,mt-at,-38.35169492,8
543,645,6,-80.99,-71.46,-3.14,-2.36,50,0,1.804991465,mt-at,25.79299363,9
544,725,6,-80.99,-71.46,-2.36,-1.57,50,0,2.9775515980000002,mt-at,34.31779661,10
545,805,6,-80.99,-71.46,-1.57,-0.79,50,0,4.616573777,mt-at,51.58598726,11
546,885,6,-80.99,-71.46,-0.79,0.0,50,0,3.069329443,mt-at,102.5189873,12
547,965,6,-80.99,-71.46,0.0,0.79,50,0,3.193147737,mt-at,#DIV/0!,13
548,1045,6,-80.99,-71.46,0.79,1.57,50,0,5.593540193,mt-at,-102.5189873,14
549,1125,6,-80.99,-71.46,1.57,2.36,50,0,2.525775453,mt-at,-51.58598726,15
550,1205,6,-80.99,-71.46,2.36,3.14,50,0,1.224732521,mt-at,-34.31779661,16
551,1285,6,-71.46,-61.93,-3.14,-2.36,50,0,1.373868771,mt-at,22.75796178,17
552,1365,6,-71.46,-61.93,-2.36,-1.57,50,0,2.770861299,mt-at,30.27966102,18
553,1445,6,-71.46,-61.93,-1.57,-0.79,50,0,4.408687318,mt-at,45.51592357,19
554,1525,6,-71.46,-61.93,-0.79,0.0,50,0,2.717241398,mt-at,90.4556962,20
555,1605,6,-71.46,-61.93,0.0,0.79,50,0,2.392335002,mt-at,#DIV/0!,21
556,1685,6,-71.46,-61.93,0.79,1.57,50,0,4.52396853,mt-at,-90.4556962,22
557,1765,6,-71.46,-61.93,1.57,2.36,50,0,4.367453533,mt-at,-45.51592357,23
558,1845,6,-71.46,-61.93,2.36,3.14,50,0,1.930789773,mt-at,-30.27966102,24
559,1925,6,-61.93,-52.4,-3.14,-2.36,50,0,1.767464736,mt-at,19.72292994,25
