landmark_index,sample_index,min_alpha,max_alpha,min_theta,max_theta,num,pts,r,stype
119,117,42.88,52.4,1.57,2.36,50,1394,3.706516385,wt-at
120,117,42.88,52.4,2.36,3.14,50,7804,4.839577142,wt-at
121,117,52.4,61.93,-0.79,0,50,7306,4.439479917,wt-at
122,117,52.4,61.93,-1.57,-0.79,50,2870,2.732622684,wt-at
123,117,52.4,61.93,-2.36,-1.57,50,1264,2.162276075,wt-at
124,117,52.4,61.93,-3.14,-2.36,50,1854,2.349958117,wt-at
125,117,52.4,61.93,0,0.79,50,1695,2.085751337,wt-at
126,117,52.4,61.93,0.79,1.57,50,3145,4.991283396,wt-at
127,117,52.4,61.93,1.57,2.36,50,6481,4.004066234,wt-at
128,117,52.4,61.93,2.36,3.14,50,2873,2.610968554,wt-at
129,117,61.93,71.46,-0.79,0,50,4931,4.477620248,wt-at
130,117,61.93,71.46,-1.57,-0.79,50,666,5.053293282,wt-at
131,117,61.93,71.46,-2.36,-1.57,50,95,1.474801389,wt-at
132,117,61.93,71.46,-3.14,-2.36,50,266,1.643562546,wt-at
133,117,61.93,71.46,0,0.79,50,2737,3.299647747,wt-at
134,117,61.93,71.46,0.79,1.57,50,7238,5.321356049,wt-at
135,117,61.93,71.46,1.57,2.36,50,5045,7.92829703,wt-at
136,117,61.93,71.46,2.36,3.14,50,1113,2.075550653,wt-at
137,117,71.46,80.99,-0.79,0,50,5,6.373950969,wt-at
138,117,71.46,80.99,-1.57,-0.79,50,0,NA,wt-at
139,117,71.46,80.99,-2.36,-1.57,50,0,NA,wt-at
140,117,71.46,80.99,-3.14,-2.36,50,0,NA,wt-at
141,117,71.46,80.99,0,0.79,50,0,NA,wt-at
142,117,71.46,80.99,0.79,1.57,50,29,9.319533846,wt-at
143,117,71.46,80.99,1.57,2.36,50,0,NA,wt-at
144,117,71.46,80.99,2.36,3.14,50,0,NA,wt-at
145,117,80.99,90.51,-0.79,0,50,0,NA,wt-at
146,117,80.99,90.51,-1.57,-0.79,50,0,NA,wt-at
147,117,80.99,90.51,-2.36,-1.57,50,0,NA,wt-at
148,117,80.99,90.51,-3.14,-2.36,50,0,NA,wt-at
149,117,80.99,90.51,0,0.79,50,0,NA,wt-at
150,117,80.99,90.51,0.79,1.57,50,0,NA,wt-at
151,117,80.99,90.51,1.57,2.36,50,0,NA,wt-at
152,117,80.99,90.51,2.36,3.14,50,0,NA,wt-at
1,118,-14.29,-4.76,-0.79,0,50,887,14.19765086,wt-at
2,118,-14.29,-4.76,-1.57,-0.79,50,2117,11.02080619,wt-at
3,118,-14.29,-4.76,-2.36,-1.57,50,1901,13.67761463,wt-at
4,118,-14.29,-4.76,-3.14,-2.36,50,4947,6.888916252,wt-at
5,118,-14.29,-4.76,0,0.79,50,1952,17.26612138,wt-at
6,118,-14.29,-4.76,0.79,1.57,50,2160,4.121569843,wt-at
7,118,-14.29,-4.76,1.57,2.36,50,6029,3.767677966,wt-at
8,118,-14.29,-4.76,2.36,3.14,50,9494,4.931327761,wt-at
9,118,-23.82,-14.29,-0.79,0,50,1280,4.602826382,wt-at
10,118,-23.82,-14.29,-1.57,-0.79,50,757,11.42417607,wt-at
11,118,-23.82,-14.29,-2.36,-1.57,50,4396,8.80870152,wt-at
12,118,-23.82,-14.29,-3.14,-2.36,50,7462,5.941464683,wt-at
13,118,-23.82,-14.29,0,0.79,50,1976,14.79645287,wt-at
14,118,-23.82,-14.29,0.79,1.57,50,3844,6.013444968,wt-at
15,118,-23.82,-14.29,1.57,2.36,50,6851,4.768055938,wt-at
16,118,-23.82,-14.29,2.36,3.14,50,13153,4.992345335,wt-at
17,118,-33.35,-23.82,-0.79,0,50,400,6.976863157,wt-at
18,118,-33.35,-23.82,-1.57,-0.79,50,2935,4.827609206,wt-at
19,118,-33.35,-23.82,-2.36,-1.57,50,6813,7.49597269,wt-at
20,118,-33.35,-23.82,-3.14,-2.36,50,8449,5.339572935,wt-at
21,118,-33.35,-23.82,0,0.79,50,3308,8.310459622,wt-at
22,118,-33.35,-23.82,0.79,1.57,50,2790,6.646557084,wt-at
23,118,-33.35,-23.82,1.57,2.36,50,7928,5.543259045,wt-at
24,118,-33.35,-23.82,2.36,3.14,50,11617,4.513177539,wt-at
25,118,-4.76,4.76,-0.79,0,50,401,20.59054931,wt-at
26,118,-4.76,4.76,-1.57,-0.79,50,1303,14.9000566,wt-at
27,118,-4.76,4.76,-2.36,-1.57,50,5445,9.62351393,wt-at
28,118,-4.76,4.76,-3.14,-2.36,50,6549,5.974281963,wt-at
29,118,-4.76,4.76,0,0.79,50,2953,19.36429137,wt-at
30,118,-4.76,4.76,0.79,1.57,50,5383,6.682746718,wt-at
31,118,-4.76,4.76,1.57,2.36,50,7774,4.534730902,wt-at
32,118,-4.76,4.76,2.36,3.14,50,8801,5.158011844,wt-at
33,118,-42.88,-33.35,-0.79,0,50,1135,4.598817337,wt-at
34,118,-42.88,-33.35,-1.57,-0.79,50,4727,5.807867594,wt-at
35,118,-42.88,-33.35,-2.36,-1.57,50,10405,6.491123034,wt-at
36,118,-42.88,-33.35,-3.14,-2.36,50,8300,4.098498645,wt-at
37,118,-42.88,-33.35,0,0.79,50,3425,4.215593707,wt-at
38,118,-42.88,-33.35,0.79,1.57,50,10527,6.736169009,wt-at
39,118,-42.88,-33.35,1.57,2.36,50,7519,3.62054721,wt-at
40,118,-42.88,-33.35,2.36,3.14,50,6373,3.478020559,wt-at
41,118,-52.4,-42.88,-0.79,0,50,2465,3.169521339,wt-at
42,118,-52.4,-42.88,-1.57,-0.79,50,19274,7.397955299,wt-at
43,118,-52.4,-42.88,-2.36,-1.57,50,5634,5.450696377,wt-at
44,118,-52.4,-42.88,-3.14,-2.36,50,646,2.057384339,wt-at
45,118,-52.4,-42.88,0,0.79,50,3149,3.232477561,wt-at
46,118,-52.4,-42.88,0.79,1.57,50,9094,6.207236947,wt-at
47,118,-52.4,-42.88,1.57,2.36,50,814,1.928962351,wt-at
48,118,-52.4,-42.88,2.36,3.14,50,522,1.369893416,wt-at
49,118,-61.93,-52.4,-0.79,0,50,3815,4.869803191,wt-at
50,118,-61.93,-52.4,-1.57,-0.79,50,5830,8.596749398,wt-at
51,118,-61.93,-52.4,-2.36,-1.57,50,0,NA,wt-at
52,118,-61.93,-52.4,-3.14,-2.36,50,0,NA,wt-at
53,118,-61.93,-52.4,0,0.79,50,973,3.75382068,wt-at
54,118,-61.93,-52.4,0.79,1.57,50,276,6.490570702,wt-at
55,118,-61.93,-52.4,1.57,2.36,50,0,NA,wt-at
56,118,-61.93,-52.4,2.36,3.14,50,0,NA,wt-at
57,118,-71.46,-61.93,-0.79,0,50,0,NA,wt-at
58,118,-71.46,-61.93,-1.57,-0.79,50,0,NA,wt-at
59,118,-71.46,-61.93,-2.36,-1.57,50,0,NA,wt-at
60,118,-71.46,-61.93,-3.14,-2.36,50,0,NA,wt-at
61,118,-71.46,-61.93,0,0.79,50,0,NA,wt-at
62,118,-71.46,-61.93,0.79,1.57,50,0,NA,wt-at
63,118,-71.46,-61.93,1.57,2.36,50,0,NA,wt-at
64,118,-71.46,-61.93,2.36,3.14,50,0,NA,wt-at
65,118,-80.99,-71.46,-0.79,0,50,0,NA,wt-at
66,118,-80.99,-71.46,-1.57,-0.79,50,0,NA,wt-at
67,118,-80.99,-71.46,-2.36,-1.57,50,0,NA,wt-at
68,118,-80.99,-71.46,-3.14,-2.36,50,0,NA,wt-at
69,118,-80.99,-71.46,0,0.79,50,0,NA,wt-at
70,118,-80.99,-71.46,0.79,1.57,50,0,NA,wt-at
71,118,-80.99,-71.46,1.57,2.36,50,0,NA,wt-at
72,118,-80.99,-71.46,2.36,3.14,50,0,NA,wt-at
73,118,-90.51,-80.99,-0.79,0,50,0,NA,wt-at
74,118,-90.51,-80.99,-1.57,-0.79,50,0,NA,wt-at
75,118,-90.51,-80.99,-2.36,-1.57,50,0,NA,wt-at
76,118,-90.51,-80.99,-3.14,-2.36,50,0,NA,wt-at
77,118,-90.51,-80.99,0,0.79,50,0,NA,wt-at
78,118,-90.51,-80.99,0.79,1.57,50,0,NA,wt-at
79,118,-90.51,-80.99,1.57,2.36,50,0,NA,wt-at
80,118,-90.51,-80.99,2.36,3.14,50,0,NA,wt-at
81,118,14.29,23.82,-0.79,0,50,1872,6.01702353,wt-at
82,118,14.29,23.82,-1.57,-0.79,50,5153,5.263036959,wt-at
83,118,14.29,23.82,-2.36,-1.57,50,5308,6.842208612,wt-at
84,118,14.29,23.82,-3.14,-2.36,50,3583,5.188380732,wt-at
85,118,14.29,23.82,0,0.79,50,5627,6.638357541,wt-at
86,118,14.29,23.82,0.79,1.57,50,18349,7.361499466,wt-at
87,118,14.29,23.82,1.57,2.36,50,7546,3.746375311,wt-at
88,118,14.29,23.82,2.36,3.14,50,5946,3.970296922,wt-at
89,118,23.82,33.35,-0.79,0,50,2859,5.765670374,wt-at
90,118,23.82,33.35,-1.57,-0.79,50,3617,3.247192587,wt-at
91,118,23.82,33.35,-2.36,-1.57,50,3415,7.541594087,wt-at
92,118,23.82,33.35,-3.14,-2.36,50,4012,3.625906309,wt-at
93,118,23.82,33.35,0,0.79,50,4630,6.232485371,wt-at
94,118,23.82,33.35,0.79,1.57,50,18435,6.354138292,wt-at
95,118,23.82,33.35,1.57,2.36,50,3798,2.581771752,wt-at
96,118,23.82,33.35,2.36,3.14,50,4601,2.713819158,wt-at
97,118,33.35,42.88,-0.79,0,50,2153,1.949453933,wt-at
98,118,33.35,42.88,-1.57,-0.79,50,6251,3.62679118,wt-at
99,118,33.35,42.88,-2.36,-1.57,50,6681,4.248790689,wt-at
100,118,33.35,42.88,-3.14,-2.36,50,4105,3.349169825,wt-at
101,118,33.35,42.88,0,0.79,50,3392,2.27951943,wt-at
102,118,33.35,42.88,0.79,1.57,50,10948,5.523941928,wt-at
103,118,33.35,42.88,1.57,2.36,50,1090,1.702926909,wt-at
104,118,33.35,42.88,2.36,3.14,50,732,1.434950591,wt-at
105,118,4.76,14.29,-0.79,0,50,609,3.524617878,wt-at
106,118,4.76,14.29,-1.57,-0.79,50,5108,7.090174492,wt-at
107,118,4.76,14.29,-2.36,-1.57,50,4884,7.142166231,wt-at
108,118,4.76,14.29,-3.14,-2.36,50,6512,7.91492246,wt-at
109,118,4.76,14.29,0,0.79,50,4016,16.58907616,wt-at
110,118,4.76,14.29,0.79,1.57,50,11989,7.943336402,wt-at
111,118,4.76,14.29,1.57,2.36,50,9265,3.97572776,wt-at
112,118,4.76,14.29,2.36,3.14,50,6783,4.830026595,wt-at
113,118,42.88,52.4,-0.79,0,50,581,1.42689114,wt-at
114,118,42.88,52.4,-1.57,-0.79,50,7296,5.531879644,wt-at
115,118,42.88,52.4,-2.36,-1.57,50,17550,6.19977249,wt-at
116,118,42.88,52.4,-3.14,-2.36,50,1030,1.72193236,wt-at
117,118,42.88,52.4,0,0.79,50,1169,3.693029033,wt-at
118,118,42.88,52.4,0.79,1.57,50,3677,4.260765842,wt-at
119,118,42.88,52.4,1.57,2.36,50,492,1.650845809,wt-at
120,118,42.88,52.4,2.36,3.14,50,248,0.816844018,wt-at
121,118,52.4,61.93,-0.79,0,50,507,1.835733438,wt-at
122,118,52.4,61.93,-1.57,-0.79,50,1145,7.518745988,wt-at
123,118,52.4,61.93,-2.36,-1.57,50,10225,7.060418151,wt-at
124,118,52.4,61.93,-3.14,-2.36,50,909,1.572589075,wt-at
125,118,52.4,61.93,0,0.79,50,603,1.508075037,wt-at
126,118,52.4,61.93,0.79,1.57,50,1000,2.175543444,wt-at
127,118,52.4,61.93,1.57,2.36,50,368,1.308968915,wt-at
128,118,52.4,61.93,2.36,3.14,50,544,1.244540501,wt-at
129,118,61.93,71.46,-0.79,0,50,0,NA,wt-at
130,118,61.93,71.46,-1.57,-0.79,50,146,3.452733718,wt-at
131,118,61.93,71.46,-2.36,-1.57,50,131,3.176951012,wt-at
132,118,61.93,71.46,-3.14,-2.36,50,0,NA,wt-at
133,118,61.93,71.46,0,0.79,50,0,NA,wt-at
134,118,61.93,71.46,0.79,1.57,50,0,NA,wt-at
135,118,61.93,71.46,1.57,2.36,50,0,NA,wt-at
136,118,61.93,71.46,2.36,3.14,50,0,NA,wt-at
137,118,71.46,80.99,-0.79,0,50,0,NA,wt-at
138,118,71.46,80.99,-1.57,-0.79,50,0,NA,wt-at
139,118,71.46,80.99,-2.36,-1.57,50,0,NA,wt-at
140,118,71.46,80.99,-3.14,-2.36,50,0,NA,wt-at
141,118,71.46,80.99,0,0.79,50,0,NA,wt-at
142,118,71.46,80.99,0.79,1.57,50,0,NA,wt-at
143,118,71.46,80.99,1.57,2.36,50,0,NA,wt-at
144,118,71.46,80.99,2.36,3.14,50,0,NA,wt-at
145,118,80.99,90.51,-0.79,0,50,0,NA,wt-at
146,118,80.99,90.51,-1.57,-0.79,50,0,NA,wt-at
147,118,80.99,90.51,-2.36,-1.57,50,0,NA,wt-at
148,118,80.99,90.51,-3.14,-2.36,50,0,NA,wt-at
149,118,80.99,90.51,0,0.79,50,0,NA,wt-at
150,118,80.99,90.51,0.79,1.57,50,0,NA,wt-at
151,118,80.99,90.51,1.57,2.36,50,0,NA,wt-at
152,118,80.99,90.51,2.36,3.14,50,0,NA,wt-at
1,119,-14.29,-4.76,-0.79,0,50,1551,3.012027267,wt-at
2,119,-14.29,-4.76,-1.57,-0.79,50,5305,5.968938752,wt-at
3,119,-14.29,-4.76,-2.36,-1.57,50,5671,3.649510844,wt-at
4,119,-14.29,-4.76,-3.14,-2.36,50,3109,3.409750089,wt-at
5,119,-14.29,-4.76,0,0.79,50,1296,5.110111919,wt-at
6,119,-14.29,-4.76,0.79,1.57,50,1311,5.223693143,wt-at
7,119,-14.29,-4.76,1.57,2.36,50,2438,4.805648038,wt-at
8,119,-14.29,-4.76,2.36,3.14,50,6218,4.908700854,wt-at
9,119,-23.82,-14.29,-0.79,0,50,2921,3.730387004,wt-at
10,119,-23.82,-14.29,-1.57,-0.79,50,5380,5.492533059,wt-at
11,119,-23.82,-14.29,-2.36,-1.57,50,6926,4.953139924,wt-at
12,119,-23.82,-14.29,-3.14,-2.36,50,7471,3.475980159,wt-at
13,119,-23.82,-14.29,0,0.79,50,5687,6.746904954,wt-at
14,119,-23.82,-14.29,0.79,1.57,50,5418,6.992257711,wt-at
15,119,-23.82,-14.29,1.57,2.36,50,3905,5.279096801,wt-at
16,119,-23.82,-14.29,2.36,3.14,50,8654,4.236526364,wt-at
17,119,-33.35,-23.82,-0.79,0,50,626,4.09764329,wt-at
18,119,-33.35,-23.82,-1.57,-0.79,50,2935,4.911328107,wt-at
19,119,-33.35,-23.82,-2.36,-1.57,50,9627,5.076266867,wt-at
20,119,-33.35,-23.82,-3.14,-2.36,50,8521,3.83526433,wt-at
21,119,-33.35,-23.82,0,0.79,50,3869,5.819938989,wt-at
22,119,-33.35,-23.82,0.79,1.57,50,5258,6.288551385,wt-at
23,119,-33.35,-23.82,1.57,2.36,50,8219,4.949726739,wt-at
24,119,-33.35,-23.82,2.36,3.14,50,8610,3.850437153,wt-at
25,119,-4.76,4.76,-0.79,0,50,1186,5.767042697,wt-at
26,119,-4.76,4.76,-1.57,-0.79,50,3171,3.342914424,wt-at
27,119,-4.76,4.76,-2.36,-1.57,50,4691,3.855438647,wt-at
28,119,-4.76,4.76,-3.14,-2.36,50,868,6.604460875,wt-at
29,119,-4.76,4.76,0,0.79,50,726,14.77645772,wt-at
30,119,-4.76,4.76,0.79,1.57,50,269,6.073587455,wt-at
31,119,-4.76,4.76,1.57,2.36,50,1039,5.106152781,wt-at
32,119,-4.76,4.76,2.36,3.14,50,7060,5.307148067,wt-at
33,119,-42.88,-33.35,-0.79,0,50,994,3.119415238,wt-at
34,119,-42.88,-33.35,-1.57,-0.79,50,1662,3.006348571,wt-at
35,119,-42.88,-33.35,-2.36,-1.57,50,10906,6.240105635,wt-at
36,119,-42.88,-33.35,-3.14,-2.36,50,6524,3.112173538,wt-at
37,119,-42.88,-33.35,0,0.79,50,2780,9.525462208,wt-at
38,119,-42.88,-33.35,0.79,1.57,50,9830,8.09797639,wt-at
39,119,-42.88,-33.35,1.57,2.36,50,7020,7.907518857,wt-at
40,119,-42.88,-33.35,2.36,3.14,50,8848,3.637516592,wt-at
41,119,-52.4,-42.88,-0.79,0,50,608,3.366509617,wt-at
42,119,-52.4,-42.88,-1.57,-0.79,50,2975,2.612926993,wt-at
43,119,-52.4,-42.88,-2.36,-1.57,50,10044,4.666211588,wt-at
44,119,-52.4,-42.88,-3.14,-2.36,50,4307,2.330956805,wt-at
45,119,-52.4,-42.88,0,0.79,50,2312,6.226903197,wt-at
46,119,-52.4,-42.88,0.79,1.57,50,8913,6.660866944,wt-at
47,119,-52.4,-42.88,1.57,2.36,50,2022,5.42272852,wt-at
48,119,-52.4,-42.88,2.36,3.14,50,2339,2.874682179,wt-at
49,119,-61.93,-52.4,-0.79,0,50,4303,2.741885335,wt-at
50,119,-61.93,-52.4,-1.57,-0.79,50,5404,4.514989004,wt-at
51,119,-61.93,-52.4,-2.36,-1.57,50,2344,7.734103219,wt-at
52,119,-61.93,-52.4,-3.14,-2.36,50,404,0.843174946,wt-at
53,119,-61.93,-52.4,0,0.79,50,5055,3.765366545,wt-at
54,119,-61.93,-52.4,0.79,1.57,50,3228,7.524451039,wt-at
55,119,-61.93,-52.4,1.57,2.36,50,310,3.547438286,wt-at
56,119,-61.93,-52.4,2.36,3.14,50,137,0.533677964,wt-at
57,119,-71.46,-61.93,-0.79,0,50,1798,3.225566553,wt-at
58,119,-71.46,-61.93,-1.57,-0.79,50,1356,4.461934985,wt-at
59,119,-71.46,-61.93,-2.36,-1.57,50,0,5.042583142,wt-at
60,119,-71.46,-61.93,-3.14,-2.36,50,0,NA,wt-at
61,119,-71.46,-61.93,0,0.79,50,451,2.861932494,wt-at
62,119,-71.46,-61.93,0.79,1.57,50,18,2.462788914,wt-at
63,119,-71.46,-61.93,1.57,2.36,50,0,NA,wt-at
64,119,-71.46,-61.93,2.36,3.14,50,0,NA,wt-at
65,119,-80.99,-71.46,-0.79,0,50,0,NA,wt-at
66,119,-80.99,-71.46,-1.57,-0.79,50,0,NA,wt-at
67,119,-80.99,-71.46,-2.36,-1.57,50,0,NA,wt-at
68,119,-80.99,-71.46,-3.14,-2.36,50,0,NA,wt-at
69,119,-80.99,-71.46,0,0.79,50,0,NA,wt-at
70,119,-80.99,-71.46,0.79,1.57,50,0,NA,wt-at
71,119,-80.99,-71.46,1.57,2.36,50,0,NA,wt-at
72,119,-80.99,-71.46,2.36,3.14,50,0,NA,wt-at
73,119,-90.51,-80.99,-0.79,0,50,0,NA,wt-at
74,119,-90.51,-80.99,-1.57,-0.79,50,0,NA,wt-at
75,119,-90.51,-80.99,-2.36,-1.57,50,0,NA,wt-at
76,119,-90.51,-80.99,-3.14,-2.36,50,0,NA,wt-at
77,119,-90.51,-80.99,0,0.79,50,0,NA,wt-at
78,119,-90.51,-80.99,0.79,1.57,50,0,NA,wt-at
79,119,-90.51,-80.99,1.57,2.36,50,0,NA,wt-at
80,119,-90.51,-80.99,2.36,3.14,50,0,NA,wt-at
81,119,14.29,23.82,-0.79,0,50,2624,3.796977295,wt-at
82,119,14.29,23.82,-1.57,-0.79,50,5760,8.009047813,wt-at
83,119,14.29,23.82,-2.36,-1.57,50,4375,2.493153285,wt-at
84,119,14.29,23.82,-3.14,-2.36,50,1959,1.829374599,wt-at
85,119,14.29,23.82,0,0.79,50,4299,9.019350977,wt-at
86,119,14.29,23.82,0.79,1.57,50,1393,8.669282851,wt-at
87,119,14.29,23.82,1.57,2.36,50,1075,1.804235464,wt-at
88,119,14.29,23.82,2.36,3.14,50,4075,2.508620177,wt-at
89,119,23.82,33.35,-0.79,0,50,2495,4.874671991,wt-at
90,119,23.82,33.35,-1.57,-0.79,50,8658,9.277308668,wt-at
91,119,23.82,33.35,-2.36,-1.57,50,8653,3.741698822,wt-at
92,119,23.82,33.35,-3.14,-2.36,50,8012,3.391948296,wt-at
93,119,23.82,33.35,0,0.79,50,2500,5.638519929,wt-at
94,119,23.82,33.35,0.79,1.57,50,2761,6.051244277,wt-at
95,119,23.82,33.35,1.57,2.36,50,1957,4.857248557,wt-at
96,119,23.82,33.35,2.36,3.14,50,3874,5.653596002,wt-at
97,119,33.35,42.88,-0.79,0,50,1539,5.282991604,wt-at
98,119,33.35,42.88,-1.57,-0.79,50,5203,3.791796638,wt-at
99,119,33.35,42.88,-2.36,-1.57,50,15615,5.385532377,wt-at
100,119,33.35,42.88,-3.14,-2.36,50,9489,4.183756042,wt-at
101,119,33.35,42.88,0,0.79,50,2090,4.912982412,wt-at
102,119,33.35,42.88,0.79,1.57,50,9042,10.45392334,wt-at
103,119,33.35,42.88,1.57,2.36,50,13048,10.57085957,wt-at
104,119,33.35,42.88,2.36,3.14,50,5976,6.253702336,wt-at
105,119,4.76,14.29,-0.79,0,50,1213,3.084708255,wt-at
106,119,4.76,14.29,-1.57,-0.79,50,4005,2.989854602,wt-at
107,119,4.76,14.29,-2.36,-1.57,50,3126,2.871537362,wt-at
108,119,4.76,14.29,-3.14,-2.36,50,1117,2.72852804,wt-at
109,119,4.76,14.29,0,0.79,50,344,12.05864538,wt-at
110,119,4.76,14.29,0.79,1.57,50,141,13.36910326,wt-at
111,119,4.76,14.29,1.57,2.36,50,1273,5.564629904,wt-at
112,119,4.76,14.29,2.36,3.14,50,7485,4.888249982,wt-at
113,119,42.88,52.4,-0.79,0,50,4777,4.468069404,wt-at
114,119,42.88,52.4,-1.57,-0.79,50,9311,4.098037387,wt-at
115,119,42.88,52.4,-2.36,-1.57,50,13603,5.017493379,wt-at
116,119,42.88,52.4,-3.14,-2.36,50,6943,3.798665527,wt-at
117,119,42.88,52.4,0,0.79,50,2976,3.661247362,wt-at
118,119,42.88,52.4,0.79,1.57,50,6868,7.284476654,wt-at
119,119,42.88,52.4,1.57,2.36,50,5020,6.696464856,wt-at
120,119,42.88,52.4,2.36,3.14,50,4158,3.783982619,wt-at
121,119,52.4,61.93,-0.79,0,50,7447,4.246398459,wt-at
122,119,52.4,61.93,-1.57,-0.79,50,8825,5.769944907,wt-at
123,119,52.4,61.93,-2.36,-1.57,50,2528,4.872194681,wt-at
124,119,52.4,61.93,-3.14,-2.36,50,767,2.231439146,wt-at
125,119,52.4,61.93,0,0.79,50,5348,3.642854064,wt-at
126,119,52.4,61.93,0.79,1.57,50,1891,2.386961303,wt-at
127,119,52.4,61.93,1.57,2.36,50,796,2.154663417,wt-at
128,119,52.4,61.93,2.36,3.14,50,206,1.192054924,wt-at
129,119,61.93,71.46,-0.79,0,50,2495,5.670808951,wt-at
130,119,61.93,71.46,-1.57,-0.79,50,599,6.222920999,wt-at
131,119,61.93,71.46,-2.36,-1.57,50,0,NA,wt-at
132,119,61.93,71.46,-3.14,-2.36,50,0,NA,wt-at
133,119,61.93,71.46,0,0.79,50,2764,5.155019105,wt-at
134,119,61.93,71.46,0.79,1.57,50,297,7.251919999,wt-at
135,119,61.93,71.46,1.57,2.36,50,0,NA,wt-at
136,119,61.93,71.46,2.36,3.14,50,0,NA,wt-at
137,119,71.46,80.99,-0.79,0,50,0,NA,wt-at
138,119,71.46,80.99,-1.57,-0.79,50,0,NA,wt-at
139,119,71.46,80.99,-2.36,-1.57,50,0,NA,wt-at
140,119,71.46,80.99,-3.14,-2.36,50,0,NA,wt-at
141,119,71.46,80.99,0,0.79,50,0,NA,wt-at
142,119,71.46,80.99,0.79,1.57,50,0,NA,wt-at
143,119,71.46,80.99,1.57,2.36,50,0,NA,wt-at
144,119,71.46,80.99,2.36,3.14,50,0,NA,wt-at
145,119,80.99,90.51,-0.79,0,50,0,NA,wt-at
146,119,80.99,90.51,-1.57,-0.79,50,0,NA,wt-at
147,119,80.99,90.51,-2.36,-1.57,50,0,NA,wt-at
148,119,80.99,90.51,-3.14,-2.36,50,0,NA,wt-at
149,119,80.99,90.51,0,0.79,50,0,NA,wt-at
150,119,80.99,90.51,0.79,1.57,50,0,NA,wt-at
151,119,80.99,90.51,1.57,2.36,50,0,NA,wt-at
152,119,80.99,90.51,2.36,3.14,50,0,NA,wt-at
1,120,-14.29,-4.76,-0.79,0,50,4010,18.177393,wt-at
2,120,-14.29,-4.76,-1.57,-0.79,50,2837,7.970317451,wt-at
3,120,-14.29,-4.76,-2.36,-1.57,50,11981,8.569042578,wt-at
4,120,-14.29,-4.76,-3.14,-2.36,50,16571,9.165879546,wt-at
5,120,-14.29,-4.76,0,0.79,50,2963,17.63780813,wt-at
6,120,-14.29,-4.76,0.79,1.57,50,2365,16.2565188,wt-at
7,120,-14.29,-4.76,1.57,2.36,50,2247,4.927354302,wt-at
8,120,-14.29,-4.76,2.36,3.14,50,13985,10.07585459,wt-at
9,120,-23.82,-14.29,-0.79,0,50,6946,15.82258061,wt-at
10,120,-23.82,-14.29,-1.57,-0.79,50,2933,8.038278804,wt-at
11,120,-23.82,-14.29,-2.36,-1.57,50,5718,7.709704347,wt-at
12,120,-23.82,-14.29,-3.14,-2.36,50,15710,7.886906089,wt-at
13,120,-23.82,-14.29,0,0.79,50,5977,16.23891268,wt-at
14,120,-23.82,-14.29,0.79,1.57,50,6251,17.46788212,wt-at
15,120,-23.82,-14.29,1.57,2.36,50,3195,5.581681746,wt-at
16,120,-23.82,-14.29,2.36,3.14,50,8855,7.665804808,wt-at
17,120,-33.35,-23.82,-0.79,0,50,6682,9.8761317,wt-at
18,120,-33.35,-23.82,-1.57,-0.79,50,2056,6.587563153,wt-at
19,120,-33.35,-23.82,-2.36,-1.57,50,7481,7.508115078,wt-at
20,120,-33.35,-23.82,-3.14,-2.36,50,15700,6.463912048,wt-at
21,120,-33.35,-23.82,0,0.79,50,13600,10.49550489,wt-at
22,120,-33.35,-23.82,0.79,1.57,50,16534,10.28169497,wt-at
23,120,-33.35,-23.82,1.57,2.36,50,6823,7.731912233,wt-at
24,120,-33.35,-23.82,2.36,3.14,50,8815,6.648590394,wt-at
25,120,-4.76,4.76,-0.79,0,50,2376,10.70897344,wt-at
26,120,-4.76,4.76,-1.57,-0.79,50,4075,9.043769236,wt-at
27,120,-4.76,4.76,-2.36,-1.57,50,4080,11.22526238,wt-at
28,120,-4.76,4.76,-3.14,-2.36,50,5367,11.31973675,wt-at
29,120,-4.76,4.76,0,0.79,50,4091,12.06089067,wt-at
30,120,-4.76,4.76,0.79,1.57,50,3474,15.87735226,wt-at
31,120,-4.76,4.76,1.57,2.36,50,4963,9.137313173,wt-at
32,120,-4.76,4.76,2.36,3.14,50,13963,10.53455655,wt-at
33,120,-42.88,-33.35,-0.79,0,50,8151,7.441853378,wt-at
34,120,-42.88,-33.35,-1.57,-0.79,50,6806,6.808879725,wt-at
35,120,-42.88,-33.35,-2.36,-1.57,50,12357,7.566712325,wt-at
36,120,-42.88,-33.35,-3.14,-2.36,50,11161,4.96313481,wt-at
37,120,-42.88,-33.35,0,0.79,50,8841,7.097598477,wt-at
38,120,-42.88,-33.35,0.79,1.57,50,5184,8.290751471,wt-at
39,120,-42.88,-33.35,1.57,2.36,50,1959,4.767920955,wt-at
40,120,-42.88,-33.35,2.36,3.14,50,2855,4.343618354,wt-at
41,120,-52.4,-42.88,-0.79,0,50,2691,4.513762449,wt-at
42,120,-52.4,-42.88,-1.57,-0.79,50,14095,6.446930123,wt-at
43,120,-52.4,-42.88,-2.36,-1.57,50,6145,4.732563943,wt-at
44,120,-52.4,-42.88,-3.14,-2.36,50,765,4.905688856,wt-at
45,120,-52.4,-42.88,0,0.79,50,3173,5.18209918,wt-at
46,120,-52.4,-42.88,0.79,1.57,50,482,5.74645163,wt-at
47,120,-52.4,-42.88,1.57,2.36,50,318,12.56709745,wt-at
