landmark_index,sample_index,min_alpha,max_alpha,min_theta,max_theta,num,pts,r,stype
9,120,-23.82,-14.29,-0.79,0,50,50,10.90950394,wt-zrf
10,120,-23.82,-14.29,-1.57,-0.79,50,41,8.762943492,wt-zrf
11,120,-23.82,-14.29,-2.36,-1.57,50,1,7.032765016,wt-zrf
12,120,-23.82,-14.29,-3.14,-2.36,50,585,14.60023127,wt-zrf
13,120,-23.82,-14.29,0,0.79,50,198,9.666317524,wt-zrf
14,120,-23.82,-14.29,0.79,1.57,50,415,21.1492582,wt-zrf
15,120,-23.82,-14.29,1.57,2.36,50,328,18.07304458,wt-zrf
16,120,-23.82,-14.29,2.36,3.14,50,448,15.26773322,wt-zrf
17,120,-33.35,-23.82,-0.79,0,50,52,5.572245507,wt-zrf
18,120,-33.35,-23.82,-1.57,-0.79,50,31,10.56739316,wt-zrf
19,120,-33.35,-23.82,-2.36,-1.57,50,342,9.112530971,wt-zrf
20,120,-33.35,-23.82,-3.14,-2.36,50,1367,9.921948126,wt-zrf
21,120,-33.35,-23.82,0,0.79,50,321,8.960854676,wt-zrf
22,120,-33.35,-23.82,0.79,1.57,50,606,12.95972507,wt-zrf
23,120,-33.35,-23.82,1.57,2.36,50,345,9.991502725,wt-zrf
24,120,-33.35,-23.82,2.36,3.14,50,1137,11.15355916,wt-zrf
25,120,-4.76,4.76,-0.79,0,50,87,13.32174511,wt-zrf
26,120,-4.76,4.76,-1.57,-0.79,50,0,NA,wt-zrf
27,120,-4.76,4.76,-2.36,-1.57,50,0,NA,wt-zrf
28,120,-4.76,4.76,-3.14,-2.36,50,106,20.64047472,wt-zrf
29,120,-4.76,4.76,0,0.79,50,162,12.37686446,wt-zrf
30,120,-4.76,4.76,0.79,1.57,50,368,15.01481276,wt-zrf
31,120,-4.76,4.76,1.57,2.36,50,181,17.59036423,wt-zrf
32,120,-4.76,4.76,2.36,3.14,50,51,24.98361639,wt-zrf
33,120,-42.88,-33.35,-0.79,0,50,4559,5.330559611,wt-zrf
34,120,-42.88,-33.35,-1.57,-0.79,50,6244,6.494742412,wt-zrf
35,120,-42.88,-33.35,-2.36,-1.57,50,5662,7.077096616,wt-zrf
36,120,-42.88,-33.35,-3.14,-2.36,50,3775,5.742853574,wt-zrf
37,120,-42.88,-33.35,0,0.79,50,622,4.732350818,wt-zrf
38,120,-42.88,-33.35,0.79,1.57,50,1057,6.023189362,wt-zrf
39,120,-42.88,-33.35,1.57,2.36,50,548,3.038022927,wt-zrf
40,120,-42.88,-33.35,2.36,3.14,50,1730,6.104055378,wt-zrf
41,120,-52.4,-42.88,-0.79,0,50,2549,5.629133969,wt-zrf
42,120,-52.4,-42.88,-1.57,-0.79,50,3925,7.591916926,wt-zrf
43,120,-52.4,-42.88,-2.36,-1.57,50,483,5.400459761,wt-zrf
44,120,-52.4,-42.88,-3.14,-2.36,50,44,2.444621339,wt-zrf
45,120,-52.4,-42.88,0,0.79,50,677,4.583377889,wt-zrf
46,120,-52.4,-42.88,0.79,1.57,50,303,3.955377825,wt-zrf
47,120,-52.4,-42.88,1.57,2.36,50,41,2.312072673,wt-zrf
48,120,-52.4,-42.88,2.36,3.14,50,36,2.489524177,wt-zrf
49,120,-61.93,-52.4,-0.79,0,50,0,NA,wt-zrf
50,120,-61.93,-52.4,-1.57,-0.79,50,0,NA,wt-zrf
51,120,-61.93,-52.4,-2.36,-1.57,50,0,NA,wt-zrf
52,120,-61.93,-52.4,-3.14,-2.36,50,0,NA,wt-zrf
53,120,-61.93,-52.4,0,0.79,50,0,NA,wt-zrf
54,120,-61.93,-52.4,0.79,1.57,50,0,NA,wt-zrf
55,120,-61.93,-52.4,1.57,2.36,50,0,NA,wt-zrf
56,120,-61.93,-52.4,2.36,3.14,50,0,NA,wt-zrf
57,120,-71.46,-61.93,-0.79,0,50,0,NA,wt-zrf
58,120,-71.46,-61.93,-1.57,-0.79,50,0,NA,wt-zrf
59,120,-71.46,-61.93,-2.36,-1.57,50,0,NA,wt-zrf
60,120,-71.46,-61.93,-3.14,-2.36,50,0,NA,wt-zrf
61,120,-71.46,-61.93,0,0.79,50,0,NA,wt-zrf
62,120,-71.46,-61.93,0.79,1.57,50,0,NA,wt-zrf
63,120,-71.46,-61.93,1.57,2.36,50,0,NA,wt-zrf
64,120,-71.46,-61.93,2.36,3.14,50,0,NA,wt-zrf
65,120,-80.99,-71.46,-0.79,0,50,0,NA,wt-zrf
66,120,-80.99,-71.46,-1.57,-0.79,50,0,NA,wt-zrf
67,120,-80.99,-71.46,-2.36,-1.57,50,0,NA,wt-zrf
68,120,-80.99,-71.46,-3.14,-2.36,50,0,NA,wt-zrf
69,120,-80.99,-71.46,0,0.79,50,0,NA,wt-zrf
70,120,-80.99,-71.46,0.79,1.57,50,0,NA,wt-zrf
71,120,-80.99,-71.46,1.57,2.36,50,0,NA,wt-zrf
72,120,-80.99,-71.46,2.36,3.14,50,0,NA,wt-zrf
73,120,-90.51,-80.99,-0.79,0,50,0,NA,wt-zrf
74,120,-90.51,-80.99,-1.57,-0.79,50,0,NA,wt-zrf
75,120,-90.51,-80.99,-2.36,-1.57,50,0,NA,wt-zrf
76,120,-90.51,-80.99,-3.14,-2.36,50,0,NA,wt-zrf
77,120,-90.51,-80.99,0,0.79,50,0,NA,wt-zrf
78,120,-90.51,-80.99,0.79,1.57,50,0,NA,wt-zrf
79,120,-90.51,-80.99,1.57,2.36,50,0,NA,wt-zrf
80,120,-90.51,-80.99,2.36,3.14,50,0,NA,wt-zrf
81,120,14.29,23.82,-0.79,0,50,150,13.21570205,wt-zrf
82,120,14.29,23.82,-1.57,-0.79,50,2,9.277439046,wt-zrf
83,120,14.29,23.82,-2.36,-1.57,50,0,NA,wt-zrf
84,120,14.29,23.82,-3.14,-2.36,50,44,19.77229031,wt-zrf
85,120,14.29,23.82,0,0.79,50,378,8.318339421,wt-zrf
86,120,14.29,23.82,0.79,1.57,50,505,17.10446048,wt-zrf
87,120,14.29,23.82,1.57,2.36,50,276,11.28726239,wt-zrf
88,120,14.29,23.82,2.36,3.14,50,114,18.82210234,wt-zrf
89,120,23.82,33.35,-0.79,0,50,523,13.4112049,wt-zrf
90,120,23.82,33.35,-1.57,-0.79,50,190,9.103240272,wt-zrf
91,120,23.82,33.35,-2.36,-1.57,50,20,3.149750511,wt-zrf
92,120,23.82,33.35,-3.14,-2.36,50,210,6.697584562,wt-zrf
93,120,23.82,33.35,0,0.79,50,391,8.657854536,wt-zrf
94,120,23.82,33.35,0.79,1.57,50,746,21.77978836,wt-zrf
95,120,23.82,33.35,1.57,2.36,50,1100,19.49842403,wt-zrf
96,120,23.82,33.35,2.36,3.14,50,627,13.84566376,wt-zrf
97,120,33.35,42.88,-0.79,0,50,1031,7.210332301,wt-zrf
98,120,33.35,42.88,-1.57,-0.79,50,630,2.360493258,wt-zrf
99,120,33.35,42.88,-2.36,-1.57,50,1712,3.777835074,wt-zrf
100,120,33.35,42.88,-3.14,-2.36,50,4676,7.479146145,wt-zrf
101,120,33.35,42.88,0,0.79,50,1035,5.35393572,wt-zrf
102,120,33.35,42.88,0.79,1.57,50,2001,9.899062465,wt-zrf
103,120,33.35,42.88,1.57,2.36,50,518,8.2228377,wt-zrf
104,120,33.35,42.88,2.36,3.14,50,992,6.467812771,wt-zrf
105,120,4.76,14.29,-0.79,0,50,175,10.65674337,wt-zrf
106,120,4.76,14.29,-1.57,-0.79,50,0,NA,wt-zrf
107,120,4.76,14.29,-2.36,-1.57,50,0,NA,wt-zrf
108,120,4.76,14.29,-3.14,-2.36,50,43,22.11279388,wt-zrf
109,120,4.76,14.29,0,0.79,50,179,11.36717475,wt-zrf
110,120,4.76,14.29,0.79,1.57,50,828,18.12957512,wt-zrf
111,120,4.76,14.29,1.57,2.36,50,127,17.42740531,wt-zrf
112,120,4.76,14.29,2.36,3.14,50,122,23.1040011,wt-zrf
113,120,42.88,52.4,-0.79,0,50,4683,5.959251215,wt-zrf
114,120,42.88,52.4,-1.57,-0.79,50,2148,6.109299189,wt-zrf
115,120,42.88,52.4,-2.36,-1.57,50,1984,5.464959473,wt-zrf
116,120,42.88,52.4,-3.14,-2.36,50,1125,5.459665521,wt-zrf
117,120,42.88,52.4,0,0.79,50,1543,4.93940561,wt-zrf
118,120,42.88,52.4,0.79,1.57,50,993,5.009093049,wt-zrf
119,120,42.88,52.4,1.57,2.36,50,308,4.235739972,wt-zrf
120,120,42.88,52.4,2.36,3.14,50,581,4.602318039,wt-zrf
121,120,52.4,61.93,-0.79,0,50,0,NA,wt-zrf
122,120,52.4,61.93,-1.57,-0.79,50,0,NA,wt-zrf
123,120,52.4,61.93,-2.36,-1.57,50,0,NA,wt-zrf
124,120,52.4,61.93,-3.14,-2.36,50,0,NA,wt-zrf
125,120,52.4,61.93,0,0.79,50,0,NA,wt-zrf
126,120,52.4,61.93,0.79,1.57,50,0,NA,wt-zrf
127,120,52.4,61.93,1.57,2.36,50,0,NA,wt-zrf
128,120,52.4,61.93,2.36,3.14,50,0,NA,wt-zrf
129,120,61.93,71.46,-0.79,0,50,0,NA,wt-zrf
130,120,61.93,71.46,-1.57,-0.79,50,0,NA,wt-zrf
131,120,61.93,71.46,-2.36,-1.57,50,0,NA,wt-zrf
132,120,61.93,71.46,-3.14,-2.36,50,0,NA,wt-zrf
133,120,61.93,71.46,0,0.79,50,0,NA,wt-zrf
134,120,61.93,71.46,0.79,1.57,50,0,NA,wt-zrf
135,120,61.93,71.46,1.57,2.36,50,0,NA,wt-zrf
136,120,61.93,71.46,2.36,3.14,50,0,NA,wt-zrf
137,120,71.46,80.99,-0.79,0,50,0,NA,wt-zrf
138,120,71.46,80.99,-1.57,-0.79,50,0,NA,wt-zrf
139,120,71.46,80.99,-2.36,-1.57,50,0,NA,wt-zrf
140,120,71.46,80.99,-3.14,-2.36,50,0,NA,wt-zrf
141,120,71.46,80.99,0,0.79,50,0,NA,wt-zrf
142,120,71.46,80.99,0.79,1.57,50,0,NA,wt-zrf
143,120,71.46,80.99,1.57,2.36,50,0,NA,wt-zrf
144,120,71.46,80.99,2.36,3.14,50,0,NA,wt-zrf
145,120,80.99,90.51,-0.79,0,50,0,NA,wt-zrf
146,120,80.99,90.51,-1.57,-0.79,50,0,NA,wt-zrf
147,120,80.99,90.51,-2.36,-1.57,50,0,NA,wt-zrf
148,120,80.99,90.51,-3.14,-2.36,50,0,NA,wt-zrf
149,120,80.99,90.51,0,0.79,50,0,NA,wt-zrf
150,120,80.99,90.51,0.79,1.57,50,0,NA,wt-zrf
151,120,80.99,90.51,1.57,2.36,50,0,NA,wt-zrf
152,120,80.99,90.51,2.36,3.14,50,0,NA,wt-zrf
1,121,-14.29,-4.76,-0.79,0,50,219,10.81360897,wt-zrf
2,121,-14.29,-4.76,-1.57,-0.79,50,376,4.925185597,wt-zrf
3,121,-14.29,-4.76,-2.36,-1.57,50,150,14.6271462,wt-zrf
4,121,-14.29,-4.76,-3.14,-2.36,50,244,14.61706394,wt-zrf
5,121,-14.29,-4.76,0,0.79,50,161,10.63903331,wt-zrf
6,121,-14.29,-4.76,0.79,1.57,50,99,5.846972942,wt-zrf
7,121,-14.29,-4.76,1.57,2.36,50,32,7.798468532,wt-zrf
8,121,-14.29,-4.76,2.36,3.14,50,126,12.43238048,wt-zrf
9,121,-23.82,-14.29,-0.79,0,50,245,15.22858814,wt-zrf
10,121,-23.82,-14.29,-1.57,-0.79,50,208,11.45003959,wt-zrf
11,121,-23.82,-14.29,-2.36,-1.57,50,248,10.13184253,wt-zrf
12,121,-23.82,-14.29,-3.14,-2.36,50,375,11.22411346,wt-zrf
13,121,-23.82,-14.29,0,0.79,50,341,14.80234314,wt-zrf
14,121,-23.82,-14.29,0.79,1.57,50,68,10.31813834,wt-zrf
15,121,-23.82,-14.29,1.57,2.36,50,124,7.140165875,wt-zrf
16,121,-23.82,-14.29,2.36,3.14,50,371,9.140000329,wt-zrf
17,121,-33.35,-23.82,-0.79,0,50,394,10.46024661,wt-zrf
18,121,-33.35,-23.82,-1.57,-0.79,50,192,6.554501845,wt-zrf
19,121,-33.35,-23.82,-2.36,-1.57,50,323,11.20835381,wt-zrf
20,121,-33.35,-23.82,-3.14,-2.36,50,1054,8.144575896,wt-zrf
21,121,-33.35,-23.82,0,0.79,50,400,15.29000112,wt-zrf
22,121,-33.35,-23.82,0.79,1.57,50,162,8.740891019,wt-zrf
23,121,-33.35,-23.82,1.57,2.36,50,227,6.478653886,wt-zrf
24,121,-33.35,-23.82,2.36,3.14,50,878,6.56648669,wt-zrf
25,121,-4.76,4.76,-0.79,0,50,283,14.86237511,wt-zrf
26,121,-4.76,4.76,-1.57,-0.79,50,64,10.2067128,wt-zrf
27,121,-4.76,4.76,-2.36,-1.57,50,241,14.69058828,wt-zrf
28,121,-4.76,4.76,-3.14,-2.36,50,336,12.66439976,wt-zrf
29,121,-4.76,4.76,0,0.79,50,147,9.305269277,wt-zrf
30,121,-4.76,4.76,0.79,1.57,50,180,10.47752487,wt-zrf
31,121,-4.76,4.76,1.57,2.36,50,74,8.298552936,wt-zrf
32,121,-4.76,4.76,2.36,3.14,50,363,12.29636791,wt-zrf
33,121,-42.88,-33.35,-0.79,0,50,211,11.53546343,wt-zrf
34,121,-42.88,-33.35,-1.57,-0.79,50,318,6.018987063,wt-zrf
35,121,-42.88,-33.35,-2.36,-1.57,50,486,6.309046434,wt-zrf
36,121,-42.88,-33.35,-3.14,-2.36,50,2142,5.826037364,wt-zrf
37,121,-42.88,-33.35,0,0.79,50,241,14.07344537,wt-zrf
38,121,-42.88,-33.35,0.79,1.57,50,208,9.88944918,wt-zrf
39,121,-42.88,-33.35,1.57,2.36,50,210,6.457445213,wt-zrf
40,121,-42.88,-33.35,2.36,3.14,50,2110,5.876740131,wt-zrf
41,121,-52.4,-42.88,-0.79,0,50,858,5.600769014,wt-zrf
42,121,-52.4,-42.88,-1.57,-0.79,50,992,4.66998166,wt-zrf
43,121,-52.4,-42.88,-2.36,-1.57,50,2910,4.946898644,wt-zrf
44,121,-52.4,-42.88,-3.14,-2.36,50,2997,4.70807475,wt-zrf
45,121,-52.4,-42.88,0,0.79,50,922,11.38409979,wt-zrf
46,121,-52.4,-42.88,0.79,1.57,50,522,4.743484322,wt-zrf
47,121,-52.4,-42.88,1.57,2.36,50,1359,3.707902561,wt-zrf
48,121,-52.4,-42.88,2.36,3.14,50,1196,3.380838465,wt-zrf
49,121,-61.93,-52.4,-0.79,0,50,4118,4.782070275,wt-zrf
50,121,-61.93,-52.4,-1.57,-0.79,50,2008,3.551604144,wt-zrf
51,121,-61.93,-52.4,-2.36,-1.57,50,1482,3.774519002,wt-zrf
52,121,-61.93,-52.4,-3.14,-2.36,50,362,4.751296873,wt-zrf
53,121,-61.93,-52.4,0,0.79,50,3195,4.980287216,wt-zrf
54,121,-61.93,-52.4,0.79,1.57,50,2860,4.216156586,wt-zrf
55,121,-61.93,-52.4,1.57,2.36,50,729,2.989148298,wt-zrf
56,121,-61.93,-52.4,2.36,3.14,50,86,1.003323585,wt-zrf
57,121,-71.46,-61.93,-0.79,0,50,18,6.594877757,wt-zrf
58,121,-71.46,-61.93,-1.57,-0.79,50,0,NA,wt-zrf
59,121,-71.46,-61.93,-2.36,-1.57,50,0,NA,wt-zrf
60,121,-71.46,-61.93,-3.14,-2.36,50,0,NA,wt-zrf
61,121,-71.46,-61.93,0,0.79,50,19,6.836014442,wt-zrf
62,121,-71.46,-61.93,0.79,1.57,50,0,NA,wt-zrf
63,121,-71.46,-61.93,1.57,2.36,50,0,NA,wt-zrf
64,121,-71.46,-61.93,2.36,3.14,50,0,NA,wt-zrf
65,121,-80.99,-71.46,-0.79,0,50,0,NA,wt-zrf
66,121,-80.99,-71.46,-1.57,-0.79,50,0,NA,wt-zrf
67,121,-80.99,-71.46,-2.36,-1.57,50,0,NA,wt-zrf
68,121,-80.99,-71.46,-3.14,-2.36,50,0,NA,wt-zrf
69,121,-80.99,-71.46,0,0.79,50,0,NA,wt-zrf
70,121,-80.99,-71.46,0.79,1.57,50,0,NA,wt-zrf
71,121,-80.99,-71.46,1.57,2.36,50,0,NA,wt-zrf
72,121,-80.99,-71.46,2.36,3.14,50,0,NA,wt-zrf
73,121,-90.51,-80.99,-0.79,0,50,0,NA,wt-zrf
74,121,-90.51,-80.99,-1.57,-0.79,50,0,NA,wt-zrf
75,121,-90.51,-80.99,-2.36,-1.57,50,0,NA,wt-zrf
76,121,-90.51,-80.99,-3.14,-2.36,50,0,NA,wt-zrf
77,121,-90.51,-80.99,0,0.79,50,0,NA,wt-zrf
78,121,-90.51,-80.99,0.79,1.57,50,0,NA,wt-zrf
79,121,-90.51,-80.99,1.57,2.36,50,0,NA,wt-zrf
80,121,-90.51,-80.99,2.36,3.14,50,0,NA,wt-zrf
81,121,14.29,23.82,-0.79,0,50,421,11.06624388,wt-zrf
82,121,14.29,23.82,-1.57,-0.79,50,412,8.736048062,wt-zrf
83,121,14.29,23.82,-2.36,-1.57,50,380,10.20389972,wt-zrf
84,121,14.29,23.82,-3.14,-2.36,50,159,8.939912196,wt-zrf
85,121,14.29,23.82,0,0.79,50,265,14.30637502,wt-zrf
86,121,14.29,23.82,0.79,1.57,50,158,9.342483167,wt-zrf
87,121,14.29,23.82,1.57,2.36,50,546,7.727504329,wt-zrf
88,121,14.29,23.82,2.36,3.14,50,544,9.877495254,wt-zrf
89,121,23.82,33.35,-0.79,0,50,1418,4.621883038,wt-zrf
90,121,23.82,33.35,-1.57,-0.79,50,518,9.839257763,wt-zrf
91,121,23.82,33.35,-2.36,-1.57,50,609,8.408252303,wt-zrf
92,121,23.82,33.35,-3.14,-2.36,50,560,7.506887438,wt-zrf
93,121,23.82,33.35,0,0.79,50,1177,3.599057944,wt-zrf
94,121,23.82,33.35,0.79,1.57,50,1132,7.19812111,wt-zrf
95,121,23.82,33.35,1.57,2.36,50,2043,4.979659978,wt-zrf
96,121,23.82,33.35,2.36,3.14,50,2162,5.084408564,wt-zrf
97,121,33.35,42.88,-0.79,0,50,913,6.998890392,wt-zrf
98,121,33.35,42.88,-1.57,-0.79,50,654,3.517454693,wt-zrf
99,121,33.35,42.88,-2.36,-1.57,50,2595,9.87361903,wt-zrf
100,121,33.35,42.88,-3.14,-2.36,50,2200,5.655568781,wt-zrf
101,121,33.35,42.88,0,0.79,50,969,5.744929747,wt-zrf
102,121,33.35,42.88,0.79,1.57,50,4740,6.93296489,wt-zrf
103,121,33.35,42.88,1.57,2.36,50,1426,2.594937772,wt-zrf
104,121,33.35,42.88,2.36,3.14,50,2279,3.647946375,wt-zrf
105,121,4.76,14.29,-0.79,0,50,488,20.56384352,wt-zrf
106,121,4.76,14.29,-1.57,-0.79,50,46,10.62390255,wt-zrf
107,121,4.76,14.29,-2.36,-1.57,50,273,14.72121985,wt-zrf
108,121,4.76,14.29,-3.14,-2.36,50,227,13.75837082,wt-zrf
109,121,4.76,14.29,0,0.79,50,261,17.94296903,wt-zrf
110,121,4.76,14.29,0.79,1.57,50,99,9.503228833,wt-zrf
111,121,4.76,14.29,1.57,2.36,50,55,7.352578434,wt-zrf
112,121,4.76,14.29,2.36,3.14,50,1027,11.52478414,wt-zrf
113,121,42.88,52.4,-0.79,0,50,1306,2.779413528,wt-zrf
114,121,42.88,52.4,-1.57,-0.79,50,1237,3.305839567,wt-zrf
115,121,42.88,52.4,-2.36,-1.57,50,1517,6.122332703,wt-zrf
116,121,42.88,52.4,-3.14,-2.36,50,2805,6.123403866,wt-zrf
117,121,42.88,52.4,0,0.79,50,2041,5.336980837,wt-zrf
118,121,42.88,52.4,0.79,1.57,50,3921,7.663760007,wt-zrf
119,121,42.88,52.4,1.57,2.36,50,213,0.933069667,wt-zrf
120,121,42.88,52.4,2.36,3.14,50,274,1.141406219,wt-zrf
121,121,52.4,61.93,-0.79,0,50,1175,3.146224081,wt-zrf
122,121,52.4,61.93,-1.57,-0.79,50,553,3.062750482,wt-zrf
123,121,52.4,61.93,-2.36,-1.57,50,574,7.582492389,wt-zrf
124,121,52.4,61.93,-3.14,-2.36,50,30,1.299621655,wt-zrf
125,121,52.4,61.93,0,0.79,50,1264,3.806591294,wt-zrf
126,121,52.4,61.93,0.79,1.57,50,37,1.848836656,wt-zrf
127,121,52.4,61.93,1.57,2.36,50,9,6.391435712,wt-zrf
128,121,52.4,61.93,2.36,3.14,50,1,0.237783852,wt-zrf
129,121,61.93,71.46,-0.79,0,50,0,NA,wt-zrf
130,121,61.93,71.46,-1.57,-0.79,50,0,NA,wt-zrf
131,121,61.93,71.46,-2.36,-1.57,50,0,NA,wt-zrf
132,121,61.93,71.46,-3.14,-2.36,50,0,NA,wt-zrf
133,121,61.93,71.46,0,0.79,50,0,NA,wt-zrf
134,121,61.93,71.46,0.79,1.57,50,0,NA,wt-zrf
135,121,61.93,71.46,1.57,2.36,50,0,NA,wt-zrf
136,121,61.93,71.46,2.36,3.14,50,0,NA,wt-zrf
137,121,71.46,80.99,-0.79,0,50,0,NA,wt-zrf
138,121,71.46,80.99,-1.57,-0.79,50,0,NA,wt-zrf
139,121,71.46,80.99,-2.36,-1.57,50,0,NA,wt-zrf
140,121,71.46,80.99,-3.14,-2.36,50,0,NA,wt-zrf
141,121,71.46,80.99,0,0.79,50,0,NA,wt-zrf
142,121,71.46,80.99,0.79,1.57,50,0,NA,wt-zrf
143,121,71.46,80.99,1.57,2.36,50,0,NA,wt-zrf
144,121,71.46,80.99,2.36,3.14,50,0,NA,wt-zrf
145,121,80.99,90.51,-0.79,0,50,0,NA,wt-zrf
146,121,80.99,90.51,-1.57,-0.79,50,0,NA,wt-zrf
147,121,80.99,90.51,-2.36,-1.57,50,0,NA,wt-zrf
148,121,80.99,90.51,-3.14,-2.36,50,0,NA,wt-zrf
149,121,80.99,90.51,0,0.79,50,0,NA,wt-zrf
150,121,80.99,90.51,0.79,1.57,50,0,NA,wt-zrf
151,121,80.99,90.51,1.57,2.36,50,0,NA,wt-zrf
152,121,80.99,90.51,2.36,3.14,50,0,NA,wt-zrf
1,122,-14.29,-4.76,-0.79,0,50,244,14.69148408,wt-zrf
2,122,-14.29,-4.76,-1.57,-0.79,50,535,12.48558391,wt-zrf
3,122,-14.29,-4.76,-2.36,-1.57,50,870,5.570616783,wt-zrf
4,122,-14.29,-4.76,-3.14,-2.36,50,908,12.30053443,wt-zrf
5,122,-14.29,-4.76,0,0.79,50,363,12.42153925,wt-zrf
6,122,-14.29,-4.76,0.79,1.57,50,54,8.605626669,wt-zrf
7,122,-14.29,-4.76,1.57,2.36,50,569,14.52215297,wt-zrf
8,122,-14.29,-4.76,2.36,3.14,50,888,17.17183587,wt-zrf
9,122,-23.82,-14.29,-0.79,0,50,322,10.76938828,wt-zrf
10,122,-23.82,-14.29,-1.57,-0.79,50,806,8.978518554,wt-zrf
11,122,-23.82,-14.29,-2.36,-1.57,50,862,4.699058136,wt-zrf
12,122,-23.82,-14.29,-3.14,-2.36,50,939,8.734679683,wt-zrf
13,122,-23.82,-14.29,0,0.79,50,446,10.14026749,wt-zrf
14,122,-23.82,-14.29,0.79,1.57,50,158,6.927013482,wt-zrf
15,122,-23.82,-14.29,1.57,2.36,50,555,11.13686178,wt-zrf
16,122,-23.82,-14.29,2.36,3.14,50,701,14.9803109,wt-zrf
17,122,-33.35,-23.82,-0.79,0,50,2417,6.70502385,wt-zrf
18,122,-33.35,-23.82,-1.57,-0.79,50,3936,6.492470476,wt-zrf
19,122,-33.35,-23.82,-2.36,-1.57,50,793,3.52291689,wt-zrf
20,122,-33.35,-23.82,-3.14,-2.36,50,2765,8.313220081,wt-zrf
21,122,-33.35,-23.82,0,0.79,50,1107,6.65756938,wt-zrf
22,122,-33.35,-23.82,0.79,1.57,50,1259,5.830824713,wt-zrf
23,122,-33.35,-23.82,1.57,2.36,50,1140,5.293006932,wt-zrf
24,122,-33.35,-23.82,2.36,3.14,50,2370,8.291630137,wt-zrf
25,122,-4.76,4.76,-0.79,0,50,255,13.77651945,wt-zrf
26,122,-4.76,4.76,-1.57,-0.79,50,401,6.825542834,wt-zrf
27,122,-4.76,4.76,-2.36,-1.57,50,944,6.03995683,wt-zrf
28,122,-4.76,4.76,-3.14,-2.36,50,385,7.30704957,wt-zrf
29,122,-4.76,4.76,0,0.79,50,296,11.45737327,wt-zrf
30,122,-4.76,4.76,0.79,1.57,50,235,4.320450223,wt-zrf
31,122,-4.76,4.76,1.57,2.36,50,175,7.228089413,wt-zrf
32,122,-4.76,4.76,2.36,3.14,50,257,21.85135729,wt-zrf
33,122,-42.88,-33.35,-0.79,0,50,7529,6.436036198,wt-zrf
34,122,-42.88,-33.35,-1.57,-0.79,50,3777,7.666537767,wt-zrf
35,122,-42.88,-33.35,-2.36,-1.57,50,268,1.735340321,wt-zrf
36,122,-42.88,-33.35,-3.14,-2.36,50,261,10.01660077,wt-zrf
37,122,-42.88,-33.35,0,0.79,50,5415,4.497926711,wt-zrf
38,122,-42.88,-33.35,0.79,1.57,50,3756,4.432709093,wt-zrf
39,122,-42.88,-33.35,1.57,2.36,50,3249,4.771380329,wt-zrf
40,122,-42.88,-33.35,2.36,3.14,50,8025,7.899413057,wt-zrf
41,122,-52.4,-42.88,-0.79,0,50,2379,4.717948028,wt-zrf
42,122,-52.4,-42.88,-1.57,-0.79,50,78,6.675696684,wt-zrf
43,122,-52.4,-42.88,-2.36,-1.57,50,23,6.236671239,wt-zrf
44,122,-52.4,-42.88,-3.14,-2.36,50,0,NA,wt-zrf
45,122,-52.4,-42.88,0,0.79,50,3732,4.590189654,wt-zrf
46,122,-52.4,-42.88,0.79,1.57,50,1116,3.633673571,wt-zrf
47,122,-52.4,-42.88,1.57,2.36,50,1207,4.756476506,wt-zrf
48,122,-52.4,-42.88,2.36,3.14,50,234,4.507928399,wt-zrf
49,122,-61.93,-52.4,-0.79,0,50,0,NA,wt-zrf
50,122,-61.93,-52.4,-1.57,-0.79,50,0,NA,wt-zrf
51,122,-61.93,-52.4,-2.36,-1.57,50,0,NA,wt-zrf
52,122,-61.93,-52.4,-3.14,-2.36,50,0,NA,wt-zrf
53,122,-61.93,-52.4,0,0.79,50,0,NA,wt-zrf
54,122,-61.93,-52.4,0.79,1.57,50,0,NA,wt-zrf
55,122,-61.93,-52.4,1.57,2.36,50,0,NA,wt-zrf
56,122,-61.93,-52.4,2.36,3.14,50,0,NA,wt-zrf
57,122,-71.46,-61.93,-0.79,0,50,0,NA,wt-zrf
58,122,-71.46,-61.93,-1.57,-0.79,50,0,NA,wt-zrf
59,122,-71.46,-61.93,-2.36,-1.57,50,0,NA,wt-zrf
60,122,-71.46,-61.93,-3.14,-2.36,50,0,NA,wt-zrf
61,122,-71.46,-61.93,0,0.79,50,0,NA,wt-zrf
62,122,-71.46,-61.93,0.79,1.57,50,0,NA,wt-zrf
63,122,-71.46,-61.93,1.57,2.36,50,0,NA,wt-zrf
64,122,-71.46,-61.93,2.36,3.14,50,0,NA,wt-zrf
65,122,-80.99,-71.46,-0.79,0,50,0,NA,wt-zrf
66,122,-80.99,-71.46,-1.57,-0.79,50,0,NA,wt-zrf
67,122,-80.99,-71.46,-2.36,-1.57,50,0,NA,wt-zrf
68,122,-80.99,-71.46,-3.14,-2.36,50,0,NA,wt-zrf
69,122,-80.99,-71.46,0,0.79,50,0,NA,wt-zrf
70,122,-80.99,-71.46,0.79,1.57,50,0,NA,wt-zrf
71,122,-80.99,-71.46,1.57,2.36,50,0,NA,wt-zrf
72,122,-80.99,-71.46,2.36,3.14,50,0,NA,wt-zrf
73,122,-90.51,-80.99,-0.79,0,50,0,NA,wt-zrf
74,122,-90.51,-80.99,-1.57,-0.79,50,0,NA,wt-zrf
75,122,-90.51,-80.99,-2.36,-1.57,50,0,NA,wt-zrf
