,f1,landmark_index,m_f1,m_precision,m_recall,m_support,mm,mw,precision,pred,recall,sample_index,w_f1,w_precision,w_recall,w_support,wm,ww
36,0.8049290859999999,37,0.7826086959999999,0.794117647,0.771428571,35,27,8,0.804937197,0,0.805194805,113,0.8235294120000001,0.813953488,0.833333333,42,7,35
37,0.7176384720000001,38,0.644067797,0.791666667,0.542857143,35,19,16,0.7406375070000001,0,0.727272727,113,0.778947368,0.698113208,0.880952381,42,5,37
38,0.73243069,39,0.666666667,0.8,0.571428571,35,20,15,0.7517482520000001,0,0.74025974,113,0.787234043,0.711538462,0.880952381,42,5,37
39,0.8143567509999999,40,0.774193548,0.8888888890000001,0.685714286,35,24,11,0.8294949490000001,0,0.818181818,113,0.8478260870000001,0.78,0.9285714290000001,42,3,39
40,0.805393147,41,0.7887323940000001,0.7777777779999999,0.8,35,28,7,0.8058635129999999,0,0.805194805,113,0.819277108,0.8292682929999999,0.80952381,42,8,34
41,0.791568213,42,0.764705882,0.787878788,0.7428571429999999,35,26,9,0.792011019,1,0.792207792,113,0.813953488,0.795454545,0.833333333,42,7,35
42,0.700891266,43,0.666666667,0.6764705879999999,0.6571428570000001,35,23,12,0.700721303,1,0.7012987009999999,113,0.729411765,0.7209302329999999,0.738095238,42,11,31
43,0.66005689,44,0.561403509,0.727272727,0.457142857,35,16,19,0.687603306,0,0.675324675,113,0.742268041,0.654545455,0.857142857,42,6,36
44,0.74025974,45,0.7142857140000001,0.7142857140000001,0.7142857140000001,35,25,10,0.74025974,0,0.74025974,113,0.761904762,0.761904762,0.761904762,42,10,32
45,0.778919631,46,0.7536231879999999,0.764705882,0.7428571429999999,35,26,9,0.778883223,0,0.7792207790000001,113,0.8,0.790697674,0.80952381,42,8,34
46,0.7893939390000001,47,0.75,0.8275862070000001,0.685714286,35,24,11,0.7966300940000001,0,0.792207792,113,0.8222222220000001,0.770833333,0.880952381,42,5,37
47,0.805393147,48,0.7887323940000001,0.7777777779999999,0.8,35,28,7,0.8058635129999999,0,0.805194805,113,0.819277108,0.8292682929999999,0.80952381,42,8,34
48,0.7893939390000001,49,0.75,0.8275862070000001,0.685714286,35,24,11,0.7966300940000001,0,0.792207792,113,0.8222222220000001,0.770833333,0.880952381,42,5,37
49,0.749028749,50,0.6984126979999999,0.7857142859999999,0.628571429,35,22,13,0.757884972,0,0.753246753,113,0.791208791,0.734693878,0.857142857,42,6,36
50,0.7662337659999999,51,0.7428571429999999,0.7428571429999999,0.7428571429999999,35,26,9,0.7662337659999999,0,0.7662337659999999,113,0.7857142859999999,0.7857142859999999,0.7857142859999999,42,9,33
51,0.76551424,52,0.735294118,0.757575758,0.7142857140000001,35,25,10,0.76584022,0,0.7662337659999999,113,0.790697674,0.772727273,0.80952381,42,8,34
52,0.816804408,53,0.787878788,0.838709677,0.7428571429999999,35,26,9,0.819966849,0,0.818181818,113,0.8409090909999999,0.804347826,0.880952381,42,5,37
53,0.688311688,54,0.6571428570000001,0.6571428570000001,0.6571428570000001,35,23,12,0.688311688,0,0.688311688,113,0.7142857140000001,0.7142857140000001,0.7142857140000001,42,12,30
54,0.7258690870000001,55,0.6865671640000001,0.71875,0.6571428570000001,35,23,12,0.726704545,0,0.727272727,113,0.75862069,0.7333333329999999,0.7857142859999999,42,9,33
